iso3,year,activity,item,value,unit_mult
BEL,2019,K,N115N,0,6
BEL,2019,K,N117N,4252.3,6
BEL,2019,K,N11ON,5898.8,6
BEL,2019,L,N112N,31754.4,6
BEL,2019,L,N1131N,229.9,6
BEL,2019,L,N1132N,72,6
BEL,2019,L,N115N,0,6
BEL,2019,L,N117N,113.9,6
BEL,2019,L,N11ON,1781.2,6
BEL,2019,M,N112N,21796.6,6
BEL,2019,M,N1131N,1860.6,6
BEL,2019,M,N1132N,3506.4,6
BEL,2019,M,N115N,0,6
BEL,2019,M,N117N,10509.2,6
BEL,2019,M,N11ON,8955,6
BEL,2019,M69T71,N112N,18751.7,6
BEL,2019,M69T71,N1131N,1508.5,6
BEL,2019,M69T71,N1132N,3283,6
BEL,2019,M69T71,N115N,0,6
BEL,2019,M69T71,N117N,6063,6
BEL,2019,M69T71,N11ON,6603,6
BEL,2019,M72,N112N,726.8,6
BEL,2019,M72,N1131N,40,6
BEL,2019,M72,N1132N,33.8,6
BEL,2019,M72,N115N,0,6
BEL,2019,M72,N117N,3993,6
BEL,2019,M72,N11ON,979.5,6
BEL,2019,M73T75,N112N,2318.1,6
BEL,2019,M73T75,N1131N,312.1,6
BEL,2019,M73T75,N1132N,189.6,6
BEL,2019,M73T75,N115N,0,6
BEL,2019,M73T75,N117N,453.2,6
BEL,2019,M73T75,N11ON,1372.5,6
BEL,2019,N,N112N,16574.4,6
BEL,2019,N,N1131N,9140.8,6
BEL,2019,N,N1132N,1038.3,6
BEL,2019,N,N115N,0,6
BEL,2019,N,N117N,7124,6
BEL,2019,N,N11ON,6248.2,6
BEL,2019,O,N112N,53126.7,6
BEL,2019,O,N1131N,5082.7,6
BEL,2019,O,N1132N,222.6,6
BEL,2019,O,N115N,0,6
BEL,2019,O,N117N,3671.9,6
BEL,2019,O,N11ON,912.7,6
BEL,2019,P,N112N,25727,6
BEL,2019,P,N1131N,53.9,6
BEL,2019,P,N1132N,98.8,6
BEL,2019,P,N115N,0,6
BEL,2019,P,N117N,10550.3,6
BEL,2019,P,N11ON,496.1,6
BEL,2019,Q,N112N,39140.3,6
BEL,2019,Q,N1131N,747.5,6
BEL,2019,Q,N1132N,603.7,6
BEL,2019,Q,N115N,0,6
BEL,2019,Q,N117N,773.6,6
BEL,2019,Q,N11ON,7349.1,6
BEL,2019,Q86,N112N,28848,6
BEL,2019,Q86,N1131N,357.6,6
BEL,2019,Q86,N1132N,481.2,6
BEL,2019,Q86,N115N,0,6
BEL,2019,Q86,N117N,645.5,6
BEL,2019,Q86,N11ON,5526.2,6
BEL,2019,Q87_88,N112N,10292.3,6
BEL,2019,Q87_88,N1131N,390,6
BEL,2019,Q87_88,N1132N,122.6,6
BEL,2019,Q87_88,N115N,0,6
BEL,2019,Q87_88,N117N,128.1,6
BEL,2019,Q87_88,N11ON,1822.9,6
BEL,2019,R,N112N,4021.7,6
BEL,2019,R,N1131N,148.3,6
BEL,2019,R,N1132N,188.3,6
BEL,2019,R,N115N,0,6
BEL,2019,R,N117N,524.3,6
BEL,2019,R,N11ON,2435.6,6
BEL,2019,S,N112N,4034.3,6
BEL,2019,S,N1131N,142,6
BEL,2019,S,N1132N,126.5,6
BEL,2019,S,N115N,0,6
BEL,2019,S,N117N,304.8,6
BEL,2019,S,N11ON,1951.3,6
BEL,2019,T,N112N,0,6
BEL,2019,T,N1131N,0,6
BEL,2019,T,N1132N,0,6
BEL,2019,T,N115N,0,6
BEL,2019,T,N117N,0,6
BEL,2019,T,N11ON,0,6
BEL,2019,U,N112N,0,6
BEL,2019,U,N1131N,0,6
BEL,2019,U,N1132N,0,6
BEL,2019,U,N115N,0,6
BEL,2019,U,N117N,0,6
BEL,2019,U,N11ON,0,6
BEL,2019,_T,N112N,474936.3,6
BEL,2019,_T,N1131N,44767.1,6
BEL,2019,_T,N1132N,15966.9,6
BEL,2019,_T,N115N,1107.5,6
BEL,2019,_T,N117N,84494.2,6
BEL,2019,_T,N11ON,169525.7,6
BEL,2020,A,N112N,6350.3,6
BEL,2020,A,N1131N,693.5,6
BEL,2020,A,N1132N,87.2,6
BEL,2020,A,N115N,946.5,6
BEL,2020,A,N117N,167.7,6
BEL,2020,A,N11ON,6315.4,6
BEL,2020,B,N112N,224.9,6
BEL,2020,B,N1131N,46.6,6
BEL,2020,B,N1132N,8.8,6
BEL,2020,B,N115N,0,6
BEL,2020,B,N117N,30.5,6
BEL,2020,B,N11ON,488.5,6
BEL,2020,C,N112N,31695.9,6
BEL,2020,C,N1131N,1057.6,6
BEL,2020,C,N1132N,1261.5,6
BEL,2020,C,N115N,0,6
BEL,2020,C,N117N,28481.5,6
BEL,2020,C,N11ON,56480,6
BEL,2020,C10T12,N112N,5445.1,6
BEL,2020,C10T12,N1131N,141.3,6
BEL,2020,C10T12,N1132N,164.1,6
BEL,2020,C10T12,N115N,0,6
BEL,2020,C10T12,N117N,1039.1,6
BEL,2020,C10T12,N11ON,13500.4,6
BEL,2020,C13T15,N112N,625.5,6
BEL,2020,C13T15,N1131N,28.4,6
BEL,2020,C13T15,N1132N,15,6
BEL,2020,C13T15,N115N,0,6
BEL,2020,C13T15,N117N,235.7,6
BEL,2020,C13T15,N11ON,1492.3,6
BEL,2020,C16T18,N112N,2654.8,6
BEL,2020,C16T18,N1131N,125.6,6
BEL,2020,C16T18,N1132N,81.2,6
BEL,2020,C16T18,N115N,0,6
BEL,2020,C16T18,N117N,266,6
BEL,2020,C16T18,N11ON,4064.5,6
BEL,2020,C19,N112N,2022.8,6
BEL,2020,C19,N1131N,6.2,6
BEL,2020,C19,N1132N,8,6
BEL,2020,C19,N115N,0,6
BEL,2020,C19,N117N,362.1,6
BEL,2020,C19,N11ON,2229.1,6
BEL,2020,C20,N112N,5362.1,6
BEL,2020,C20,N1131N,53.6,6
BEL,2020,C20,N1132N,279.2,6
BEL,2020,C20,N115N,0,6
BEL,2020,C20,N117N,1853.2,6
BEL,2020,C20,N11ON,10884.4,6
BEL,2020,C21,N112N,3663.3,6
BEL,2020,C21,N1131N,24.3,6
BEL,2020,C21,N1132N,85.6,6
BEL,2020,C21,N115N,0,6
BEL,2020,C21,N117N,15752.3,6
BEL,2020,C21,N11ON,3850.7,6
BEL,2020,C22_23,N112N,2864.7,6
BEL,2020,C22_23,N1131N,151,6
BEL,2020,C22_23,N1132N,65.8,6
BEL,2020,C22_23,N115N,0,6
BEL,2020,C22_23,N117N,1083.8,6
BEL,2020,C22_23,N11ON,5763.9,6
BEL,2020,C24_25,N112N,3625.8,6
BEL,2020,C24_25,N1131N,218.7,6
BEL,2020,C24_25,N1132N,135.2,6
BEL,2020,C24_25,N115N,0,6
BEL,2020,C24_25,N117N,1521.3,6
BEL,2020,C24_25,N11ON,6889.6,6
BEL,2020,C26,N112N,753,6
BEL,2020,C26,N1131N,6.4,6
BEL,2020,C26,N1132N,61.7,6
BEL,2020,C26,N115N,0,6
BEL,2020,C26,N117N,2089.6,6
BEL,2020,C26,N11ON,372.5,6
BEL,2020,C27,N112N,548.3,6
BEL,2020,C27,N1131N,14.8,6
BEL,2020,C27,N1132N,49.1,6
BEL,2020,C27,N115N,0,6
BEL,2020,C27,N117N,621.3,6
BEL,2020,C27,N11ON,844.8,6
BEL,2020,C28,N112N,925.8,6
BEL,2020,C28,N1131N,49.1,6
BEL,2020,C28,N1132N,83.7,6
BEL,2020,C28,N115N,0,6
BEL,2020,C28,N117N,1654.6,6
BEL,2020,C28,N11ON,1659.3,6
BEL,2020,C29_30,N112N,2111.2,6
BEL,2020,C29_30,N1131N,106.8,6
BEL,2020,C29_30,N1132N,120.8,6
BEL,2020,C29_30,N115N,0,6
BEL,2020,C29_30,N117N,1477.2,6
BEL,2020,C29_30,N11ON,3283.9,6
BEL,2020,C31T33,N112N,1093.5,6
BEL,2020,C31T33,N1131N,131.3,6
BEL,2020,C31T33,N1132N,112.4,6
BEL,2020,C31T33,N115N,0,6
BEL,2020,C31T33,N117N,525.3,6
BEL,2020,C31T33,N11ON,1644.7,6
BEL,2020,D,N112N,17424.1,6
BEL,2020,D,N1131N,477.2,6
BEL,2020,D,N1132N,1102,6
BEL,2020,D,N115N,0,6
BEL,2020,D,N117N,931.2,6
BEL,2020,D,N11ON,10761.8,6
BEL,2020,E,N112N,13449.7,6
BEL,2020,E,N1131N,566.2,6
BEL,2020,E,N1132N,102.7,6
BEL,2020,E,N115N,0,6
BEL,2020,E,N117N,406.8,6
BEL,2020,E,N11ON,8125.1,6
BEL,2020,F,N112N,23346.4,6
BEL,2020,F,N1131N,3313.3,6
BEL,2020,F,N1132N,389.5,6
BEL,2020,F,N115N,0,6
BEL,2020,F,N117N,762,6
BEL,2020,F,N11ON,10729.4,6
BEL,2020,G,N112N,39256.5,6
BEL,2020,G,N1131N,2871.8,6
BEL,2020,G,N1132N,1465.7,6
BEL,2020,G,N115N,0,6
BEL,2020,G,N117N,6199.6,6
BEL,2020,G,N11ON,22206.1,6
BEL,2020,H,N112N,114585.4,6
BEL,2020,H,N1131N,12543.9,6
BEL,2020,H,N1132N,598.8,6
BEL,2020,H,N115N,0,6
BEL,2020,H,N117N,1089.1,6
BEL,2020,H,N11ON,10188.2,6
BEL,2020,I,N112N,9025.1,6
BEL,2020,I,N1131N,163.5,6
BEL,2020,I,N1132N,188.9,6
BEL,2020,I,N115N,0,6
BEL,2020,I,N117N,57.5,6
BEL,2020,I,N11ON,4056.6,6
BEL,2020,J,N112N,5655.7,6
BEL,2020,J,N1131N,180.9,6
BEL,2020,J,N1132N,3440.4,6
BEL,2020,J,N115N,0,6
BEL,2020,J,N117N,9909.1,6
BEL,2020,J,N11ON,5963.5,6
BEL,2020,J58T60,N112N,1012.8,6
BEL,2020,J58T60,N1131N,44.2,6
BEL,2020,J58T60,N1132N,204.6,6
BEL,2020,J58T60,N115N,0,6
BEL,2020,J58T60,N117N,2947.3,6
BEL,2020,J58T60,N11ON,535.4,6
BEL,2020,J61,N112N,2833.8,6
BEL,2020,J61,N1131N,3.4,6
BEL,2020,J61,N1132N,919.3,6
BEL,2020,J61,N115N,0,6
BEL,2020,J61,N117N,1327.5,6
BEL,2020,J61,N11ON,4783.5,6
BEL,2020,J62_63,N112N,1809.1,6
BEL,2020,J62_63,N1131N,133.3,6
BEL,2020,J62_63,N1132N,2316.5,6
BEL,2020,J62_63,N115N,0,6
BEL,2020,J62_63,N117N,5634.3,6
BEL,2020,J62_63,N11ON,644.6,6
BEL,2020,K,N112N,18111,6
BEL,2020,K,N1131N,5049.6,6
BEL,2020,K,N1132N,1412,6
BEL,2020,K,N115N,0,6
BEL,2020,K,N117N,4692.8,6
BEL,2020,K,N11ON,5294.8,6
BEL,2020,L,N112N,34098.2,6
BEL,2020,L,N1131N,320.2,6
BEL,2020,L,N1132N,105.2,6
BEL,2020,L,N115N,0,6
BEL,2020,L,N117N,150.2,6
BEL,2020,L,N11ON,1744,6
BEL,2020,M,N112N,22859.8,6
BEL,2020,M,N1131N,2225.1,6
BEL,2020,M,N1132N,3407.9,6
BEL,2020,M,N115N,0,6
BEL,2020,M,N117N,11971,6
BEL,2020,M,N11ON,9600.8,6
BEL,2020,M69T71,N112N,19757.7,6
BEL,2020,M69T71,N1131N,1946.3,6
BEL,2020,M69T71,N1132N,3190.7,6
BEL,2020,M69T71,N115N,0,6
BEL,2020,M69T71,N117N,6626.2,6
BEL,2020,M69T71,N11ON,7386.2,6
BEL,2020,M72,N112N,780,6
BEL,2020,M72,N1131N,24.9,6
BEL,2020,M72,N1132N,34.2,6
BEL,2020,M72,N115N,0,6
BEL,2020,M72,N117N,4832,6
BEL,2020,M72,N11ON,769.2,6
BEL,2020,M73T75,N112N,2322.1,6
BEL,2020,M73T75,N1131N,253.8,6
BEL,2020,M73T75,N1132N,182.9,6
BEL,2020,M73T75,N115N,0,6
BEL,2020,M73T75,N117N,512.8,6
BEL,2020,M73T75,N11ON,1445.5,6
BEL,2020,N,N112N,16424,6
BEL,2020,N,N1131N,6817.2,6
BEL,2020,N,N1132N,1030.4,6
BEL,2020,N,N115N,0,6
BEL,2020,N,N117N,7992.2,6
BEL,2020,N,N11ON,6080.3,6
BEL,2020,O,N112N,53799.4,6
BEL,2020,O,N1131N,5872.6,6
BEL,2020,O,N1132N,244.2,6
BEL,2020,O,N115N,0,6
BEL,2020,O,N117N,3885.9,6
BEL,2020,O,N11ON,838.6,6
BEL,2020,P,N112N,25323.3,6
BEL,2020,P,N1131N,84.4,6
BEL,2020,P,N1132N,97.8,6
BEL,2020,P,N115N,0,6
BEL,2020,P,N117N,11020.6,6
BEL,2020,P,N11ON,504.8,6
BEL,2020,Q,N112N,39449.7,6
BEL,2020,Q,N1131N,813.3,6
BEL,2020,Q,N1132N,610.7,6
BEL,2020,Q,N115N,0,6
BEL,2020,Q,N117N,779.7,6
BEL,2020,Q,N11ON,7311.5,6
BEL,2020,Q86,N112N,29074.2,6
BEL,2020,Q86,N1131N,455.2,6
BEL,2020,Q86,N1132N,482.7,6
BEL,2020,Q86,N115N,0,6
BEL,2020,Q86,N117N,633,6
BEL,2020,Q86,N11ON,5514.4,6
BEL,2020,Q87_88,N112N,10375.6,6
BEL,2020,Q87_88,N1131N,358.1,6
BEL,2020,Q87_88,N1132N,128,6
BEL,2020,Q87_88,N115N,0,6
BEL,2020,Q87_88,N117N,146.7,6
BEL,2020,Q87_88,N11ON,1797.1,6
BEL,2020,R,N112N,4158.4,6
BEL,2020,R,N1131N,133.8,6
BEL,2020,R,N1132N,199.1,6
BEL,2020,R,N115N,0,6
BEL,2020,R,N117N,546.1,6
BEL,2020,R,N11ON,2453.1,6
BEL,2020,S,N112N,3972.3,6
BEL,2020,S,N1131N,165.5,6
BEL,2020,S,N1132N,120.3,6
BEL,2020,S,N115N,0,6
BEL,2020,S,N117N,324.4,6
BEL,2020,S,N11ON,1975.8,6
BEL,2020,T,N112N,0,6
BEL,2020,T,N1131N,0,6
BEL,2020,T,N1132N,0,6
BEL,2020,T,N115N,0,6
BEL,2020,T,N117N,0,6
BEL,2020,T,N11ON,0,6
BEL,2020,U,N112N,0,6
BEL,2020,U,N1131N,0,6
BEL,2020,U,N1132N,0,6
BEL,2020,U,N115N,0,6
BEL,2020,U,N117N,0,6
BEL,2020,U,N11ON,0,6
BEL,2020,_T,N112N,479210.2,6
BEL,2020,_T,N1131N,43396.3,6
BEL,2020,_T,N1132N,15872.9,6
BEL,2020,_T,N115N,946.5,6
BEL,2020,_T,N117N,89397.7,6
BEL,2020,_T,N11ON,171118.4,6
BEL,2021,A,N112N,6728.6,6
BEL,2021,A,N1131N,724.8,6
BEL,2021,A,N1132N,91.2,6
BEL,2021,A,N115N,903.4,6
BEL,2021,A,N117N,180.1,6
BEL,2021,A,N11ON,7127.7,6
BEL,2021,B,N112N,225.9,6
BEL,2021,B,N1131N,44.6,6
BEL,2021,B,N1132N,17,6
BEL,2021,B,N115N,0,6
BEL,2021,B,N117N,35.5,6
BEL,2021,B,N11ON,533,6
BEL,2021,C,N112N,33540.4,6
BEL,2021,C,N1131N,1017.8,6
BEL,2021,C,N1132N,1192.4,6
BEL,2021,C,N115N,0,6
BEL,2021,C,N117N,29733.3,6
BEL,2021,C,N11ON,60053.9,6
BEL,2021,C10T12,N112N,5904.4,6
BEL,2021,C10T12,N1131N,139.7,6
BEL,2021,C10T12,N1132N,173.5,6
BEL,2021,C10T12,N115N,0,6
BEL,2021,C10T12,N117N,1091.3,6
BEL,2021,C10T12,N11ON,14333.9,6
BEL,2021,C13T15,N112N,614.4,6
BEL,2021,C13T15,N1131N,26.8,6
BEL,2021,C13T15,N1132N,15,6
BEL,2021,C13T15,N115N,0,6
BEL,2021,C13T15,N117N,240.2,6
BEL,2021,C13T15,N11ON,1562.8,6
BEL,2021,C16T18,N112N,2708.5,6
BEL,2021,C16T18,N1131N,114.1,6
BEL,2021,C16T18,N1132N,78.6,6
BEL,2021,C16T18,N115N,0,6
BEL,2021,C16T18,N117N,297.1,6
BEL,2021,C16T18,N11ON,4291.7,6
BEL,2021,C19,N112N,2098.3,6
BEL,2021,C19,N1131N,4.2,6
BEL,2021,C19,N1132N,5.9,6
BEL,2021,C19,N115N,0,6
BEL,2021,C19,N117N,342.6,6
BEL,2021,C19,N11ON,2249,6
BEL,2021,C20,N112N,5662.3,6
BEL,2021,C20,N1131N,50.7,6
BEL,2021,C20,N1132N,314.4,6
BEL,2021,C20,N115N,0,6
BEL,2021,C20,N117N,1841.7,6
BEL,2021,C20,N11ON,12065.6,6
BEL,2021,C21,N112N,4216.8,6
BEL,2021,C21,N1131N,33.3,6
BEL,2021,C21,N1132N,82,6
BEL,2021,C21,N115N,0,6
BEL,2021,C21,N117N,16795,6
BEL,2021,C21,N11ON,4068.3,6
BEL,2021,C22_23,N112N,2924.3,6
BEL,2021,C22_23,N1131N,154.8,6
BEL,2021,C22_23,N1132N,60.7,6
BEL,2021,C22_23,N115N,0,6
BEL,2021,C22_23,N117N,1076.2,6
BEL,2021,C22_23,N11ON,6221.9,6
BEL,2021,C24_25,N112N,3856.8,6
BEL,2021,C24_25,N1131N,219.6,6
BEL,2021,C24_25,N1132N,118.9,6
BEL,2021,C24_25,N115N,0,6
BEL,2021,C24_25,N117N,1585.8,6
BEL,2021,C24_25,N11ON,7290.6,6
BEL,2021,C26,N112N,754.7,6
BEL,2021,C26,N1131N,7.1,6
BEL,2021,C26,N1132N,51.1,6
BEL,2021,C26,N115N,0,6
BEL,2021,C26,N117N,2164.6,6
BEL,2021,C26,N11ON,380.2,6
BEL,2021,C27,N112N,533.4,6
BEL,2021,C27,N1131N,11.6,6
BEL,2021,C27,N1132N,39,6
BEL,2021,C27,N115N,0,6
BEL,2021,C27,N117N,662.6,6
BEL,2021,C27,N11ON,902.6,6
BEL,2021,C28,N112N,982.3,6
BEL,2021,C28,N1131N,43.4,6
BEL,2021,C28,N1132N,58.2,6
BEL,2021,C28,N115N,0,6
BEL,2021,C28,N117N,1738.2,6
BEL,2021,C28,N11ON,1715.3,6
BEL,2021,C29_30,N112N,2144.3,6
BEL,2021,C29_30,N1131N,80.7,6
BEL,2021,C29_30,N1132N,95.9,6
BEL,2021,C29_30,N115N,0,6
BEL,2021,C29_30,N117N,1350.2,6
BEL,2021,C29_30,N11ON,3215.9,6
BEL,2021,C31T33,N112N,1139.9,6
BEL,2021,C31T33,N1131N,131.9,6
BEL,2021,C31T33,N1132N,99.3,6
BEL,2021,C31T33,N115N,0,6
BEL,2021,C31T33,N117N,547.9,6
BEL,2021,C31T33,N11ON,1756.3,6
BEL,2021,D,N112N,18841.5,6
BEL,2021,D,N1131N,440.5,6
BEL,2021,D,N1132N,928.6,6
BEL,2021,D,N115N,0,6
BEL,2021,D,N117N,1012,6
BEL,2021,D,N11ON,11363.9,6
BEL,2021,E,N112N,14872.8,6
BEL,2021,E,N1131N,601.5,6
BEL,2021,E,N1132N,97.4,6
BEL,2021,E,N115N,0,6
BEL,2021,E,N117N,401.7,6
BEL,2021,E,N11ON,8661.1,6
BEL,2021,F,N112N,25935.8,6
BEL,2021,F,N1131N,3314.4,6
BEL,2021,F,N1132N,379.6,6
BEL,2021,F,N115N,0,6
BEL,2021,F,N117N,848.3,6
BEL,2021,F,N11ON,11161.5,6
BEL,2021,G,N112N,41782.4,6
BEL,2021,G,N1131N,2842.6,6
BEL,2021,G,N1132N,1450.5,6
BEL,2021,G,N115N,0,6
BEL,2021,G,N117N,6063.7,6
BEL,2021,G,N11ON,22993.6,6
BEL,2021,H,N112N,124734.9,6
BEL,2021,H,N1131N,13144.1,6
BEL,2021,H,N1132N,708.9,6
BEL,2021,H,N115N,0,6
BEL,2021,H,N117N,1186.9,6
BEL,2021,H,N11ON,11040.4,6
BEL,2021,I,N112N,9952.5,6
BEL,2021,I,N1131N,142,6
BEL,2021,I,N1132N,172.8,6
BEL,2021,I,N115N,0,6
BEL,2021,I,N117N,60.5,6
BEL,2021,I,N11ON,4262.3,6
BEL,2021,J,N112N,6098.5,6
BEL,2021,J,N1131N,185.3,6
BEL,2021,J,N1132N,3462.2,6
BEL,2021,J,N115N,0,6
BEL,2021,J,N117N,10842.2,6
BEL,2021,J,N11ON,6694.1,6
BEL,2021,J58T60,N112N,1048.9,6
BEL,2021,J58T60,N1131N,45.4,6
BEL,2021,J58T60,N1132N,222.5,6
BEL,2021,J58T60,N115N,0,6
BEL,2021,J58T60,N117N,3015.9,6
BEL,2021,J58T60,N11ON,562.9,6
BEL,2021,J61,N112N,2919.2,6
BEL,2021,J61,N1131N,5.1,6
BEL,2021,J61,N1132N,965,6
BEL,2021,J61,N115N,0,6
BEL,2021,J61,N117N,1464.4,6
BEL,2021,J61,N11ON,5424.3,6
BEL,2021,J62_63,N112N,2130.4,6
BEL,2021,J62_63,N1131N,134.9,6
BEL,2021,J62_63,N1132N,2274.8,6
BEL,2021,J62_63,N115N,0,6
BEL,2021,J62_63,N117N,6361.8,6
BEL,2021,J62_63,N11ON,706.9,6
BEL,2021,K,N112N,18324.2,6
BEL,2021,K,N1131N,5060.8,6
BEL,2021,K,N1132N,1395.8,6
BEL,2021,K,N115N,0,6
BEL,2021,K,N117N,5201.8,6
BEL,2021,K,N11ON,5272.3,6
BEL,2021,L,N112N,37404.3,6
BEL,2021,L,N1131N,357.3,6
BEL,2021,L,N1132N,120.1,6
BEL,2021,L,N115N,0,6
BEL,2021,L,N117N,170.2,6
BEL,2021,L,N11ON,1673.9,6
BEL,2021,M,N112N,25442.3,6
BEL,2021,M,N1131N,2356.3,6
BEL,2021,M,N1132N,3466.9,6
BEL,2021,M,N115N,0,6
BEL,2021,M,N117N,13461.8,6
BEL,2021,M,N11ON,10266.7,6
BEL,2021,M69T71,N112N,22090.6,6
BEL,2021,M69T71,N1131N,2113.9,6
BEL,2021,M69T71,N1132N,3252.7,6
BEL,2021,M69T71,N115N,0,6
BEL,2021,M69T71,N117N,7444.6,6
BEL,2021,M69T71,N11ON,7923.8,6
BEL,2021,M72,N112N,880.5,6
BEL,2021,M72,N1131N,13.9,6
BEL,2021,M72,N1132N,33.7,6
BEL,2021,M72,N115N,0,6
BEL,2021,M72,N117N,5409.9,6
BEL,2021,M72,N11ON,797.2,6
BEL,2021,M73T75,N112N,2471.2,6
BEL,2021,M73T75,N1131N,228.4,6
BEL,2021,M73T75,N1132N,180.5,6
BEL,2021,M73T75,N115N,0,6
BEL,2021,M73T75,N117N,607.3,6
BEL,2021,M73T75,N11ON,1545.7,6
BEL,2021,N,N112N,17210.5,6
BEL,2021,N,N1131N,6309.5,6
BEL,2021,N,N1132N,1097.7,6
BEL,2021,N,N115N,0,6
BEL,2021,N,N117N,8645.9,6
BEL,2021,N,N11ON,6227.2,6
BEL,2021,O,N112N,58477.2,6
BEL,2021,O,N1131N,6556.6,6
BEL,2021,O,N1132N,255.7,6
BEL,2021,O,N115N,0,6
BEL,2021,O,N117N,4107.7,6
BEL,2021,O,N11ON,853.2,6
BEL,2021,P,N112N,26971.3,6
BEL,2021,P,N1131N,109.8,6
BEL,2021,P,N1132N,136.6,6
BEL,2021,P,N115N,0,6
BEL,2021,P,N117N,11560.5,6
BEL,2021,P,N11ON,552.3,6
BEL,2021,Q,N112N,42051,6
BEL,2021,Q,N1131N,805.6,6
BEL,2021,Q,N1132N,637.9,6
BEL,2021,Q,N115N,0,6
BEL,2021,Q,N117N,912,6
BEL,2021,Q,N11ON,7924.7,6
BEL,2021,Q86,N112N,30925,6
BEL,2021,Q86,N1131N,507.8,6
BEL,2021,Q86,N1132N,495.6,6
BEL,2021,Q86,N115N,0,6
BEL,2021,Q86,N117N,747.8,6
BEL,2021,Q86,N11ON,5986,6
BEL,2021,Q87_88,N112N,11126,6
BEL,2021,Q87_88,N1131N,297.9,6
BEL,2021,Q87_88,N1132N,142.2,6
BEL,2021,Q87_88,N115N,0,6
BEL,2021,Q87_88,N117N,164.2,6
BEL,2021,Q87_88,N11ON,1938.7,6
BEL,2021,R,N112N,4541.5,6
BEL,2021,R,N1131N,107,6
BEL,2021,R,N1132N,208.9,6
BEL,2021,R,N115N,0,6
BEL,2021,R,N117N,586.1,6
BEL,2021,R,N11ON,2683.2,6
BEL,2021,S,N112N,4148,6
BEL,2021,S,N1131N,164.4,6
BEL,2021,S,N1132N,117.3,6
BEL,2021,S,N115N,0,6
BEL,2021,S,N117N,333.4,6
BEL,2021,S,N11ON,2040.5,6
BEL,2021,T,N112N,0,6
BEL,2021,T,N1131N,0,6
BEL,2021,T,N1132N,0,6
BEL,2021,T,N115N,0,6
BEL,2021,T,N117N,0,6
BEL,2021,T,N11ON,0,6
BEL,2021,U,N112N,0,6
BEL,2021,U,N1131N,0,6
BEL,2021,U,N1132N,0,6
BEL,2021,U,N115N,0,6
BEL,2021,U,N117N,0,6
BEL,2021,U,N11ON,0,6
BEL,2021,_T,N112N,517283.6,6
BEL,2021,_T,N1131N,44284.9,6
BEL,2021,_T,N1132N,15937.5,6
BEL,2021,_T,N115N,903.4,6
BEL,2021,_T,N117N,95343.5,6
BEL,2021,_T,N11ON,181385.4,6
BEL,2022,A,N112N,7982.1,6
BEL,2022,A,N1131N,795.6,6
BEL,2022,A,N1132N,110.8,6
BEL,2022,A,N115N,1091.6,6
BEL,2022,A,N117N,196,6
BEL,2022,A,N11ON,8211.3,6
BEL,2022,B,N112N,260.1,6
BEL,2022,B,N1131N,49,6
BEL,2022,B,N1132N,17.2,6
BEL,2022,B,N115N,0,6
BEL,2022,B,N117N,38.8,6
BEL,2022,B,N11ON,580.3,6
BEL,2022,C,N112N,38091.5,6
BEL,2022,C,N1131N,1075.4,6
BEL,2022,C,N1132N,1147,6
BEL,2022,C,N115N,0,6
BEL,2022,C,N117N,32813.3,6
BEL,2022,C,N11ON,68027.1,6
BEL,2022,C10T12,N112N,6826,6
BEL,2022,C10T12,N1131N,139,6
BEL,2022,C10T12,N1132N,161.2,6
BEL,2022,C10T12,N115N,0,6
BEL,2022,C10T12,N117N,1182.2,6
BEL,2022,C10T12,N11ON,16198.9,6
BEL,2022,C13T15,N112N,681,6
BEL,2022,C13T15,N1131N,26.6,6
BEL,2022,C13T15,N1132N,16.3,6
BEL,2022,C13T15,N115N,0,6
BEL,2022,C13T15,N117N,245.3,6
BEL,2022,C13T15,N11ON,1714.4,6
BEL,2022,C16T18,N112N,2953.5,6
BEL,2022,C16T18,N1131N,107.6,6
BEL,2022,C16T18,N1132N,72.2,6
BEL,2022,C16T18,N115N,0,6
BEL,2022,C16T18,N117N,308.2,6
BEL,2022,C16T18,N11ON,4719.9,6
BEL,2022,C19,N112N,2365.7,6
BEL,2022,C19,N1131N,2.3,6
BEL,2022,C19,N1132N,7.1,6
BEL,2022,C19,N115N,0,6
BEL,2022,C19,N117N,364.7,6
BEL,2022,C19,N11ON,2373.3,6
BEL,2022,C20,N112N,6397.5,6
BEL,2022,C20,N1131N,85.5,6
BEL,2022,C20,N1132N,321.6,6
BEL,2022,C20,N115N,0,6
BEL,2022,C20,N117N,1958.8,6
BEL,2022,C20,N11ON,14130.8,6
BEL,2022,C21,N112N,4965.6,6
BEL,2022,C21,N1131N,23.1,6
BEL,2022,C21,N1132N,85,6
BEL,2022,C21,N115N,0,6
BEL,2022,C21,N117N,18750.4,6
BEL,2022,C21,N11ON,4835,6
BEL,2022,C22_23,N112N,3282.4,6
BEL,2022,C22_23,N1131N,155.4,6
BEL,2022,C22_23,N1132N,70.7,6
BEL,2022,C22_23,N115N,0,6
BEL,2022,C22_23,N117N,1114.5,6
BEL,2022,C22_23,N11ON,7106.2,6
BEL,2022,C24_25,N112N,4444.5,6
BEL,2022,C24_25,N1131N,247.5,6
BEL,2022,C24_25,N1132N,118.3,6
BEL,2022,C24_25,N115N,0,6
BEL,2022,C24_25,N117N,1784.9,6
BEL,2022,C24_25,N11ON,8207,6
