industry,asset,year,value
5500,EP1D,2015,136.0
5500,EP1D,2016,136.0
5500,EP1D,2017,151.0
5500,EP1D,2018,131.0
5500,EP1D,2019,126.0
5500,EP1D,2020,95.0
5500,EP1D,2021,103.0
5500,EP1D,2022,133.0
5500,EP1D,2023,100.0
5500,EP1D,2024,140.0
5500,EP1E,2015,181.0
5500,EP1E,2016,206.0
5500,EP1E,2017,244.0
5500,EP1E,2018,207.0
5500,EP1E,2019,214.0
5500,EP1E,2020,191.0
5500,EP1E,2021,229.0
5500,EP1E,2022,201.0
5500,EP1E,2023,164.0
5500,EP1E,2024,164.0
5500,EP1F,2015,0.0
5500,EP1F,2016,0.0
5500,EP1F,2017,0.0
5500,EP1F,2018,0.0
5500,EP1F,2019,0.0
5500,EP1F,2020,0.0
5500,EP1F,2021,0.0
5500,EP1F,2022,0.0
5500,EP1F,2023,0.0
5500,EP1F,2024,0.0
5500,EP1G,2015,169.0
5500,EP1G,2016,154.0
5500,EP1G,2017,159.0
5500,EP1G,2018,130.0
5500,EP1G,2019,129.0
5500,EP1G,2020,97.0
5500,EP1G,2021,96.0
5500,EP1G,2022,112.0
5500,EP1G,2023,101.0
5500,EP1G,2024,119.0
5500,EP1H,2015,922.0
5500,EP1H,2016,1068.0
5500,EP1H,2017,1260.0
5500,EP1H,2018,1640.0
5500,EP1H,2019,1671.0
5500,EP1H,2020,1538.0
5500,EP1H,2021,1883.0
5500,EP1H,2022,1951.0
5500,EP1H,2023,2052.0
5500,EP1H,2024,2131.0
5500,EP20,2015,2175.0
5500,EP20,2016,2145.0
5500,EP20,2017,2138.0
5500,EP20,2018,2002.0
5500,EP20,2019,2010.0
5500,EP20,2020,1791.0
5500,EP20,2021,1873.0
5500,EP20,2022,2120.0
5500,EP20,2023,2096.0
5500,EP20,2024,2082.0
5500,EP31,2015,373.0
5500,EP31,2016,497.0
5500,EP31,2017,590.0
5500,EP31,2018,524.0
5500,EP31,2019,522.0
5500,EP31,2020,453.0
5500,EP31,2021,571.0
5500,EP31,2022,602.0
5500,EP31,2023,587.0
5500,EP31,2024,629.0
5500,EP34,2015,198.0
5500,EP34,2016,184.0
5500,EP34,2017,166.0
5500,EP34,2018,170.0
5500,EP34,2019,185.0
5500,EP34,2020,166.0
5500,EP34,2021,181.0
5500,EP34,2022,215.0
5500,EP34,2023,223.0
5500,EP34,2024,235.0
5500,EP35,2015,497.0
5500,EP35,2016,601.0
5500,EP35,2017,759.0
5500,EP35,2018,771.0
5500,EP35,2019,886.0
5500,EP35,2020,787.0
5500,EP35,2021,807.0
5500,EP35,2022,958.0
5500,EP35,2023,971.0
5500,EP35,2024,1000.0
5500,EP36,2015,194.0
5500,EP36,2016,172.0
5500,EP36,2017,125.0
5500,EP36,2018,132.0
5500,EP36,2019,136.0
5500,EP36,2020,108.0
5500,EP36,2021,115.0
5500,EP36,2022,133.0
5500,EP36,2023,137.0
5500,EP36,2024,137.0
5500,EQ00,2015,9127.0
5500,EQ00,2016,9693.0
5500,EQ00,2017,11175.0
5500,EQ00,2018,11148.0
5500,EQ00,2019,11057.0
5500,EQ00,2020,10076.0
5500,EQ00,2021,11082.0
5500,EQ00,2022,11871.0
5500,EQ00,2023,11956.0
5500,EQ00,2024,12923.0
5500,ET11,2015,261.0
5500,ET11,2016,264.0
5500,ET11,2017,216.0
5500,ET11,2018,239.0
5500,ET11,2019,270.0
5500,ET11,2020,173.0
5500,ET11,2021,160.0
5500,ET11,2022,173.0
5500,ET11,2023,282.0
5500,ET11,2024,324.0
5500,ET12,2015,38.0
5500,ET12,2016,25.0
5500,ET12,2017,19.0
5500,ET12,2018,23.0
5500,ET12,2019,25.0
5500,ET12,2020,18.0
5500,ET12,2021,23.0
5500,ET12,2022,30.0
5500,ET12,2023,32.0
5500,ET12,2024,28.0
5500,ET20,2015,112.0
5500,ET20,2016,71.0
5500,ET20,2017,36.0
5500,ET20,2018,21.0
5500,ET20,2019,24.0
5500,ET20,2020,6.0
5500,ET20,2021,16.0
5500,ET20,2022,10.0
5500,ET20,2023,32.0
5500,ET20,2024,45.0
5500,ET30,2015,727.0
5500,ET30,2016,611.0
5500,ET30,2017,746.0
5500,ET30,2018,689.0
5500,ET30,2019,371.0
5500,ET30,2020,587.0
5500,ET30,2021,553.0
5500,ET30,2022,399.0
5500,ET30,2023,513.0
5500,ET30,2024,630.0
5500,ET40,2015,0.0
5500,ET40,2016,0.0
5500,ET40,2017,0.0
5500,ET40,2018,0.0
5500,ET40,2019,0.0
5500,ET40,2020,0.0
5500,ET40,2021,0.0
5500,ET40,2022,0.0
5500,ET40,2023,0.0
5500,ET40,2024,0.0
5500,ET50,2015,10.0
5500,ET50,2016,9.0
5500,ET50,2017,8.0
5500,ET50,2018,7.0
5500,ET50,2019,7.0
5500,ET50,2020,5.0
5500,ET50,2021,5.0
5500,ET50,2022,8.0
5500,ET50,2023,9.0
5500,ET50,2024,10.0
5500,IP00,2015,19159.0
5500,IP00,2016,20081.0
5500,IP00,2017,20695.0
5500,IP00,2018,20980.0
5500,IP00,2019,22529.0
5500,IP00,2020,21701.0
5500,IP00,2021,23172.0
5500,IP00,2022,25639.0
5500,IP00,2023,27678.0
5500,IP00,2024,29557.0
5500,RD11,2015,0.0
5500,RD11,2016,0.0
5500,RD11,2017,0.0
5500,RD11,2018,0.0
5500,RD11,2019,0.0
5500,RD11,2020,0.0
5500,RD11,2021,0.0
5500,RD11,2022,0.0
5500,RD11,2023,0.0
5500,RD11,2024,0.0
5500,RD12,2015,0.0
5500,RD12,2016,0.0
5500,RD12,2017,0.0
5500,RD12,2018,0.0
5500,RD12,2019,0.0
5500,RD12,2020,0.0
5500,RD12,2021,0.0
5500,RD12,2022,0.0
5500,RD12,2023,0.0
5500,RD12,2024,0.0
5500,RD21,2015,0.0
5500,RD21,2016,0.0
5500,RD21,2017,0.0
5500,RD21,2018,0.0
5500,RD21,2019,0.0
5500,RD21,2020,0.0
5500,RD21,2021,0.0
5500,RD21,2022,0.0
5500,RD21,2023,0.0
5500,RD21,2024,0.0
5500,RD22,2015,0.0
5500,RD22,2016,0.0
5500,RD22,2017,0.0
5500,RD22,2018,0.0
5500,RD22,2019,0.0
5500,RD22,2020,0.0
5500,RD22,2021,0.0
5500,RD22,2022,0.0
5500,RD22,2023,0.0
5500,RD22,2024,0.0
5500,RD23,2015,0.0
5500,RD23,2016,0.0
5500,RD23,2017,0.0
5500,RD23,2018,0.0
5500,RD23,2019,0.0
5500,RD23,2020,0.0
5500,RD23,2021,0.0
5500,RD23,2022,0.0
5500,RD23,2023,0.0
5500,RD23,2024,0.0
5500,RD24,2015,0.0
5500,RD24,2016,0.0
5500,RD24,2017,0.0
5500,RD24,2018,0.0
5500,RD24,2019,0.0
5500,RD24,2020,0.0
5500,RD24,2021,0.0
5500,RD24,2022,0.0
5500,RD24,2023,0.0
5500,RD24,2024,0.0
5500,RD25,2015,0.0
5500,RD25,2016,0.0
5500,RD25,2017,0.0
5500,RD25,2018,0.0
5500,RD25,2019,0.0
5500,RD25,2020,0.0
5500,RD25,2021,0.0
5500,RD25,2022,0.0
5500,RD25,2023,0.0
5500,RD25,2024,0.0
5500,RD31,2015,0.0
5500,RD31,2016,0.0
5500,RD31,2017,0.0
5500,RD31,2018,0.0
5500,RD31,2019,0.0
5500,RD31,2020,0.0
5500,RD31,2021,0.0
5500,RD31,2022,0.0
5500,RD31,2023,0.0
5500,RD31,2024,0.0
5500,RD32,2015,0.0
5500,RD32,2016,0.0
5500,RD32,2017,0.0
5500,RD32,2018,0.0
5500,RD32,2019,0.0
5500,RD32,2020,0.0
5500,RD32,2021,0.0
5500,RD32,2022,0.0
5500,RD32,2023,0.0
5500,RD32,2024,0.0
5500,RD40,2015,0.0
5500,RD40,2016,0.0
5500,RD40,2017,0.0
5500,RD40,2018,0.0
5500,RD40,2019,0.0
5500,RD40,2020,0.0
5500,RD40,2021,0.0
5500,RD40,2022,0.0
5500,RD40,2023,0.0
5500,RD40,2024,0.0
5500,RD50,2015,0.0
5500,RD50,2016,0.0
5500,RD50,2017,0.0
5500,RD50,2018,0.0
5500,RD50,2019,0.0
5500,RD50,2020,0.0
5500,RD50,2021,0.0
5500,RD50,2022,0.0
5500,RD50,2023,0.0
5500,RD50,2024,0.0
5500,RD60,2015,0.0
5500,RD60,2016,0.0
5500,RD60,2017,0.0
5500,RD60,2018,0.0
5500,RD60,2019,0.0
5500,RD60,2020,0.0
5500,RD60,2021,0.0
5500,RD60,2022,0.0
5500,RD60,2023,0.0
5500,RD60,2024,0.0
5500,RD70,2015,0.0
5500,RD70,2016,0.0
5500,RD70,2017,0.0
5500,RD70,2018,0.0
5500,RD70,2019,0.0
5500,RD70,2020,0.0
5500,RD70,2021,0.0
5500,RD70,2022,0.0
5500,RD70,2023,0.0
5500,RD70,2024,0.0
5500,RD80,2015,381.0
5500,RD80,2016,440.0
5500,RD80,2017,520.0
5500,RD80,2018,665.0
5500,RD80,2019,826.0
5500,RD80,2020,895.0
5500,RD80,2021,1078.0
5500,RD80,2022,1261.0
5500,RD80,2023,1288.0
5500,RD80,2024,1354.0
5500,RD91,2015,0.0
5500,RD91,2016,0.0
5500,RD91,2017,0.0
5500,RD91,2018,0.0
5500,RD91,2019,0.0
5500,RD91,2020,0.0
5500,RD91,2021,0.0
5500,RD91,2022,0.0
5500,RD91,2023,0.0
5500,RD91,2024,0.0
5500,RD92,2015,0.0
5500,RD92,2016,0.0
5500,RD92,2017,0.0
5500,RD92,2018,0.0
5500,RD92,2019,0.0
5500,RD92,2020,0.0
5500,RD92,2021,0.0
5500,RD92,2022,0.0
5500,RD92,2023,0.0
5500,RD92,2024,0.0
5500,RDOM,2015,0.0
5500,RDOM,2016,0.0
5500,RDOM,2017,0.0
5500,RDOM,2018,0.0
5500,RDOM,2019,0.0
5500,RDOM,2020,0.0
5500,RDOM,2021,0.0
5500,RDOM,2022,0.0
5500,RDOM,2023,0.0
5500,RDOM,2024,0.0
5500,SB10,2015,2.0
5500,SB10,2016,1.0
5500,SB10,2017,1.0
5500,SB10,2018,1.0
5500,SB10,2019,1.0
5500,SB10,2020,1.0
5500,SB10,2021,1.0
5500,SB10,2022,1.0
5500,SB10,2023,1.0
5500,SB10,2024,1.0
5500,SB20,2015,0.0
5500,SB20,2016,0.0
5500,SB20,2017,5.0
5500,SB20,2018,6.0
5500,SB20,2019,6.0
5500,SB20,2020,4.0
5500,SB20,2021,5.0
5500,SB20,2022,6.0
5500,SB20,2023,8.0
5500,SB20,2024,9.0
5500,SB31,2015,103.0
5500,SB31,2016,85.0
5500,SB31,2017,35.0
5500,SB31,2018,34.0
5500,SB31,2019,32.0
5500,SB31,2020,27.0
5500,SB31,2021,32.0
5500,SB31,2022,35.0
5500,SB31,2023,40.0
5500,SB31,2024,43.0
5500,SB32,2015,3.0
5500,SB32,2016,5.0
5500,SB32,2017,5.0
5500,SB32,2018,5.0
5500,SB32,2019,6.0
5500,SB32,2020,5.0
5500,SB32,2021,5.0
5500,SB32,2022,5.0
5500,SB32,2023,5.0
5500,SB32,2024,6.0
5500,SB41,2015,24.0
5500,SB41,2016,42.0
5500,SB41,2017,42.0
5500,SB41,2018,46.0
5500,SB41,2019,50.0
5500,SB41,2020,43.0
5500,SB41,2021,31.0
5500,SB41,2022,30.0
5500,SB41,2023,39.0
5500,SB41,2024,36.0
5500,SB42,2015,15.0
5500,SB42,2016,23.0
5500,SB42,2017,44.0
5500,SB42,2018,49.0
5500,SB42,2019,45.0
5500,SB42,2020,43.0
5500,SB42,2021,50.0
5500,SB42,2022,50.0
5500,SB42,2023,58.0
5500,SB42,2024,56.0
5500,SB43,2015,0.0
5500,SB43,2016,0.0
5500,SB43,2017,0.0
5500,SB43,2018,0.0
5500,SB43,2019,0.0
5500,SB43,2020,0.0
5500,SB43,2021,0.0
5500,SB43,2022,0.0
5500,SB43,2023,0.0
5500,SB43,2024,0.0
5500,SB44,2015,0.0
5500,SB44,2016,0.0
5500,SB44,2017,0.0
5500,SB44,2018,0.0
5500,SB44,2019,0.0
5500,SB44,2020,0.0
5500,SB44,2021,0.0
5500,SB44,2022,0.0
5500,SB44,2023,0.0
5500,SB44,2024,0.0
5500,SB45,2015,0.0
5500,SB45,2016,0.0
5500,SB45,2017,0.0
5500,SB45,2018,0.0
5500,SB45,2019,0.0
5500,SB45,2020,0.0
5500,SB45,2021,0.0
5500,SB45,2022,0.0
5500,SB45,2023,0.0
5500,SB45,2024,0.0
5500,SB46,2015,0.0
5500,SB46,2016,0.0
5500,SB46,2017,0.0
5500,SB46,2018,0.0
5500,SB46,2019,0.0
5500,SB46,2020,0.0
5500,SB46,2021,0.0
5500,SB46,2022,0.0
5500,SB46,2023,0.0
5500,SB46,2024,0.0
5500,SC01,2015,25.0
5500,SC01,2016,46.0
5500,SC01,2017,56.0
5500,SC01,2018,66.0
5500,SC01,2019,73.0
5500,SC01,2020,67.0
5500,SC01,2021,86.0
5500,SC01,2022,114.0
5500,SC01,2023,130.0
5500,SC01,2024,102.0
5500,SC02,2015,136.0
5500,SC02,2016,108.0
5500,SC02,2017,12.0
5500,SC02,2018,12.0
5500,SC02,2019,11.0
5500,SC02,2020,10.0
5500,SC02,2021,11.0
5500,SC02,2022,12.0
5500,SC02,2023,14.0
5500,SC02,2024,14.0
5500,SC03,2015,64.0
5500,SC03,2016,79.0
5500,SC03,2017,65.0
5500,SC03,2018,59.0
5500,SC03,2019,39.0
5500,SC03,2020,23.0
5500,SC03,2021,22.0
5500,SC03,2022,29.0
5500,SC03,2023,36.0
5500,SC03,2024,34.0
5500,SC04,2015,1.0
5500,SC04,2016,1.0
5500,SC04,2017,0.0
5500,SC04,2018,1.0
5500,SC04,2019,0.0
5500,SC04,2020,0.0
5500,SC04,2021,0.0
5500,SC04,2022,1.0
5500,SC04,2023,1.0
5500,SC04,2024,1.0
5500,SI00,2015,444.0
5500,SI00,2016,714.0
5500,SI00,2017,483.0
5500,SI00,2018,453.0
5500,SI00,2019,561.0
5500,SI00,2020,420.0
5500,SI00,2021,544.0
5500,SI00,2022,1000.0
5500,SI00,2023,2117.0
5500,SI00,2024,2463.0
5500,SM01,2015,0.0
5500,SM01,2016,0.0
5500,SM01,2017,0.0
5500,SM01,2018,0.0
5500,SM01,2019,0.0
5500,SM01,2020,0.0
5500,SM01,2021,0.0
5500,SM01,2022,0.0
5500,SM01,2023,0.0
5500,SM01,2024,0.0
5500,SM02,2015,0.0
5500,SM02,2016,0.0
5500,SM02,2017,0.0
5500,SM02,2018,0.0
5500,SM02,2019,0.0
5500,SM02,2020,0.0
5500,SM02,2021,0.0
5500,SM02,2022,0.0
5500,SM02,2023,0.0
5500,SM02,2024,0.0
5500,SN00,2015,0.0
5500,SN00,2016,0.0
5500,SN00,2017,0.0
5500,SN00,2018,0.0
5500,SN00,2019,0.0
5500,SN00,2020,0.0
5500,SN00,2021,0.0
5500,SN00,2022,0.0
5500,SN00,2023,0.0
5500,SN00,2024,0.0
5500,SO01,2015,0.0
5500,SO01,2016,0.0
5500,SO01,2017,0.0
5500,SO01,2018,0.0
5500,SO01,2019,0.0
5500,SO01,2020,0.0
5500,SO01,2021,0.0
5500,SO01,2022,0.0
5500,SO01,2023,0.0
5500,SO01,2024,0.0
5500,SO02,2015,0.0
5500,SO02,2016,0.0
5500,SO02,2017,0.0
5500,SO02,2018,0.0
5500,SO02,2019,0.0
5500,SO02,2020,0.0
5500,SO02,2021,0.0
5500,SO02,2022,0.0
5500,SO02,2023,0.0
5500,SO02,2024,0.0
5500,SO03,2015,0.0
5500,SO03,2016,0.0
5500,SO03,2017,0.0
5500,SO03,2018,0.0
5500,SO03,2019,0.0
5500,SO03,2020,0.0
5500,SO03,2021,0.0
5500,SO03,2022,0.0
5500,SO03,2023,0.0
5500,SO03,2024,0.0
5500,SO04,2015,2.0
5500,SO04,2016,2.0
5500,SO04,2017,1.0
5500,SO04,2018,2.0
5500,SO04,2019,3.0
5500,SO04,2020,2.0
5500,SO04,2021,3.0
5500,SO04,2022,5.0
5500,SO04,2023,6.0
5500,SO04,2024,7.0
5500,SOMO,2015,0.0
5500,SOMO,2016,0.0
5500,SOMO,2017,0.0
5500,SOMO,2018,0.0
5500,SOMO,2019,0.0
5500,SOMO,2020,0.0
5500,SOMO,2021,0.0
5500,SOMO,2022,0.0
5500,SOMO,2023,0.0
5500,SOMO,2024,0.0
5500,SOO1,2015,1952.0
5500,SOO1,2016,3270.0
5500,SOO1,2017,3199.0
5500,SOO1,2018,3253.0
5500,SOO1,2019,3400.0
5500,SOO1,2020,3053.0
5500,SOO1,2021,3434.0
5500,SOO1,2022,3031.0
5500,SOO1,2023,3281.0
5500,SOO1,2024,3264.0
5500,SOO2,2015,47.0
5500,SOO2,2016,73.0
5500,SOO2,2017,66.0
5500,SOO2,2018,69.0
5500,SOO2,2019,74.0
5500,SOO2,2020,81.0
5500,SOO2,2021,98.0
5500,SOO2,2022,141.0
5500,SOO2,2023,184.0
5500,SOO2,2024,172.0
5500,ST00,2015,3175.0
5500,ST00,2016,4961.0
5500,ST00,2017,4554.0
5500,ST00,2018,4580.0
5500,ST00,2019,4787.0
5500,ST00,2020,4252.0
5500,ST00,2021,4904.0
5500,ST00,2022,4952.0
5500,ST00,2023,6517.0
5500,ST00,2024,6848.0
5500,SU11,2015,0.0
5500,SU11,2016,0.0
5500,SU11,2017,0.0
5500,SU11,2018,0.0
5500,SU11,2019,0.0
5500,SU11,2020,0.0
5500,SU11,2021,0.0
5500,SU11,2022,0.0
5500,SU11,2023,0.0
5500,SU11,2024,0.0
5500,SU12,2015,0.0
5500,SU12,2016,0.0
5500,SU12,2017,0.0
5500,SU12,2018,0.0
5500,SU12,2019,0.0
5500,SU12,2020,0.0
5500,SU12,2021,0.0
5500,SU12,2022,0.0
5500,SU12,2023,0.0
5500,SU12,2024,0.0
5500,SU20,2015,202.0
5500,SU20,2016,256.0
5500,SU20,2017,246.0
5500,SU20,2018,221.0
5500,SU20,2019,193.0
5500,SU20,2020,181.0
5500,SU20,2021,193.0
5500,SU20,2022,162.0
5500,SU20,2023,189.0
5500,SU20,2024,192.0
5500,SU30,2015,0.0
5500,SU30,2016,0.0
5500,SU30,2017,50.0
5500,SU30,2018,57.0
5500,SU30,2019,49.0
5500,SU30,2020,37.0
5500,SU30,2021,49.0
5500,SU30,2022,47.0
5500,SU30,2023,51.0
5500,SU30,2024,50.0
5500,SU40,2015,33.0
5500,SU40,2016,31.0
5500,SU40,2017,0.0
5500,SU40,2018,0.0
5500,SU40,2019,0.0
5500,SU40,2020,0.0
5500,SU40,2021,0.0
5500,SU40,2022,0.0
5500,SU40,2023,0.0
5500,SU40,2024,0.0
5500,SU50,2015,29.0
5500,SU50,2016,12.0
5500,SU50,2017,0.0
5500,SU50,2018,0.0
5500,SU50,2019,0.0
5500,SU50,2020,0.0
5500,SU50,2021,0.0
5500,SU50,2022,0.0
5500,SU50,2023,0.0
5500,SU50,2024,0.0
5500,SU60,2015,91.0
5500,SU60,2016,213.0
5500,SU60,2017,243.0
5500,SU60,2018,248.0
5500,SU60,2019,245.0
5500,SU60,2020,255.0
5500,SU60,2021,340.0
5500,SU60,2022,282.0
5500,SU60,2023,358.0
5500,SU60,2024,398.0
5610,AE10,2015,0.0
5610,AE10,2016,0.0
5610,AE10,2017,0.0
5610,AE10,2018,0.0
5610,AE10,2019,0.0
5610,AE10,2020,0.0
5610,AE10,2021,0.0
5610,AE10,2022,0.0
5610,AE10,2023,0.0
5610,AE10,2024,0.0
5610,AE20,2015,0.0
5610,AE20,2016,0.0
5610,AE20,2017,0.0
5610,AE20,2018,0.0
5610,AE20,2019,0.0
5610,AE20,2020,0.0
5610,AE20,2021,0.0
5610,AE20,2022,0.0
5610,AE20,2023,0.0
5610,AE20,2024,0.0
5610,AE30,2015,0.0
5610,AE30,2016,0.0
5610,AE30,2017,0.0
5610,AE30,2018,0.0
5610,AE30,2019,0.0
5610,AE30,2020,0.0
5610,AE30,2021,0.0
5610,AE30,2022,0.0
5610,AE30,2023,0.0
5610,AE30,2024,0.0
5610,AE40,2015,0.0
5610,AE40,2016,0.0
5610,AE40,2017,0.0
5610,AE40,2018,0.0
5610,AE40,2019,0.0
5610,AE40,2020,0.0
5610,AE40,2021,0.0
5610,AE40,2022,0.0
5610,AE40,2023,0.0
5610,AE40,2024,0.0
5610,AE50,2015,0.0
5610,AE50,2016,0.0
5610,AE50,2017,0.0
5610,AE50,2018,0.0
5610,AE50,2019,0.0
5610,AE50,2020,0.0
5610,AE50,2021,0.0
5610,AE50,2022,0.0
5610,AE50,2023,0.0
5610,AE50,2024,0.0
5610,EI11,2015,0.0
5610,EI11,2016,0.0
5610,EI11,2017,0.0
5610,EI11,2018,0.0
5610,EI11,2019,0.0
5610,EI11,2020,0.0
5610,EI11,2021,0.0
5610,EI11,2022,0.0
5610,EI11,2023,0.0
5610,EI11,2024,0.0
5610,EI12,2015,26.0
5610,EI12,2016,16.0
5610,EI12,2017,6.0
5610,EI12,2018,6.0
5610,EI12,2019,7.0
5610,EI12,2020,7.0
5610,EI12,2021,7.0
5610,EI12,2022,9.0
5610,EI12,2023,9.0
5610,EI12,2024,10.0
5610,EI21,2015,0.0
5610,EI21,2016,0.0
5610,EI21,2017,0.0
5610,EI21,2018,0.0
5610,EI21,2019,0.0
5610,EI21,2020,0.0
5610,EI21,2021,0.0
5610,EI21,2022,0.0
5610,EI21,2023,0.0
5610,EI21,2024,0.0
5610,EI22,2015,76.0
5610,EI22,2016,40.0
5610,EI22,2017,6.0
5610,EI22,2018,8.0
5610,EI22,2019,9.0
5610,EI22,2020,6.0
5610,EI22,2021,7.0
5610,EI22,2022,10.0
5610,EI22,2023,11.0
5610,EI22,2024,11.0
5610,EI30,2015,13.0
5610,EI30,2016,9.0
5610,EI30,2017,3.0
5610,EI30,2018,3.0
5610,EI30,2019,3.0
5610,EI30,2020,3.0
5610,EI30,2021,3.0
5610,EI30,2022,4.0
5610,EI30,2023,4.0
5610,EI30,2024,4.0
5610,EI40,2015,44.0
5610,EI40,2016,47.0
5610,EI40,2017,48.0
5610,EI40,2018,48.0
5610,EI40,2019,60.0
5610,EI40,2020,56.0
5610,EI40,2021,56.0
5610,EI40,2022,69.0
5610,EI40,2023,73.0
5610,EI40,2024,80.0
5610,EI50,2015,412.0
5610,EI50,2016,421.0
5610,EI50,2017,430.0
5610,EI50,2018,466.0
5610,EI50,2019,530.0
5610,EI50,2020,538.0
5610,EI50,2021,576.0
5610,EI50,2022,741.0
5610,EI50,2023,814.0
5610,EI50,2024,833.0
5610,EI60,2015,9.0
5610,EI60,2016,5.0
5610,EI60,2017,0.0
5610,EI60,2018,0.0
5610,EI60,2019,0.0
5610,EI60,2020,0.0
5610,EI60,2021,0.0
5610,EI60,2022,0.0
5610,EI60,2023,0.0
5610,EI60,2024,0.0
5610,ENS1,2015,6018.0
5610,ENS1,2016,7131.0
5610,ENS1,2017,7275.0
5610,ENS1,2018,8281.0
5610,ENS1,2019,9469.0
5610,ENS1,2020,10803.0
5610,ENS1,2021,10515.0
5610,ENS1,2022,13427.0
5610,ENS1,2023,14618.0
5610,ENS1,2024,16221.0
5610,ENS2,2015,7186.0
5610,ENS2,2016,7881.0
5610,ENS2,2017,7349.0
5610,ENS2,2018,8015.0
5610,ENS2,2019,8783.0
5610,ENS2,2020,9460.0
5610,ENS2,2021,9029.0
5610,ENS2,2022,11382.0
5610,ENS2,2023,12021.0
5610,ENS2,2024,12548.0
5610,ENS3,2015,7716.0
5610,ENS3,2016,8241.0
5610,ENS3,2017,7388.0
5610,ENS3,2018,7541.0
5610,ENS3,2019,8641.0
5610,ENS3,2020,9138.0
5610,ENS3,2021,7684.0
5610,ENS3,2022,9258.0
5610,ENS3,2023,10261.0
5610,ENS3,2024,10740.0
5610,EO11,2015,0.0
5610,EO11,2016,0.0
5610,EO11,2017,0.0
5610,EO11,2018,0.0
5610,EO11,2019,0.0
5610,EO11,2020,0.0
5610,EO11,2021,0.0
5610,EO11,2022,0.0
5610,EO11,2023,0.0
5610,EO11,2024,0.0
5610,EO12,2015,993.0
5610,EO12,2016,1155.0
5610,EO12,2017,1132.0
5610,EO12,2018,1226.0
5610,EO12,2019,1286.0
5610,EO12,2020,1184.0
5610,EO12,2021,1105.0
5610,EO12,2022,1450.0
5610,EO12,2023,1432.0
5610,EO12,2024,1499.0
5610,EO21,2015,454.0
5610,EO21,2016,355.0
5610,EO21,2017,247.0
5610,EO21,2018,317.0
5610,EO21,2019,470.0
5610,EO21,2020,392.0
5610,EO21,2021,356.0
5610,EO21,2022,547.0
5610,EO21,2023,506.0
5610,EO21,2024,495.0
5610,EO22,2015,26.0
5610,EO22,2016,22.0
5610,EO22,2017,13.0
5610,EO22,2018,26.0
5610,EO22,2019,41.0
5610,EO22,2020,43.0
5610,EO22,2021,43.0
5610,EO22,2022,54.0
5610,EO22,2023,57.0
5610,EO22,2024,60.0
5610,EO30,2015,0.0
5610,EO30,2016,0.0
5610,EO30,2017,0.0
5610,EO30,2018,0.0
5610,EO30,2019,0.0
5610,EO30,2020,0.0
5610,EO30,2021,0.0
5610,EO30,2022,0.0
5610,EO30,2023,0.0
5610,EO30,2024,0.0
5610,EO40,2015,561.0
5610,EO40,2016,658.0
5610,EO40,2017,673.0
5610,EO40,2018,493.0
5610,EO40,2019,605.0
5610,EO40,2020,517.0
5610,EO40,2021,606.0
5610,EO40,2022,847.0
5610,EO40,2023,1057.0
5610,EO40,2024,1026.0
5610,EO50,2015,0.0
5610,EO50,2016,0.0
5610,EO50,2017,3.0
5610,EO50,2018,3.0
5610,EO50,2019,3.0
5610,EO50,2020,4.0
5610,EO50,2021,4.0
5610,EO50,2022,4.0
5610,EO50,2023,5.0
5610,EO50,2024,4.0
5610,EO60,2015,1651.0
5610,EO60,2016,1855.0
5610,EO60,2017,1443.0
5610,EO60,2018,1527.0
5610,EO60,2019,1673.0
5610,EO60,2020,1815.0
5610,EO60,2021,1744.0
5610,EO60,2022,2188.0
5610,EO60,2023,2425.0
5610,EO60,2024,2502.0
5610,EO71,2015,38.0
5610,EO71,2016,25.0
5610,EO71,2017,9.0
5610,EO71,2018,8.0
5610,EO71,2019,10.0
5610,EO71,2020,10.0
5610,EO71,2021,12.0
5610,EO71,2022,13.0
5610,EO71,2023,12.0
5610,EO71,2024,13.0
5610,EO72,2015,23.0
5610,EO72,2016,16.0
5610,EO72,2017,7.0
5610,EO72,2018,8.0
5610,EO72,2019,8.0
5610,EO72,2020,9.0
5610,EO72,2021,8.0
5610,EO72,2022,11.0
5610,EO72,2023,11.0
5610,EO72,2024,12.0
5610,EO80,2015,1654.0
5610,EO80,2016,1583.0
5610,EO80,2017,1285.0
5610,EO80,2018,1282.0
5610,EO80,2019,1410.0
5610,EO80,2020,1546.0
5610,EO80,2021,1549.0
5610,EO80,2022,1870.0
5610,EO80,2023,1902.0
5610,EO80,2024,2030.0
5610,EP12,2015,205.0
5610,EP12,2016,217.0
5610,EP12,2017,184.0
5610,EP12,2018,189.0
5610,EP12,2019,186.0
5610,EP12,2020,180.0
5610,EP12,2021,179.0
5610,EP12,2022,257.0
5610,EP12,2023,222.0
5610,EP12,2024,200.0
5610,EP1A,2015,189.0
5610,EP1A,2016,177.0
5610,EP1A,2017,146.0
5610,EP1A,2018,164.0
5610,EP1A,2019,160.0
5610,EP1A,2020,183.0
5610,EP1A,2021,151.0
5610,EP1A,2022,215.0
5610,EP1A,2023,188.0
5610,EP1A,2024,290.0
5610,EP1B,2015,1408.0
5610,EP1B,2016,1353.0
5610,EP1B,2017,1213.0
5610,EP1B,2018,1214.0
5610,EP1B,2019,1330.0
5610,EP1B,2020,1593.0
5610,EP1B,2021,1565.0
5610,EP1B,2022,1648.0
