iso3,year,what,group,share
MLI,2022,income,p99.9p100,0.0263
MLI,2022,income,p99p100,0.1212
MLI,2022,wealth,p0p50,0.0459
MLI,2022,wealth,p50p90,0.361
MLI,2022,wealth,p90p100,0.5931000000000001
MLI,2022,wealth,p99.9p100,0.1023
MLI,2022,wealth,p99p100,0.2476
MLI,2023,income,p0p50,0.1507
MLI,2023,income,p50p90,0.3998
MLI,2023,income,p90p100,0.4494
MLI,2023,income,p99.9p100,0.0263
MLI,2023,income,p99p100,0.1212
MLI,2023,wealth,p0p50,0.0459
MLI,2023,wealth,p50p90,0.361
MLI,2023,wealth,p90p100,0.5931000000000001
MLI,2023,wealth,p99.9p100,0.1023
MLI,2023,wealth,p99p100,0.2475
MLI,2024,income,p0p50,0.1507
MLI,2024,income,p50p90,0.3998
MLI,2024,income,p90p100,0.4494
MLI,2024,income,p99.9p100,0.0263
MLI,2024,income,p99p100,0.1212
MLI,2024,wealth,p0p50,0.0459
MLI,2024,wealth,p50p90,0.361
MLI,2024,wealth,p90p100,0.5931000000000001
MLI,2024,wealth,p99.9p100,0.1023
MLI,2024,wealth,p99p100,0.2476
MLT,2010,income,p0p50,0.2145
MLT,2010,income,p50p90,0.4764
MLT,2010,income,p90p100,0.3092
MLT,2010,income,p99.9p100,0.0263
MLT,2010,income,p99p100,0.0856
MLT,2010,wealth,p0p50,0.1291
MLT,2010,wealth,p50p90,0.4288
MLT,2010,wealth,p90p100,0.4421
MLT,2010,wealth,p99.9p100,0.0721
MLT,2010,wealth,p99p100,0.1503
MLT,2011,income,p0p50,0.212
MLT,2011,income,p50p90,0.4642
MLT,2011,income,p90p100,0.3237
MLT,2011,income,p99.9p100,0.0338
MLT,2011,income,p99p100,0.0994
MLT,2011,wealth,p0p50,0.1284
MLT,2011,wealth,p50p90,0.4267
MLT,2011,wealth,p90p100,0.4448
MLT,2011,wealth,p99.9p100,0.0645
MLT,2011,wealth,p99p100,0.1574
MLT,2012,income,p0p50,0.2066
MLT,2012,income,p50p90,0.4613
MLT,2012,income,p90p100,0.3321
MLT,2012,income,p99.9p100,0.0343
MLT,2012,income,p99p100,0.1032
MLT,2012,wealth,p0p50,0.125
MLT,2012,wealth,p50p90,0.4227
MLT,2012,wealth,p90p100,0.4523
MLT,2012,wealth,p99.9p100,0.0687
MLT,2012,wealth,p99p100,0.1679
MLT,2013,income,p0p50,0.2061
MLT,2013,income,p50p90,0.4594
MLT,2013,income,p90p100,0.3345
MLT,2013,income,p99.9p100,0.0344
MLT,2013,income,p99p100,0.1038
MLT,2013,wealth,p0p50,0.1237
MLT,2013,wealth,p50p90,0.4207
MLT,2013,wealth,p90p100,0.4556
MLT,2013,wealth,p99.9p100,0.0672
MLT,2013,wealth,p99p100,0.1727
MLT,2014,income,p0p50,0.2038
MLT,2014,income,p50p90,0.4554
MLT,2014,income,p90p100,0.3408
MLT,2014,income,p99.9p100,0.0329
MLT,2014,income,p99p100,0.1042
MLT,2014,wealth,p0p50,0.1218
MLT,2014,wealth,p50p90,0.4124
MLT,2014,wealth,p90p100,0.4657
MLT,2014,wealth,p99.9p100,0.0685
MLT,2014,wealth,p99p100,0.1855
MLT,2015,income,p0p50,0.199
MLT,2015,income,p50p90,0.4502
MLT,2015,income,p90p100,0.3508
MLT,2015,income,p99.9p100,0.0315
MLT,2015,income,p99p100,0.1063
MLT,2015,wealth,p0p50,0.1194
MLT,2015,wealth,p50p90,0.3973
MLT,2015,wealth,p90p100,0.4832
MLT,2015,wealth,p99.9p100,0.0574
MLT,2015,wealth,p99p100,0.1907
MLT,2016,income,p0p50,0.2037
MLT,2016,income,p50p90,0.4585
MLT,2016,income,p90p100,0.3377
MLT,2016,income,p99.9p100,0.0315
MLT,2016,income,p99p100,0.1015
MLT,2016,wealth,p0p50,0.1115
MLT,2016,wealth,p50p90,0.3772
MLT,2016,wealth,p90p100,0.5113
MLT,2016,wealth,p99.9p100,0.0607
MLT,2016,wealth,p99p100,0.203
MLT,2017,income,p0p50,0.2001
MLT,2017,income,p50p90,0.4535
MLT,2017,income,p90p100,0.3465
MLT,2017,income,p99.9p100,0.0345
MLT,2017,income,p99p100,0.1083
MLT,2017,wealth,p0p50,0.1037
MLT,2017,wealth,p50p90,0.358
MLT,2017,wealth,p90p100,0.5383
MLT,2017,wealth,p99.9p100,0.0462
MLT,2017,wealth,p99p100,0.2128
MLT,2018,income,p0p50,0.2044
MLT,2018,income,p50p90,0.465
MLT,2018,income,p90p100,0.3307
MLT,2018,income,p99.9p100,0.0318
MLT,2018,income,p99p100,0.0995
MLT,2018,wealth,p0p50,0.104
MLT,2018,wealth,p50p90,0.3598
MLT,2018,wealth,p90p100,0.5361
MLT,2018,wealth,p99.9p100,0.0456
MLT,2018,wealth,p99p100,0.2111
MLT,2019,income,p0p50,0.1964
MLT,2019,income,p50p90,0.4504
MLT,2019,income,p90p100,0.3533
MLT,2019,income,p99.9p100,0.0351
MLT,2019,income,p99p100,0.1094
MLT,2019,wealth,p0p50,0.1035
MLT,2019,wealth,p50p90,0.3568
MLT,2019,wealth,p90p100,0.5397000000000001
MLT,2019,wealth,p99.9p100,0.0465
MLT,2019,wealth,p99p100,0.2139
MLT,2020,income,p0p50,0.1964
MLT,2020,income,p50p90,0.4504
MLT,2020,income,p90p100,0.3533
MLT,2020,income,p99.9p100,0.0351
MLT,2020,income,p99p100,0.1094
MLT,2020,wealth,p0p50,0.1035
MLT,2020,wealth,p50p90,0.3568
MLT,2020,wealth,p90p100,0.5397000000000001
MLT,2020,wealth,p99.9p100,0.0465
MLT,2020,wealth,p99p100,0.2139
MLT,2021,income,p0p50,0.1957
MLT,2021,income,p50p90,0.4494
MLT,2021,income,p90p100,0.355
MLT,2021,income,p99.9p100,0.0363
MLT,2021,income,p99p100,0.1113
MLT,2021,wealth,p0p50,0.1034
MLT,2021,wealth,p50p90,0.3564
MLT,2021,wealth,p90p100,0.5402
MLT,2021,wealth,p99.9p100,0.0467
MLT,2021,wealth,p99p100,0.2143
MLT,2022,income,p0p50,0.1957
MLT,2022,income,p50p90,0.4494
MLT,2022,income,p90p100,0.3548
MLT,2022,income,p99.9p100,0.0362
MLT,2022,income,p99p100,0.1112
MLT,2022,wealth,p0p50,0.1034
MLT,2022,wealth,p50p90,0.3565
MLT,2022,wealth,p90p100,0.5401
MLT,2022,wealth,p99.9p100,0.0467
MLT,2022,wealth,p99p100,0.2142
MLT,2023,income,p0p50,0.1959
MLT,2023,income,p50p90,0.4498
MLT,2023,income,p90p100,0.3543
MLT,2023,income,p99.9p100,0.0357
MLT,2023,income,p99p100,0.1105
MLT,2023,wealth,p0p50,0.1034
MLT,2023,wealth,p50p90,0.3566
MLT,2023,wealth,p90p100,0.54
MLT,2023,wealth,p99.9p100,0.0466
MLT,2023,wealth,p99p100,0.2141
MLT,2024,income,p0p50,0.1959
MLT,2024,income,p50p90,0.4498
MLT,2024,income,p90p100,0.3543
MLT,2024,income,p99.9p100,0.0357
MLT,2024,income,p99p100,0.1105
MLT,2024,wealth,p0p50,0.1034
MLT,2024,wealth,p50p90,0.3566
MLT,2024,wealth,p90p100,0.54
MLT,2024,wealth,p99.9p100,0.0466
MLT,2024,wealth,p99p100,0.2141
MMR,2010,income,p0p50,0.1271
MMR,2010,income,p50p90,0.3617
MMR,2010,income,p90p100,0.5112
MMR,2010,income,p99.9p100,0.1351
MMR,2010,income,p99p100,0.2649
MMR,2010,wealth,p0p50,0.0386
MMR,2010,wealth,p50p90,0.3275
MMR,2010,wealth,p90p100,0.634
MMR,2010,wealth,p99.9p100,0.135
MMR,2010,wealth,p99p100,0.2922
MMR,2011,income,p0p50,0.1271
MMR,2011,income,p50p90,0.3617
MMR,2011,income,p90p100,0.5112
MMR,2011,income,p99.9p100,0.1351
MMR,2011,income,p99p100,0.2649
MMR,2011,wealth,p0p50,0.0386
MMR,2011,wealth,p50p90,0.3274
MMR,2011,wealth,p90p100,0.634
MMR,2011,wealth,p99.9p100,0.135
MMR,2011,wealth,p99p100,0.2922
MMR,2012,income,p0p50,0.1271
MMR,2012,income,p50p90,0.3617
MMR,2012,income,p90p100,0.5112
MMR,2012,income,p99.9p100,0.1351
MMR,2012,income,p99p100,0.2649
MMR,2012,wealth,p0p50,0.0386
MMR,2012,wealth,p50p90,0.3277
MMR,2012,wealth,p90p100,0.6337
MMR,2012,wealth,p99.9p100,0.1347
MMR,2012,wealth,p99p100,0.2918
MMR,2013,income,p0p50,0.1271
MMR,2013,income,p50p90,0.3617
MMR,2013,income,p90p100,0.5112
MMR,2013,income,p99.9p100,0.1351
MMR,2013,income,p99p100,0.2649
MMR,2013,wealth,p0p50,0.0386
MMR,2013,wealth,p50p90,0.3277
MMR,2013,wealth,p90p100,0.6337
MMR,2013,wealth,p99.9p100,0.1347
MMR,2013,wealth,p99p100,0.2919
MMR,2014,income,p0p50,0.1271
MMR,2014,income,p50p90,0.3617
MMR,2014,income,p90p100,0.5112
MMR,2014,income,p99.9p100,0.1351
MMR,2014,income,p99p100,0.2649
MMR,2014,wealth,p0p50,0.0385
MMR,2014,wealth,p50p90,0.3273
MMR,2014,wealth,p90p100,0.6341
MMR,2014,wealth,p99.9p100,0.1351
MMR,2014,wealth,p99p100,0.2923
MMR,2015,income,p0p50,0.1271
MMR,2015,income,p50p90,0.3617
MMR,2015,income,p90p100,0.5112
MMR,2015,income,p99.9p100,0.1351
MMR,2015,income,p99p100,0.2649
MMR,2015,wealth,p0p50,0.0385
MMR,2015,wealth,p50p90,0.3272
MMR,2015,wealth,p90p100,0.6343
MMR,2015,wealth,p99.9p100,0.1352
MMR,2015,wealth,p99p100,0.2925
MMR,2016,income,p0p50,0.143
MMR,2016,income,p50p90,0.3865
MMR,2016,income,p90p100,0.4705
MMR,2016,income,p99.9p100,0.0985
MMR,2016,income,p99p100,0.2157
MMR,2016,wealth,p0p50,0.0442
MMR,2016,wealth,p50p90,0.353
MMR,2016,wealth,p90p100,0.6027
MMR,2016,wealth,p99.9p100,0.1094
MMR,2016,wealth,p99p100,0.2576
MMR,2017,income,p0p50,0.1592
MMR,2017,income,p50p90,0.4108
MMR,2017,income,p90p100,0.43
MMR,2017,income,p99.9p100,0.0625
MMR,2017,income,p99p100,0.1671
MMR,2017,wealth,p0p50,0.047
MMR,2017,wealth,p50p90,0.3665
MMR,2017,wealth,p90p100,0.5865
MMR,2017,wealth,p99.9p100,0.0977
MMR,2017,wealth,p99p100,0.241
MMR,2018,income,p0p50,0.1598
MMR,2018,income,p50p90,0.4109
MMR,2018,income,p90p100,0.4293
MMR,2018,income,p99.9p100,0.0622
MMR,2018,income,p99p100,0.1666
MMR,2018,wealth,p0p50,0.047
MMR,2018,wealth,p50p90,0.3666
MMR,2018,wealth,p90p100,0.5864
MMR,2018,wealth,p99.9p100,0.0976
MMR,2018,wealth,p99p100,0.2408
MMR,2019,income,p0p50,0.1598
MMR,2019,income,p50p90,0.4109
MMR,2019,income,p90p100,0.4293
MMR,2019,income,p99.9p100,0.0622
MMR,2019,income,p99p100,0.1666
MMR,2019,wealth,p0p50,0.047
MMR,2019,wealth,p50p90,0.3666
MMR,2019,wealth,p90p100,0.5864
MMR,2019,wealth,p99.9p100,0.0976
MMR,2019,wealth,p99p100,0.2408
MMR,2020,income,p0p50,0.1598
MMR,2020,income,p50p90,0.4109
MMR,2020,income,p90p100,0.4293
MMR,2020,income,p99.9p100,0.0622
MMR,2020,income,p99p100,0.1666
MMR,2020,wealth,p0p50,0.047
MMR,2020,wealth,p50p90,0.3667
MMR,2020,wealth,p90p100,0.5863
MMR,2020,wealth,p99.9p100,0.0976
MMR,2020,wealth,p99p100,0.2407
MMR,2021,income,p0p50,0.1598
MMR,2021,income,p50p90,0.4109
MMR,2021,income,p90p100,0.4293
MMR,2021,income,p99.9p100,0.0622
MMR,2021,income,p99p100,0.1666
MMR,2021,wealth,p0p50,0.047
MMR,2021,wealth,p50p90,0.3667
MMR,2021,wealth,p90p100,0.5863
MMR,2021,wealth,p99.9p100,0.0976
MMR,2021,wealth,p99p100,0.2408
MMR,2022,income,p0p50,0.1598
MMR,2022,income,p50p90,0.4109
MMR,2022,income,p90p100,0.4293
MMR,2022,income,p99.9p100,0.0622
MMR,2022,income,p99p100,0.1666
MMR,2022,wealth,p0p50,0.047
MMR,2022,wealth,p50p90,0.3667
MMR,2022,wealth,p90p100,0.5863
MMR,2022,wealth,p99.9p100,0.0976
MMR,2022,wealth,p99p100,0.2408
MMR,2023,income,p0p50,0.1598
MMR,2023,income,p50p90,0.4109
MMR,2023,income,p90p100,0.4293
MMR,2023,income,p99.9p100,0.0622
MMR,2023,income,p99p100,0.1666
MMR,2023,wealth,p0p50,0.047
MMR,2023,wealth,p50p90,0.3666
MMR,2023,wealth,p90p100,0.5864
MMR,2023,wealth,p99.9p100,0.0976
MMR,2023,wealth,p99p100,0.2408
MMR,2024,income,p0p50,0.1598
MMR,2024,income,p50p90,0.4109
MMR,2024,income,p90p100,0.4293
MMR,2024,income,p99.9p100,0.0622
MMR,2024,income,p99p100,0.1666
MMR,2024,wealth,p0p50,0.047
MMR,2024,wealth,p50p90,0.3666
MMR,2024,wealth,p90p100,0.5864
MMR,2024,wealth,p99.9p100,0.0976
MMR,2024,wealth,p99p100,0.2408
MNE,2010,income,p0p50,0.1662
MNE,2010,income,p50p90,0.4797
MNE,2010,income,p90p100,0.354
MNE,2010,income,p99.9p100,0.0263
MNE,2010,income,p99p100,0.0968
MNE,2010,wealth,p0p50,0.0493
MNE,2010,wealth,p50p90,0.3786
MNE,2010,wealth,p90p100,0.5721
MNE,2010,wealth,p99.9p100,0.0887
MNE,2010,wealth,p99p100,0.2272
MNE,2011,income,p0p50,0.162
MNE,2011,income,p50p90,0.4778
MNE,2011,income,p90p100,0.3603
MNE,2011,income,p99.9p100,0.0312
MNE,2011,income,p99p100,0.1035
MNE,2011,wealth,p0p50,0.0489
MNE,2011,wealth,p50p90,0.3765
MNE,2011,wealth,p90p100,0.5746
MNE,2011,wealth,p99.9p100,0.0902
MNE,2011,wealth,p99p100,0.2295
MNE,2012,income,p0p50,0.1576
MNE,2012,income,p50p90,0.4793
MNE,2012,income,p90p100,0.3631
MNE,2012,income,p99.9p100,0.032
MNE,2012,income,p99p100,0.1043
MNE,2012,wealth,p0p50,0.0488
MNE,2012,wealth,p50p90,0.3759
MNE,2012,wealth,p90p100,0.5754
MNE,2012,wealth,p99.9p100,0.0906
MNE,2012,wealth,p99p100,0.2302
MNE,2013,income,p0p50,0.1625
MNE,2013,income,p50p90,0.4815
MNE,2013,income,p90p100,0.3561
MNE,2013,income,p99.9p100,0.0253
MNE,2013,income,p99p100,0.0947
MNE,2013,wealth,p0p50,0.0492
MNE,2013,wealth,p50p90,0.3778
MNE,2013,wealth,p90p100,0.5730000000000001
MNE,2013,wealth,p99.9p100,0.0893
MNE,2013,wealth,p99p100,0.228
MNE,2014,income,p0p50,0.1636
MNE,2014,income,p50p90,0.485
MNE,2014,income,p90p100,0.3514
MNE,2014,income,p99.9p100,0.026
MNE,2014,income,p99p100,0.094
MNE,2014,wealth,p0p50,0.0495
MNE,2014,wealth,p50p90,0.3794
MNE,2014,wealth,p90p100,0.5711
MNE,2014,wealth,p99.9p100,0.0882
MNE,2014,wealth,p99p100,0.2263
MNE,2015,income,p0p50,0.1443
MNE,2015,income,p50p90,0.479
MNE,2015,income,p90p100,0.3767
MNE,2015,income,p99.9p100,0.0334
MNE,2015,income,p99p100,0.1098
MNE,2015,wealth,p0p50,0.0483
MNE,2015,wealth,p50p90,0.3736
MNE,2015,wealth,p90p100,0.5781000000000001
MNE,2015,wealth,p99.9p100,0.0923
MNE,2015,wealth,p99p100,0.2328
MNE,2016,income,p0p50,0.1601
MNE,2016,income,p50p90,0.4707
MNE,2016,income,p90p100,0.3693
MNE,2016,income,p99.9p100,0.0318
MNE,2016,income,p99p100,0.1076
MNE,2016,wealth,p0p50,0.0486
MNE,2016,wealth,p50p90,0.3749
MNE,2016,wealth,p90p100,0.5766
MNE,2016,wealth,p99.9p100,0.0913
MNE,2016,wealth,p99p100,0.2313
MNE,2017,income,p0p50,0.1675
MNE,2017,income,p50p90,0.4828
MNE,2017,income,p90p100,0.3497
MNE,2017,income,p99.9p100,0.0233
MNE,2017,income,p99p100,0.0907
MNE,2017,wealth,p0p50,0.0495
MNE,2017,wealth,p50p90,0.3798
MNE,2017,wealth,p90p100,0.5707
MNE,2017,wealth,p99.9p100,0.0879
MNE,2017,wealth,p99p100,0.2259
MNE,2018,income,p0p50,0.1584
MNE,2018,income,p50p90,0.4879
MNE,2018,income,p90p100,0.3537
MNE,2018,income,p99.9p100,0.0229
MNE,2018,income,p99p100,0.0903
MNE,2018,wealth,p0p50,0.0492
MNE,2018,wealth,p50p90,0.3783
MNE,2018,wealth,p90p100,0.5724
MNE,2018,wealth,p99.9p100,0.0889
MNE,2018,wealth,p99p100,0.2275
MNE,2019,income,p0p50,0.1594
MNE,2019,income,p50p90,0.49
MNE,2019,income,p90p100,0.3506
MNE,2019,income,p99.9p100,0.0214
MNE,2019,income,p99p100,0.0874
MNE,2019,wealth,p0p50,0.0495
MNE,2019,wealth,p50p90,0.3795
MNE,2019,wealth,p90p100,0.5710000000000001
MNE,2019,wealth,p99.9p100,0.0881
MNE,2019,wealth,p99p100,0.2262
MNE,2020,income,p0p50,0.1597
MNE,2020,income,p50p90,0.4898
MNE,2020,income,p90p100,0.3505
MNE,2020,income,p99.9p100,0.0214
MNE,2020,income,p99p100,0.0873
MNE,2020,wealth,p0p50,0.0495
MNE,2020,wealth,p50p90,0.3795
MNE,2020,wealth,p90p100,0.5710000000000001
MNE,2020,wealth,p99.9p100,0.0881
MNE,2020,wealth,p99p100,0.2262
MNE,2021,income,p0p50,0.1598
MNE,2021,income,p50p90,0.4902
MNE,2021,income,p90p100,0.3499
MNE,2021,income,p99.9p100,0.0225
MNE,2021,income,p99p100,0.0901
MNE,2021,wealth,p0p50,0.0495
MNE,2021,wealth,p50p90,0.3798
MNE,2021,wealth,p90p100,0.5707
MNE,2021,wealth,p99.9p100,0.0879
MNE,2021,wealth,p99p100,0.2259
MNE,2022,income,p0p50,0.1593
MNE,2022,income,p50p90,0.4887
MNE,2022,income,p90p100,0.352
MNE,2022,income,p99.9p100,0.0237
MNE,2022,income,p99p100,0.0932
MNE,2022,wealth,p0p50,0.0494
MNE,2022,wealth,p50p90,0.379
MNE,2022,wealth,p90p100,0.5716
MNE,2022,wealth,p99.9p100,0.0884
MNE,2022,wealth,p99p100,0.2267
MNE,2023,income,p0p50,0.1596
MNE,2023,income,p50p90,0.4896
MNE,2023,income,p90p100,0.3507
MNE,2023,income,p99.9p100,0.0228
MNE,2023,income,p99p100,0.0912
MNE,2023,wealth,p0p50,0.0495
MNE,2023,wealth,p50p90,0.3795
MNE,2023,wealth,p90p100,0.5711
MNE,2023,wealth,p99.9p100,0.0882
MNE,2023,wealth,p99p100,0.2263
MNE,2024,income,p0p50,0.1596
MNE,2024,income,p50p90,0.4896
MNE,2024,income,p90p100,0.3507
MNE,2024,income,p99.9p100,0.0228
MNE,2024,income,p99p100,0.0912
MNE,2024,wealth,p0p50,0.0495
MNE,2024,wealth,p50p90,0.3794
MNE,2024,wealth,p90p100,0.5711
MNE,2024,wealth,p99.9p100,0.0882
MNE,2024,wealth,p99p100,0.2263
MNG,2010,income,p0p50,0.1414
MNG,2010,income,p50p90,0.4213
MNG,2010,income,p90p100,0.4372
MNG,2010,income,p99.9p100,0.0582
MNG,2010,income,p99p100,0.1627
MNG,2010,wealth,p0p50,0.0465
MNG,2010,wealth,p50p90,0.364
MNG,2010,wealth,p90p100,0.5895
MNG,2010,wealth,p99.9p100,0.0997
MNG,2010,wealth,p99p100,0.2439
MNG,2011,income,p0p50,0.1437
MNG,2011,income,p50p90,0.4158
MNG,2011,income,p90p100,0.4405
MNG,2011,income,p99.9p100,0.0632
MNG,2011,income,p99p100,0.1699
MNG,2011,wealth,p0p50,0.0463
MNG,2011,wealth,p50p90,0.3633
MNG,2011,wealth,p90p100,0.5904
MNG,2011,wealth,p99.9p100,0.1004
MNG,2011,wealth,p99p100,0.2448
MNG,2012,income,p0p50,0.1337
MNG,2012,income,p50p90,0.419
MNG,2012,income,p90p100,0.4473
MNG,2012,income,p99.9p100,0.0634
MNG,2012,income,p99p100,0.1716
MNG,2012,wealth,p0p50,0.046
MNG,2012,wealth,p50p90,0.3617
MNG,2012,wealth,p90p100,0.5923
MNG,2012,wealth,p99.9p100,0.1017
MNG,2012,wealth,p99p100,0.2467
MNG,2013,income,p0p50,0.142
MNG,2013,income,p50p90,0.4185
MNG,2013,income,p90p100,0.4395
MNG,2013,income,p99.9p100,0.0619
MNG,2013,income,p99p100,0.1682
MNG,2013,wealth,p0p50,0.0463
MNG,2013,wealth,p50p90,0.3633
MNG,2013,wealth,p90p100,0.5903
MNG,2013,wealth,p99.9p100,0.1003
MNG,2013,wealth,p99p100,0.2447
MNG,2014,income,p0p50,0.1407
MNG,2014,income,p50p90,0.4161
MNG,2014,income,p90p100,0.4432
MNG,2014,income,p99.9p100,0.066
MNG,2014,income,p99p100,0.1748
MNG,2014,wealth,p0p50,0.0462
MNG,2014,wealth,p50p90,0.3627
MNG,2014,wealth,p90p100,0.5911000000000001
MNG,2014,wealth,p99.9p100,0.1009
MNG,2014,wealth,p99p100,0.2455
MNG,2015,income,p0p50,0.1476
MNG,2015,income,p50p90,0.418
MNG,2015,income,p90p100,0.4344
MNG,2015,income,p99.9p100,0.0616
MNG,2015,income,p99p100,0.1673
MNG,2015,wealth,p0p50,0.0466
MNG,2015,wealth,p50p90,0.3648
MNG,2015,wealth,p90p100,0.5885
MNG,2015,wealth,p99.9p100,0.0991
MNG,2015,wealth,p99p100,0.243
MNG,2016,income,p0p50,0.148
MNG,2016,income,p50p90,0.4183
MNG,2016,income,p90p100,0.4337
MNG,2016,income,p99.9p100,0.061
MNG,2016,income,p99p100,0.1667
MNG,2016,wealth,p0p50,0.0467
MNG,2016,wealth,p50p90,0.3651
MNG,2016,wealth,p90p100,0.5883
MNG,2016,wealth,p99.9p100,0.0989
MNG,2016,wealth,p99p100,0.2427
MNG,2017,income,p0p50,0.1481
MNG,2017,income,p50p90,0.4197
MNG,2017,income,p90p100,0.4322
MNG,2017,income,p99.9p100,0.0598
MNG,2017,income,p99p100,0.1643
MNG,2017,wealth,p0p50,0.0468
MNG,2017,wealth,p50p90,0.3654
MNG,2017,wealth,p90p100,0.5878
MNG,2017,wealth,p99.9p100,0.0986
MNG,2017,wealth,p99p100,0.2422
MNG,2018,income,p0p50,0.1463
MNG,2018,income,p50p90,0.4206
MNG,2018,income,p90p100,0.4331
MNG,2018,income,p99.9p100,0.0598
MNG,2018,income,p99p100,0.1641
MNG,2018,wealth,p0p50,0.0467
MNG,2018,wealth,p50p90,0.3653
MNG,2018,wealth,p90p100,0.5879
MNG,2018,wealth,p99.9p100,0.0987
MNG,2018,wealth,p99p100,0.2423
MNG,2019,income,p0p50,0.1495
MNG,2019,income,p50p90,0.4214
MNG,2019,income,p90p100,0.429
MNG,2019,income,p99.9p100,0.0578
MNG,2019,income,p99p100,0.1605
MNG,2019,wealth,p0p50,0.0469
MNG,2019,wealth,p50p90,0.3662
MNG,2019,wealth,p90p100,0.5869
MNG,2019,wealth,p99.9p100,0.0979
MNG,2019,wealth,p99p100,0.2413
MNG,2020,income,p0p50,0.1495
MNG,2020,income,p50p90,0.4214
MNG,2020,income,p90p100,0.429
MNG,2020,income,p99.9p100,0.0578
MNG,2020,income,p99p100,0.1605
MNG,2020,wealth,p0p50,0.0469
MNG,2020,wealth,p50p90,0.3662
MNG,2020,wealth,p90p100,0.5868
MNG,2020,wealth,p99.9p100,0.0979
MNG,2020,wealth,p99p100,0.2413
MNG,2021,income,p0p50,0.1495
MNG,2021,income,p50p90,0.4214
MNG,2021,income,p90p100,0.429
MNG,2021,income,p99.9p100,0.0578
MNG,2021,income,p99p100,0.1605
MNG,2021,wealth,p0p50,0.0469
MNG,2021,wealth,p50p90,0.3662
MNG,2021,wealth,p90p100,0.5869
MNG,2021,wealth,p99.9p100,0.0979
MNG,2021,wealth,p99p100,0.2413
MNG,2022,income,p0p50,0.1495
MNG,2022,income,p50p90,0.4214
MNG,2022,income,p90p100,0.429
MNG,2022,income,p99.9p100,0.0578
MNG,2022,income,p99p100,0.1605
MNG,2022,wealth,p0p50,0.0469
MNG,2022,wealth,p50p90,0.3662
MNG,2022,wealth,p90p100,0.5868
MNG,2022,wealth,p99.9p100,0.0979
MNG,2022,wealth,p99p100,0.2413
MNG,2023,income,p0p50,0.1495
MNG,2023,income,p50p90,0.4214
MNG,2023,income,p90p100,0.429
MNG,2023,income,p99.9p100,0.0578
MNG,2023,income,p99p100,0.1605
MNG,2023,wealth,p0p50,0.0469
MNG,2023,wealth,p50p90,0.3663
MNG,2023,wealth,p90p100,0.5868
MNG,2023,wealth,p99.9p100,0.0979
MNG,2023,wealth,p99p100,0.2412
MNG,2024,income,p0p50,0.1495
MNG,2024,income,p50p90,0.4214
MNG,2024,income,p90p100,0.429
MNG,2024,income,p99.9p100,0.0578
MNG,2024,income,p99p100,0.1605
MNG,2024,wealth,p0p50,0.0469
MNG,2024,wealth,p50p90,0.3663
MNG,2024,wealth,p90p100,0.5868
MNG,2024,wealth,p99.9p100,0.0979
MNG,2024,wealth,p99p100,0.2412
MOZ,2010,income,p0p50,0.1025
MOZ,2010,income,p50p90,0.311
MOZ,2010,income,p90p100,0.5865
MOZ,2010,income,p99.9p100,0.1006
MOZ,2010,income,p99p100,0.2603
MOZ,2010,wealth,p0p50,0.0212
MOZ,2010,wealth,p50p90,0.2649
MOZ,2010,wealth,p90p100,0.7139
MOZ,2010,wealth,p99.9p100,0.2055
MOZ,2010,wealth,p99p100,0.3862
MOZ,2011,income,p0p50,0.0976
MOZ,2011,income,p50p90,0.3009
MOZ,2011,income,p90p100,0.6015
MOZ,2011,income,p99.9p100,0.1086
MOZ,2011,income,p99p100,0.273
MOZ,2011,wealth,p0p50,0.0199
MOZ,2011,wealth,p50p90,0.2612
MOZ,2011,wealth,p90p100,0.7189
MOZ,2011,wealth,p99.9p100,0.2099
MOZ,2011,wealth,p99p100,0.3921
MOZ,2012,income,p0p50,0.0927
MOZ,2012,income,p50p90,0.2908
MOZ,2012,income,p90p100,0.6165
MOZ,2012,income,p99.9p100,0.1167
MOZ,2012,income,p99p100,0.2857
MOZ,2012,wealth,p0p50,0.0192
MOZ,2012,wealth,p50p90,0.259
MOZ,2012,wealth,p90p100,0.7218
MOZ,2012,wealth,p99.9p100,0.2124
MOZ,2012,wealth,p99p100,0.3955
MOZ,2013,income,p0p50,0.0878
MOZ,2013,income,p50p90,0.2807
MOZ,2013,income,p90p100,0.6314000000000001
MOZ,2013,income,p99.9p100,0.1249
MOZ,2013,income,p99p100,0.2984
MOZ,2013,wealth,p0p50,0.0188
MOZ,2013,wealth,p50p90,0.2579
MOZ,2013,wealth,p90p100,0.7233
MOZ,2013,wealth,p99.9p100,0.2136
MOZ,2013,wealth,p99p100,0.3972
MOZ,2014,income,p0p50,0.083
MOZ,2014,income,p50p90,0.2707
MOZ,2014,income,p90p100,0.6463
MOZ,2014,income,p99.9p100,0.1332
MOZ,2014,income,p99p100,0.3111
MOZ,2014,wealth,p0p50,0.0181
MOZ,2014,wealth,p50p90,0.2559
MOZ,2014,wealth,p90p100,0.7260000000000001
MOZ,2014,wealth,p99.9p100,0.2159
MOZ,2014,wealth,p99p100,0.4004
MOZ,2015,income,p0p50,0.0851
MOZ,2015,income,p50p90,0.277
MOZ,2015,income,p90p100,0.6379
MOZ,2015,income,p99.9p100,0.124
MOZ,2015,income,p99p100,0.2988
MOZ,2015,wealth,p0p50,0.0186
