iso3,sex,age,level,percent
ALB,F,100,1,2.87
ALB,F,100,2,12.84
ALB,F,100,3,1.22
ALB,F,100,4,0.67
ALB,F,100,5,0.00
ALB,F,100,6,0.00
ALB,F,100,7,0.00
ALB,M,15,0,0.38
ALB,M,15,1,0.01
ALB,M,15,2,5.20
ALB,M,15,3,62.25
ALB,M,15,4,32.11
ALB,M,15,5,0.00
ALB,M,15,6,0.00
ALB,M,15,7,0.00
ALB,M,20,0,0.60
ALB,M,20,1,0.04
ALB,M,20,2,0.37
ALB,M,20,3,27.23
ALB,M,20,4,53.76
ALB,M,20,5,0.00
ALB,M,20,6,0.00
ALB,M,20,7,0.00
ALB,M,25,0,2.53
ALB,M,25,1,0.55
ALB,M,25,2,0.62
ALB,M,25,3,30.30
ALB,M,25,4,45.17
ALB,M,25,5,0.00
ALB,M,25,6,0.00
ALB,M,25,7,0.00
ALB,M,30,0,3.72
ALB,M,30,1,0.44
ALB,M,30,2,2.19
ALB,M,30,3,35.49
ALB,M,30,4,38.98
ALB,M,30,5,0.00
ALB,M,30,6,0.00
ALB,M,30,7,0.00
ALB,M,35,0,3.16
ALB,M,35,1,0.44
ALB,M,35,2,2.83
ALB,M,35,3,46.67
ALB,M,35,4,30.67
ALB,M,35,5,0.00
ALB,M,35,6,0.00
ALB,M,35,7,0.00
ALB,M,40,0,3.06
ALB,M,40,1,0.38
ALB,M,40,2,2.55
ALB,M,40,3,48.61
ALB,M,40,4,32.74
ALB,M,40,5,0.00
ALB,M,40,6,0.00
ALB,M,40,7,0.00
ALB,M,45,0,2.51
ALB,M,45,1,0.30
ALB,M,45,2,1.71
ALB,M,45,3,42.47
ALB,M,45,4,40.98
ALB,M,45,5,0.00
ALB,M,45,6,0.00
ALB,M,45,7,0.00
ALB,M,50,0,2.03
ALB,M,50,1,0.26
ALB,M,50,2,1.75
ALB,M,50,3,42.23
ALB,M,50,4,41.96
ALB,M,50,5,0.00
ALB,M,50,6,0.00
ALB,M,50,7,0.00
ALB,M,55,0,1.68
ALB,M,55,1,0.27
ALB,M,55,2,2.04
ALB,M,55,3,41.25
ALB,M,55,4,44.76
ALB,M,55,5,0.00
ALB,M,55,6,0.00
ALB,M,55,7,0.00
ALB,M,60,0,1.46
ALB,M,60,1,0.29
ALB,M,60,2,3.05
ALB,M,60,3,38.71
ALB,M,60,4,44.82
ALB,M,60,5,0.00
ALB,M,60,6,0.00
ALB,M,60,7,0.00
ALB,M,65,0,1.41
ALB,M,65,1,0.31
ALB,M,65,2,6.05
ALB,M,65,3,36.93
ALB,M,65,4,40.63
ALB,M,65,5,0.00
ALB,M,65,6,0.00
ALB,M,65,7,0.00
ALB,M,70,0,1.93
ALB,M,70,1,0.43
ALB,M,70,2,13.52
ALB,M,70,3,37.72
ALB,M,70,4,30.59
ALB,M,70,5,0.00
ALB,M,70,6,0.00
ALB,M,70,7,0.00
ALB,M,75,0,2.79
ALB,M,75,1,0.64
ALB,M,75,2,27.49
ALB,M,75,3,34.41
ALB,M,75,4,22.43
ALB,M,75,5,0.00
ALB,M,75,6,0.00
ALB,M,75,7,0.00
ALB,M,80,0,5.08
ALB,M,80,1,1.03
ALB,M,80,2,35.73
ALB,M,80,3,28.94
ALB,M,80,4,19.22
ALB,M,80,5,0.00
ALB,M,80,6,0.00
ALB,M,80,7,0.00
ALB,M,85,0,11.74
ALB,M,85,1,2.25
ALB,M,85,2,39.35
ALB,M,85,3,21.92
ALB,M,85,4,15.62
ALB,M,85,5,0.00
ALB,M,85,6,0.00
ALB,M,85,7,0.00
ALB,M,90,0,19.80
ALB,M,90,1,2.94
ALB,M,90,2,40.62
ALB,M,90,3,16.36
ALB,M,90,4,12.31
ALB,M,90,5,0.00
ALB,M,90,6,0.00
ALB,M,90,7,0.00
ALB,M,95,0,30.39
ALB,M,95,1,4.51
ALB,M,95,2,45.20
ALB,M,95,3,9.44
ALB,M,95,4,6.31
ALB,M,95,5,0.00
ALB,M,95,6,0.00
ALB,M,95,7,0.00
ALB,M,100,0,45.60
ALB,M,100,1,5.87
ALB,M,100,2,37.97
ALB,M,100,3,4.97
ALB,M,100,4,3.29
ALB,M,100,5,0.00
ALB,M,100,6,0.00
ALB,M,100,7,0.00
ARE,F,15,0,0.72
ARE,F,15,1,1.58
ARE,F,15,2,7.12
ARE,F,15,3,42.42
ARE,F,15,4,46.32
ARE,F,15,5,0.00
ARE,F,15,6,0.00
ARE,F,15,7,0.00
ARE,F,20,0,1.03
ARE,F,20,1,2.19
ARE,F,20,2,5.29
ARE,F,20,3,8.63
ARE,F,20,4,58.60
ARE,F,20,5,0.00
ARE,F,20,6,0.00
ARE,F,20,7,0.00
ARE,F,25,0,1.46
ARE,F,25,1,3.02
ARE,F,25,2,5.80
ARE,F,25,3,5.50
ARE,F,25,4,38.41
ARE,F,25,5,0.00
ARE,F,25,6,0.00
ARE,F,25,7,0.00
ARE,F,30,0,1.58
ARE,F,30,1,2.62
ARE,F,30,2,6.45
ARE,F,30,3,7.44
ARE,F,30,4,34.27
ARE,F,30,5,0.00
ARE,F,30,6,0.00
ARE,F,30,7,0.00
ARE,F,35,0,3.97
ARE,F,35,1,8.60
ARE,F,35,2,6.51
ARE,F,35,3,9.06
ARE,F,35,4,31.26
ARE,F,35,5,0.00
ARE,F,35,6,0.00
ARE,F,35,7,0.00
ARE,F,40,0,4.66
ARE,F,40,1,9.65
ARE,F,40,2,7.29
ARE,F,40,3,11.69
ARE,F,40,4,30.37
ARE,F,40,5,0.00
ARE,F,40,6,0.00
ARE,F,40,7,0.00
ARE,F,45,0,5.56
ARE,F,45,1,10.25
ARE,F,45,2,7.52
ARE,F,45,3,12.01
ARE,F,45,4,30.75
ARE,F,45,5,0.00
ARE,F,45,6,0.00
ARE,F,45,7,0.00
ARE,F,50,0,7.43
ARE,F,50,1,10.75
ARE,F,50,2,8.05
ARE,F,50,3,11.68
ARE,F,50,4,29.19
ARE,F,50,5,0.00
ARE,F,50,6,0.00
ARE,F,50,7,0.00
ARE,F,55,0,11.16
ARE,F,55,1,11.56
ARE,F,55,2,8.39
ARE,F,55,3,11.11
ARE,F,55,4,26.67
ARE,F,55,5,0.00
ARE,F,55,6,0.00
ARE,F,55,7,0.00
ARE,F,60,0,16.66
ARE,F,60,1,12.35
ARE,F,60,2,8.00
ARE,F,60,3,10.19
ARE,F,60,4,24.40
ARE,F,60,5,0.00
ARE,F,60,6,0.00
ARE,F,60,7,0.00
ARE,F,65,0,24.59
ARE,F,65,1,12.01
ARE,F,65,2,6.69
ARE,F,65,3,8.18
ARE,F,65,4,21.62
ARE,F,65,5,0.00
ARE,F,65,6,0.00
ARE,F,65,7,0.00
ARE,F,70,0,33.99
ARE,F,70,1,13.40
ARE,F,70,2,6.30
ARE,F,70,3,6.93
ARE,F,70,4,17.73
ARE,F,70,5,0.00
ARE,F,70,6,0.00
ARE,F,70,7,0.00
ARE,F,75,0,50.93
ARE,F,75,1,14.31
ARE,F,75,2,5.03
ARE,F,75,3,5.24
ARE,F,75,4,12.29
ARE,F,75,5,0.00
ARE,F,75,6,0.00
ARE,F,75,7,0.00
ARE,F,80,0,64.39
ARE,F,80,1,14.00
ARE,F,80,2,4.54
ARE,F,80,3,4.12
ARE,F,80,4,7.06
ARE,F,80,5,0.00
ARE,F,80,6,0.00
ARE,F,80,7,0.00
ARE,F,85,0,73.59
ARE,F,85,1,12.78
ARE,F,85,2,3.19
ARE,F,85,3,2.82
ARE,F,85,4,5.13
ARE,F,85,5,0.00
ARE,F,85,6,0.00
ARE,F,85,7,0.00
ARE,F,90,0,74.96
ARE,F,90,1,12.14
ARE,F,90,2,3.05
ARE,F,90,3,1.91
ARE,F,90,4,5.23
ARE,F,90,5,0.00
ARE,F,90,6,0.00
ARE,F,90,7,0.00
ARE,F,95,0,79.99
ARE,F,95,1,10.49
ARE,F,95,2,2.15
ARE,F,95,3,1.95
ARE,F,95,4,3.13
ARE,F,95,5,0.00
ARE,F,95,6,0.00
ARE,F,95,7,0.00
ARE,F,100,0,82.20
ARE,F,100,1,9.58
ARE,F,100,2,1.85
ARE,F,100,3,1.50
ARE,F,100,4,2.62
ARE,F,100,5,0.00
ARE,F,100,6,0.00
ARE,F,100,7,0.00
ARE,M,15,0,0.83
ARE,M,15,1,1.24
ARE,M,15,2,4.53
ARE,M,15,3,46.20
ARE,M,15,4,45.91
ARE,M,15,5,0.00
ARE,M,15,6,0.00
ARE,M,15,7,0.00
ARE,M,20,0,1.28
ARE,M,20,1,1.95
ARE,M,20,2,6.06
ARE,M,20,3,18.71
ARE,M,20,4,58.62
ARE,M,20,5,0.00
ARE,M,20,6,0.00
ARE,M,20,7,0.00
ARE,M,25,0,1.96
ARE,M,25,1,3.06
ARE,M,25,2,8.01
ARE,M,25,3,19.52
ARE,M,25,4,45.70
ARE,M,25,5,0.00
ARE,M,25,6,0.00
ARE,M,25,7,0.00
ARE,M,30,0,1.50
ARE,M,30,1,2.30
ARE,M,30,2,10.84
ARE,M,30,3,21.58
ARE,M,30,4,39.21
ARE,M,30,5,0.00
ARE,M,30,6,0.00
ARE,M,30,7,0.00
ARE,M,35,0,8.55
ARE,M,35,1,12.78
ARE,M,35,2,13.19
ARE,M,35,3,18.55
ARE,M,35,4,28.38
ARE,M,35,5,0.00
ARE,M,35,6,0.00
ARE,M,35,7,0.00
ARE,M,40,0,9.81
ARE,M,40,1,15.99
ARE,M,40,2,14.55
ARE,M,40,3,18.85
ARE,M,40,4,24.18
ARE,M,40,5,0.00
ARE,M,40,6,0.00
ARE,M,40,7,0.00
ARE,M,45,0,10.19
ARE,M,45,1,16.05
ARE,M,45,2,14.11
ARE,M,45,3,18.82
ARE,M,45,4,23.70
ARE,M,45,5,0.00
ARE,M,45,6,0.00
ARE,M,45,7,0.00
ARE,M,50,0,10.75
ARE,M,50,1,15.78
ARE,M,50,2,13.17
ARE,M,50,3,17.54
ARE,M,50,4,22.47
ARE,M,50,5,0.00
ARE,M,50,6,0.00
ARE,M,50,7,0.00
ARE,M,55,0,12.20
ARE,M,55,1,15.05
ARE,M,55,2,12.25
ARE,M,55,3,15.74
ARE,M,55,4,21.69
ARE,M,55,5,0.00
ARE,M,55,6,0.00
ARE,M,55,7,0.00
ARE,M,60,0,11.92
ARE,M,60,1,14.30
ARE,M,60,2,11.85
ARE,M,60,3,15.16
ARE,M,60,4,21.55
ARE,M,60,5,0.00
ARE,M,60,6,0.00
ARE,M,60,7,0.00
ARE,M,65,0,12.98
ARE,M,65,1,13.30
ARE,M,65,2,10.43
ARE,M,65,3,12.69
ARE,M,65,4,20.49
ARE,M,65,5,0.00
ARE,M,65,6,0.00
ARE,M,65,7,0.00
ARE,M,70,0,13.69
ARE,M,70,1,12.76
ARE,M,70,2,9.37
ARE,M,70,3,10.53
ARE,M,70,4,18.73
ARE,M,70,5,0.00
ARE,M,70,6,0.00
ARE,M,70,7,0.00
ARE,M,75,0,20.50
ARE,M,75,1,14.34
ARE,M,75,2,7.39
ARE,M,75,3,7.79
ARE,M,75,4,15.40
ARE,M,75,5,0.00
ARE,M,75,6,0.00
ARE,M,75,7,0.00
ARE,M,80,0,37.58
ARE,M,80,1,17.95
ARE,M,80,2,6.63
ARE,M,80,3,6.31
ARE,M,80,4,11.15
ARE,M,80,5,0.00
ARE,M,80,6,0.00
ARE,M,80,7,0.00
ARE,M,85,0,54.08
ARE,M,85,1,17.87
ARE,M,85,2,4.81
ARE,M,85,3,3.82
ARE,M,85,4,7.72
ARE,M,85,5,0.00
ARE,M,85,6,0.00
ARE,M,85,7,0.00
ARE,M,90,0,53.07
ARE,M,90,1,20.98
ARE,M,90,2,4.55
ARE,M,90,3,5.25
ARE,M,90,4,8.77
ARE,M,90,5,0.00
ARE,M,90,6,0.00
ARE,M,90,7,0.00
ARE,M,95,0,67.47
ARE,M,95,1,14.77
ARE,M,95,2,3.32
ARE,M,95,3,2.67
ARE,M,95,4,6.12
ARE,M,95,5,0.00
ARE,M,95,6,0.00
ARE,M,95,7,0.00
ARE,M,100,0,71.19
ARE,M,100,1,14.29
ARE,M,100,2,2.81
ARE,M,100,3,2.57
ARE,M,100,4,5.56
ARE,M,100,5,0.00
ARE,M,100,6,0.00
ARE,M,100,7,0.00
ARG,F,15,0,0.19
ARG,F,15,1,6.94
ARG,F,15,2,28.14
ARG,F,15,3,44.04
ARG,F,15,4,12.21
ARG,F,15,5,6.15
ARG,F,15,6,0.00
ARG,F,15,7,0.00
ARG,F,20,0,0.25
ARG,F,20,1,7.49
ARG,F,20,2,9.30
ARG,F,20,3,16.13
ARG,F,20,4,39.55
ARG,F,20,5,20.07
ARG,F,20,6,1.77
ARG,F,20,7,0.03
ARG,F,25,0,0.31
ARG,F,25,1,7.97
ARG,F,25,2,13.26
ARG,F,25,3,7.13
ARG,F,25,4,41.52
ARG,F,25,5,15.14
ARG,F,25,6,7.96
ARG,F,25,7,0.30
ARG,F,30,0,0.47
ARG,F,30,1,5.69
ARG,F,30,2,19.11
ARG,F,30,3,8.09
ARG,F,30,4,37.25
ARG,F,30,5,11.62
ARG,F,30,6,9.25
ARG,F,30,7,0.68
ARG,F,35,0,0.62
ARG,F,35,1,5.87
ARG,F,35,2,22.17
ARG,F,35,3,9.06
ARG,F,35,4,34.78
ARG,F,35,5,10.45
ARG,F,35,6,7.90
ARG,F,35,7,0.78
ARG,F,40,0,0.77
ARG,F,40,1,6.52
ARG,F,40,2,27.14
ARG,F,40,3,6.49
ARG,F,40,4,33.01
ARG,F,40,5,9.59
ARG,F,40,6,6.93
ARG,F,40,7,0.72
ARG,F,45,0,0.95
ARG,F,45,1,7.44
ARG,F,45,2,29.23
ARG,F,45,3,6.23
ARG,F,45,4,30.30
ARG,F,45,5,9.48
ARG,F,45,6,6.35
ARG,F,45,7,0.69
ARG,F,50,0,1.25
ARG,F,50,1,9.00
ARG,F,50,2,31.44
ARG,F,50,3,5.87
ARG,F,50,4,27.32
ARG,F,50,5,8.31
ARG,F,50,6,6.84
ARG,F,50,7,0.67
ARG,F,55,0,1.58
ARG,F,55,1,10.82
ARG,F,55,2,33.69
ARG,F,55,3,6.10
ARG,F,55,4,25.02
ARG,F,55,5,7.30
ARG,F,55,6,6.71
ARG,F,55,7,0.68
ARG,F,60,0,2.04
ARG,F,60,1,12.86
ARG,F,60,2,35.37
ARG,F,60,3,6.03
ARG,F,60,4,24.46
ARG,F,60,5,7.15
ARG,F,60,6,5.60
ARG,F,60,7,0.46
ARG,F,65,0,2.76
ARG,F,65,1,15.39
ARG,F,65,2,37.16
ARG,F,65,3,5.73
ARG,F,65,4,22.34
ARG,F,65,5,7.01
ARG,F,65,6,4.63
ARG,F,65,7,0.41
ARG,F,70,0,3.42
ARG,F,70,1,18.72
ARG,F,70,2,39.06
ARG,F,70,3,5.15
ARG,F,70,4,19.69
ARG,F,70,5,7.04
ARG,F,70,6,3.79
ARG,F,70,7,0.26
ARG,F,75,0,4.10
ARG,F,75,1,22.21
ARG,F,75,2,41.04
ARG,F,75,3,4.51
ARG,F,75,4,17.07
ARG,F,75,5,6.44
ARG,F,75,6,3.42
ARG,F,75,7,0.18
ARG,F,80,0,4.92
ARG,F,80,1,25.41
ARG,F,80,2,42.23
ARG,F,80,3,3.55
ARG,F,80,4,15.22
ARG,F,80,5,5.58
ARG,F,80,6,2.68
ARG,F,80,7,0.16
ARG,F,85,0,5.89
ARG,F,85,1,29.15
ARG,F,85,2,42.61
ARG,F,85,3,2.76
ARG,F,85,4,12.49
ARG,F,85,5,5.37
ARG,F,85,6,2.53
ARG,F,85,7,0.13
ARG,F,90,0,7.07
ARG,F,90,1,31.75
ARG,F,90,2,42.62
ARG,F,90,3,2.08
ARG,F,90,4,10.43
ARG,F,90,5,5.68
ARG,F,90,6,2.49
ARG,F,90,7,0.14
ARG,F,95,0,8.48
ARG,F,95,1,34.77
ARG,F,95,2,41.04
ARG,F,95,3,2.11
ARG,F,95,4,8.91
ARG,F,95,5,5.12
ARG,F,95,6,2.12
ARG,F,95,7,0.11
ARG,F,100,0,10.23
ARG,F,100,1,37.62
ARG,F,100,2,38.50
ARG,F,100,3,2.57
ARG,F,100,4,7.84
ARG,F,100,5,4.03
ARG,F,100,6,1.57
ARG,F,100,7,0.08
ARG,M,15,0,0.29
ARG,M,15,1,10.21
ARG,M,15,2,32.84
ARG,M,15,3,40.80
ARG,M,15,4,10.43
ARG,M,15,5,7.93
ARG,M,15,6,0.00
ARG,M,15,7,0.00
ARG,M,20,0,0.37
ARG,M,20,1,11.04
ARG,M,20,2,17.08
ARG,M,20,3,18.06
ARG,M,20,4,34.70
ARG,M,20,5,24.22
ARG,M,20,6,1.63
ARG,M,20,7,0.03
ARG,M,25,0,0.44
ARG,M,25,1,11.58
ARG,M,25,2,20.24
ARG,M,25,3,8.57
ARG,M,25,4,38.07
ARG,M,25,5,20.34
ARG,M,25,6,9.31
ARG,M,25,7,0.37
ARG,M,30,0,0.61
ARG,M,30,1,8.03
ARG,M,30,2,24.86
ARG,M,30,3,9.45
ARG,M,30,4,36.49
ARG,M,30,5,15.07
ARG,M,30,6,14.33
ARG,M,30,7,1.28
ARG,M,35,0,0.83
ARG,M,35,1,7.45
ARG,M,35,2,27.95
ARG,M,35,3,10.26
ARG,M,35,4,34.73
ARG,M,35,5,12.01
ARG,M,35,6,14.27
ARG,M,35,7,1.88
ARG,M,40,0,1.01
ARG,M,40,1,7.81
ARG,M,40,2,33.13
ARG,M,40,3,7.35
ARG,M,40,4,33.46
ARG,M,40,5,10.32
ARG,M,40,6,13.82
ARG,M,40,7,1.94
ARG,M,45,0,1.14
ARG,M,45,1,8.74
ARG,M,45,2,34.45
ARG,M,45,3,7.28
ARG,M,45,4,31.88
ARG,M,45,5,9.86
ARG,M,45,6,14.21
ARG,M,45,7,1.78
ARG,M,50,0,1.42
ARG,M,50,1,9.89
ARG,M,50,2,36.32
ARG,M,50,3,6.76
ARG,M,50,4,29.79
ARG,M,50,5,8.47
ARG,M,50,6,14.94
ARG,M,50,7,1.71
ARG,M,55,0,1.78
ARG,M,55,1,11.68
ARG,M,55,2,38.47
ARG,M,55,3,6.60
ARG,M,55,4,26.77
ARG,M,55,5,6.25
ARG,M,55,6,15.09
ARG,M,55,7,1.45
ARG,M,60,0,2.23
ARG,M,60,1,14.21
ARG,M,60,2,39.10
ARG,M,60,3,6.19
ARG,M,60,4,25.05
ARG,M,60,5,5.40
ARG,M,60,6,12.61
ARG,M,60,7,1.24
ARG,M,65,0,2.83
ARG,M,65,1,17.29
ARG,M,65,2,39.96
ARG,M,65,3,5.63
ARG,M,65,4,22.24
ARG,M,65,5,4.75
ARG,M,65,6,10.78
ARG,M,65,7,1.10
ARG,M,70,0,3.38
ARG,M,70,1,20.84
ARG,M,70,2,40.03
ARG,M,70,3,5.28
ARG,M,70,4,19.38
ARG,M,70,5,4.16
ARG,M,70,6,8.96
ARG,M,70,7,0.85
ARG,M,75,0,3.81
ARG,M,75,1,23.17
ARG,M,75,2,40.57
ARG,M,75,3,5.10
ARG,M,75,4,17.30
ARG,M,75,5,3.56
ARG,M,75,6,7.01
ARG,M,75,7,0.51
ARG,M,80,0,4.50
ARG,M,80,1,25.62
ARG,M,80,2,40.83
ARG,M,80,3,4.55
ARG,M,80,4,16.07
ARG,M,80,5,2.74
ARG,M,80,6,5.61
ARG,M,80,7,0.32
ARG,M,85,0,4.97
ARG,M,85,1,28.44
ARG,M,85,2,40.32
ARG,M,85,3,3.78
ARG,M,85,4,14.45
ARG,M,85,5,2.26
ARG,M,85,6,4.44
ARG,M,85,7,0.39
ARG,M,90,0,5.97
ARG,M,90,1,31.04
ARG,M,90,2,39.25
ARG,M,90,3,3.04
ARG,M,90,4,12.40
ARG,M,90,5,1.92
ARG,M,90,6,3.81
ARG,M,90,7,0.32
ARG,M,95,0,7.09
ARG,M,95,1,34.27
ARG,M,95,2,37.60
ARG,M,95,3,3.28
ARG,M,95,4,10.40
ARG,M,95,5,1.48
ARG,M,95,6,2.93
ARG,M,95,7,0.27
ARG,M,100,0,8.43
ARG,M,100,1,37.53
ARG,M,100,2,35.55
ARG,M,100,3,4.08
ARG,M,100,4,8.72
ARG,M,100,5,1.02
ARG,M,100,6,2.02
ARG,M,100,7,0.21
ARM,F,15,0,0.22
ARM,F,15,1,0.01
ARM,F,15,2,2.99
ARM,F,15,3,38.85
ARM,F,15,4,55.47
ARM,F,15,5,0.00
ARM,F,15,6,0.00
ARM,F,15,7,0.00
ARM,F,20,0,0.24
ARM,F,20,1,0.01
ARM,F,20,2,0.39
ARM,F,20,3,1.99
ARM,F,20,4,62.49
ARM,F,20,5,0.00
ARM,F,20,6,0.00
ARM,F,20,7,0.00
ARM,F,25,0,0.26
ARM,F,25,1,0.01
ARM,F,25,2,0.45
ARM,F,25,3,2.00
ARM,F,25,4,58.84
ARM,F,25,5,0.00
ARM,F,25,6,0.00
ARM,F,25,7,0.00
ARM,F,30,0,0.23
ARM,F,30,1,0.01
ARM,F,30,2,0.48
ARM,F,30,3,2.70
ARM,F,30,4,61.08
ARM,F,30,5,0.00
ARM,F,30,6,0.00
ARM,F,30,7,0.00
ARM,F,35,0,0.24
ARM,F,35,1,0.01
ARM,F,35,2,0.50
ARM,F,35,3,3.72
ARM,F,35,4,63.14
ARM,F,35,5,0.00
ARM,F,35,6,0.00
ARM,F,35,7,0.00
ARM,F,40,0,0.21
ARM,F,40,1,0.01
ARM,F,40,2,0.58
ARM,F,40,3,4.10
ARM,F,40,4,66.62
ARM,F,40,5,0.00
ARM,F,40,6,0.00
ARM,F,40,7,0.00
ARM,F,45,0,0.19
ARM,F,45,1,0.01
ARM,F,45,2,0.47
ARM,F,45,3,3.46
ARM,F,45,4,68.33
ARM,F,45,5,0.00
ARM,F,45,6,0.00
ARM,F,45,7,0.00
ARM,F,50,0,0.23
ARM,F,50,1,0.01
ARM,F,50,2,0.44
ARM,F,50,3,3.12
ARM,F,50,4,71.12
ARM,F,50,5,0.00
ARM,F,50,6,0.00
ARM,F,50,7,0.00
ARM,F,55,0,0.22
ARM,F,55,1,0.01
ARM,F,55,2,0.55
ARM,F,55,3,3.47
ARM,F,55,4,73.95
ARM,F,55,5,0.00
ARM,F,55,6,0.00
ARM,F,55,7,0.00
ARM,F,60,0,0.22
ARM,F,60,1,0.01
ARM,F,60,2,0.67
ARM,F,60,3,4.08
ARM,F,60,4,73.17
ARM,F,60,5,0.00
ARM,F,60,6,0.00
ARM,F,60,7,0.00
ARM,F,65,0,0.27
ARM,F,65,1,0.01
ARM,F,65,2,1.06
ARM,F,65,3,5.10
ARM,F,65,4,69.77
ARM,F,65,5,0.00
ARM,F,65,6,0.00
ARM,F,65,7,0.00
ARM,F,70,0,0.49
ARM,F,70,1,0.01
ARM,F,70,2,2.33
ARM,F,70,3,6.96
ARM,F,70,4,64.49
ARM,F,70,5,0.00
ARM,F,70,6,0.00
ARM,F,70,7,0.00
ARM,F,75,0,0.97
ARM,F,75,1,0.01
ARM,F,75,2,5.34
ARM,F,75,3,10.90
ARM,F,75,4,62.02
ARM,F,75,5,0.00
ARM,F,75,6,0.00
ARM,F,75,7,0.00
ARM,F,80,0,2.02
ARM,F,80,1,0.01
ARM,F,80,2,11.58
ARM,F,80,3,14.48
ARM,F,80,4,58.38
ARM,F,80,5,0.00
ARM,F,80,6,0.00
ARM,F,80,7,0.00
ARM,F,85,0,4.60
ARM,F,85,1,0.01
ARM,F,85,2,18.82
ARM,F,85,3,14.78
ARM,F,85,4,49.62
ARM,F,85,5,0.00
ARM,F,85,6,0.00
ARM,F,85,7,0.00
ARM,F,90,0,6.11
ARM,F,90,1,0.01
ARM,F,90,2,26.08
ARM,F,90,3,16.32
ARM,F,90,4,42.13
ARM,F,90,5,0.00
ARM,F,90,6,0.00
ARM,F,90,7,0.00
ARM,F,95,0,13.73
ARM,F,95,1,0.01
ARM,F,95,2,42.60
ARM,F,95,3,14.57
ARM,F,95,4,24.71
ARM,F,95,5,0.00
ARM,F,95,6,0.00
ARM,F,95,7,0.00
ARM,F,100,0,23.36
ARM,F,100,1,0.01
ARM,F,100,2,50.52
ARM,F,100,3,10.77
ARM,F,100,4,13.29
ARM,F,100,5,0.00
ARM,F,100,6,0.00
ARM,F,100,7,0.00
ARM,M,15,0,0.30
ARM,M,15,1,0.01
ARM,M,15,2,3.14
ARM,M,15,3,39.92
ARM,M,15,4,54.88
ARM,M,15,5,0.00
ARM,M,15,6,0.00
ARM,M,15,7,0.00
ARM,M,20,0,0.34
ARM,M,20,1,0.01
ARM,M,20,2,0.57
ARM,M,20,3,4.47
ARM,M,20,4,69.33
ARM,M,20,5,0.00
ARM,M,20,6,0.00
ARM,M,20,7,0.00
ARM,M,25,0,0.36
ARM,M,25,1,0.01
ARM,M,25,2,0.65
ARM,M,25,3,4.76
ARM,M,25,4,60.91
ARM,M,25,5,0.00
ARM,M,25,6,0.00
ARM,M,25,7,0.00
ARM,M,30,0,0.33
ARM,M,30,1,0.01
ARM,M,30,2,0.92
ARM,M,30,3,6.20
ARM,M,30,4,61.27
ARM,M,30,5,0.00
ARM,M,30,6,0.00
ARM,M,30,7,0.00
ARM,M,35,0,0.33
ARM,M,35,1,0.01
ARM,M,35,2,0.96
ARM,M,35,3,8.07
ARM,M,35,4,61.74
ARM,M,35,5,0.00
ARM,M,35,6,0.00
ARM,M,35,7,0.00
ARM,M,40,0,0.30
ARM,M,40,1,0.01
ARM,M,40,2,0.86
ARM,M,40,3,7.37
ARM,M,40,4,64.49
ARM,M,40,5,0.00
ARM,M,40,6,0.00
ARM,M,40,7,0.00
ARM,M,45,0,0.28
ARM,M,45,1,0.01
ARM,M,45,2,0.76
ARM,M,45,3,5.55
ARM,M,45,4,67.68
ARM,M,45,5,0.00
ARM,M,45,6,0.00
ARM,M,45,7,0.00
ARM,M,50,0,0.29
ARM,M,50,1,0.01
ARM,M,50,2,0.75
ARM,M,50,3,5.14
ARM,M,50,4,70.44
ARM,M,50,5,0.00
ARM,M,50,6,0.00
ARM,M,50,7,0.00
ARM,M,55,0,0.25
ARM,M,55,1,0.01
ARM,M,55,2,0.73
ARM,M,55,3,5.09
ARM,M,55,4,71.44
ARM,M,55,5,0.00
ARM,M,55,6,0.00
ARM,M,55,7,0.00
ARM,M,60,0,0.23
ARM,M,60,1,0.01
ARM,M,60,2,0.85
ARM,M,60,3,5.33
ARM,M,60,4,69.92
ARM,M,60,5,0.00
ARM,M,60,6,0.00
ARM,M,60,7,0.00
ARM,M,65,0,0.21
ARM,M,65,1,0.01
ARM,M,65,2,1.04
ARM,M,65,3,5.66
ARM,M,65,4,66.80
ARM,M,65,5,0.00
ARM,M,65,6,0.00
ARM,M,65,7,0.00
ARM,M,70,0,0.23
ARM,M,70,1,0.01
ARM,M,70,2,1.48
ARM,M,70,3,6.03
ARM,M,70,4,63.39
ARM,M,70,5,0.00
ARM,M,70,6,0.00
ARM,M,70,7,0.00
ARM,M,75,0,0.46
ARM,M,75,1,0.01
ARM,M,75,2,3.70
ARM,M,75,3,9.03
ARM,M,75,4,62.06
ARM,M,75,5,0.00
ARM,M,75,6,0.00
ARM,M,75,7,0.00
ARM,M,80,0,1.06
ARM,M,80,1,0.01
ARM,M,80,2,8.76
ARM,M,80,3,13.27
ARM,M,80,4,57.96
ARM,M,80,5,0.00
ARM,M,80,6,0.00
ARM,M,80,7,0.00
ARM,M,85,0,2.76
ARM,M,85,1,0.01
ARM,M,85,2,16.62
ARM,M,85,3,14.39
ARM,M,85,4,50.72
ARM,M,85,5,0.00
ARM,M,85,6,0.00
ARM,M,85,7,0.00
ARM,M,90,0,3.95
ARM,M,90,1,0.01
ARM,M,90,2,24.52
ARM,M,90,3,15.87
ARM,M,90,4,42.35
ARM,M,90,5,0.00
ARM,M,90,6,0.00
ARM,M,90,7,0.00
