iso3,row,product,value
CZE,CPA_N80-82,CPA_D35,1269.623
CZE,CPA_N80-82,CPA_E36,21.503
CZE,CPA_N80-82,CPA_E37-39,157.372
CZE,CPA_N80-82,CPA_F,425.023
CZE,CPA_N80-82,CPA_G45,107.321
CZE,CPA_N80-82,CPA_G46,455.181
CZE,CPA_N80-82,CPA_G47,252.982
CZE,CPA_N80-82,CPA_H49,81.763
CZE,CPA_N80-82,CPA_H50,0.936
CZE,CPA_N80-82,CPA_H51,2.641
CZE,CPA_N80-82,CPA_H52,113.892
CZE,CPA_N80-82,CPA_H53,22.881
CZE,CPA_N80-82,CPA_I,151.972
CZE,CPA_N80-82,CPA_J58,9.437
CZE,CPA_N80-82,CPA_J59_60,18.220
CZE,CPA_N80-82,CPA_J61,137.634
CZE,CPA_N80-82,CPA_J62_63,108.764
CZE,CPA_N80-82,CPA_K64,355.301
CZE,CPA_N80-82,CPA_K65,76.107
CZE,CPA_N80-82,CPA_K66,64.815
CZE,CPA_N80-82,CPA_L,757.583
CZE,CPA_N80-82,CPA_M69_70,434.979
CZE,CPA_N80-82,CPA_M71,64.805
CZE,CPA_N80-82,CPA_M72,37.097
CZE,CPA_N80-82,CPA_M73,97.058
CZE,CPA_N80-82,CPA_M74_75,47.188
CZE,CPA_N80-82,CPA_N77,20.616
CZE,CPA_N80-82,CPA_N78,129.377
CZE,CPA_N80-82,CPA_N79,8.204
CZE,CPA_N80-82,CPA_N80-82,951.539
CZE,CPA_N80-82,CPA_O84,501.583
CZE,CPA_N80-82,CPA_P85,110.208
CZE,CPA_N80-82,CPA_Q86,106.350
CZE,CPA_N80-82,CPA_Q87_88,16.094
CZE,CPA_N80-82,CPA_R90-92,50.079
CZE,CPA_N80-82,CPA_R93,51.894
CZE,CPA_N80-82,CPA_S94,32.811
CZE,CPA_N80-82,CPA_S95,10.712
CZE,CPA_N80-82,CPA_S96,5.977
CZE,CPA_N80-82,CPA_T,0.000
CZE,CPA_N80-82,CPA_U,0.000
CZE,CPA_O84,CPA_A01,28.952
CZE,CPA_O84,CPA_A02,4.126
CZE,CPA_O84,CPA_A03,0.055
CZE,CPA_O84,CPA_B,2.805
CZE,CPA_O84,CPA_C10-12,11.738
CZE,CPA_O84,CPA_C13-15,1.255
CZE,CPA_O84,CPA_C16,2.294
CZE,CPA_O84,CPA_C17,7.371
CZE,CPA_O84,CPA_C18,5.562
CZE,CPA_O84,CPA_C19,1.534
CZE,CPA_O84,CPA_C20,1.812
CZE,CPA_O84,CPA_C21,1.608
CZE,CPA_O84,CPA_C22,6.238
CZE,CPA_O84,CPA_C23,6.963
CZE,CPA_O84,CPA_C24,4.983
CZE,CPA_O84,CPA_C25,12.660
CZE,CPA_O84,CPA_C26,0.452
CZE,CPA_O84,CPA_C27,2.906
CZE,CPA_O84,CPA_C28,3.127
CZE,CPA_O84,CPA_C29,14.617
CZE,CPA_O84,CPA_C30,3.458
CZE,CPA_O84,CPA_C31_32,0.354
CZE,CPA_O84,CPA_C33,1.001
CZE,CPA_O84,CPA_D35,14.841
CZE,CPA_O84,CPA_E36,6.968
CZE,CPA_O84,CPA_E37-39,20.260
CZE,CPA_O84,CPA_F,7.756
CZE,CPA_O84,CPA_G45,0.415
CZE,CPA_O84,CPA_G46,7.307
CZE,CPA_O84,CPA_G47,1.875
CZE,CPA_O84,CPA_H49,3.871
CZE,CPA_O84,CPA_H50,0.378
CZE,CPA_O84,CPA_H51,0.670
CZE,CPA_O84,CPA_H52,57.433
CZE,CPA_O84,CPA_H53,0.128
CZE,CPA_O84,CPA_I,1.791
CZE,CPA_O84,CPA_J58,0.218
CZE,CPA_O84,CPA_J59_60,0.001
CZE,CPA_O84,CPA_J61,0.380
CZE,CPA_O84,CPA_J62_63,7.283
CZE,CPA_O84,CPA_K64,6.171
CZE,CPA_O84,CPA_K65,26.989
CZE,CPA_O84,CPA_K66,0.051
CZE,CPA_O84,CPA_L,26.156
CZE,CPA_O84,CPA_M69_70,8.702
CZE,CPA_O84,CPA_M71,11.877
CZE,CPA_O84,CPA_M72,2.911
CZE,CPA_O84,CPA_M73,0.692
CZE,CPA_O84,CPA_M74_75,0.194
CZE,CPA_O84,CPA_N77,5.344
CZE,CPA_O84,CPA_N78,1.715
CZE,CPA_O84,CPA_N79,5.373
CZE,CPA_O84,CPA_N80-82,5.563
CZE,CPA_O84,CPA_O84,326.333
CZE,CPA_O84,CPA_P85,0.651
CZE,CPA_O84,CPA_Q86,21.831
CZE,CPA_O84,CPA_Q87_88,0.847
CZE,CPA_O84,CPA_R90-92,0.586
CZE,CPA_O84,CPA_R93,0.118
CZE,CPA_O84,CPA_S94,7.429
CZE,CPA_O84,CPA_S95,0.058
CZE,CPA_O84,CPA_S96,0.392
CZE,CPA_O84,CPA_T,0.000
CZE,CPA_O84,CPA_U,0.000
CZE,CPA_P85,CPA_A01,9.014
CZE,CPA_P85,CPA_A02,3.754
CZE,CPA_P85,CPA_A03,0.052
CZE,CPA_P85,CPA_B,1.346
CZE,CPA_P85,CPA_C10-12,6.241
CZE,CPA_P85,CPA_C13-15,0.996
CZE,CPA_P85,CPA_C16,1.367
CZE,CPA_P85,CPA_C17,2.216
CZE,CPA_P85,CPA_C18,1.063
CZE,CPA_P85,CPA_C19,1.664
CZE,CPA_P85,CPA_C20,2.996
CZE,CPA_P85,CPA_C21,1.250
CZE,CPA_P85,CPA_C22,2.524
CZE,CPA_P85,CPA_C23,4.888
CZE,CPA_P85,CPA_C24,7.149
CZE,CPA_P85,CPA_C25,6.712
CZE,CPA_P85,CPA_C26,2.149
CZE,CPA_P85,CPA_C27,4.911
CZE,CPA_P85,CPA_C28,29.675
CZE,CPA_P85,CPA_C29,12.032
CZE,CPA_P85,CPA_C30,8.195
CZE,CPA_P85,CPA_C31_32,2.972
CZE,CPA_P85,CPA_C33,7.327
CZE,CPA_P85,CPA_D35,20.557
CZE,CPA_P85,CPA_E36,1.450
CZE,CPA_P85,CPA_E37-39,5.337
CZE,CPA_P85,CPA_F,23.226
CZE,CPA_P85,CPA_G45,21.447
CZE,CPA_P85,CPA_G46,34.701
CZE,CPA_P85,CPA_G47,11.142
CZE,CPA_P85,CPA_H49,13.018
CZE,CPA_P85,CPA_H50,0.173
CZE,CPA_P85,CPA_H51,4.533
CZE,CPA_P85,CPA_H52,26.034
CZE,CPA_P85,CPA_H53,2.423
CZE,CPA_P85,CPA_I,15.595
CZE,CPA_P85,CPA_J58,2.386
CZE,CPA_P85,CPA_J59_60,1.985
CZE,CPA_P85,CPA_J61,4.090
CZE,CPA_P85,CPA_J62_63,39.064
CZE,CPA_P85,CPA_K64,25.706
CZE,CPA_P85,CPA_K65,13.314
CZE,CPA_P85,CPA_K66,9.108
CZE,CPA_P85,CPA_L,15.962
CZE,CPA_P85,CPA_M69_70,42.350
CZE,CPA_P85,CPA_M71,6.705
CZE,CPA_P85,CPA_M72,33.095
CZE,CPA_P85,CPA_M73,7.179
CZE,CPA_P85,CPA_M74_75,87.925
CZE,CPA_P85,CPA_N77,3.072
CZE,CPA_P85,CPA_N78,5.198
CZE,CPA_P85,CPA_N79,1.724
CZE,CPA_P85,CPA_N80-82,46.370
CZE,CPA_P85,CPA_O84,134.197
CZE,CPA_P85,CPA_P85,391.145
CZE,CPA_P85,CPA_Q86,7.863
CZE,CPA_P85,CPA_Q87_88,1.249
CZE,CPA_P85,CPA_R90-92,3.213
CZE,CPA_P85,CPA_R93,3.889
CZE,CPA_P85,CPA_S94,4.847
CZE,CPA_P85,CPA_S95,1.079
CZE,CPA_P85,CPA_S96,1.355
CZE,CPA_P85,CPA_T,0.000
CZE,CPA_P85,CPA_U,0.000
CZE,CPA_Q86,CPA_A01,1.572
CZE,CPA_Q86,CPA_A02,0.523
CZE,CPA_Q86,CPA_A03,0.002
CZE,CPA_Q86,CPA_B,1.759
CZE,CPA_Q86,CPA_C10-12,5.088
CZE,CPA_Q86,CPA_C13-15,0.050
CZE,CPA_Q86,CPA_C16,0.037
CZE,CPA_Q86,CPA_C17,0.007
CZE,CPA_Q86,CPA_C18,0.018
CZE,CPA_Q86,CPA_C19,0.300
CZE,CPA_Q86,CPA_C20,1.276
CZE,CPA_Q86,CPA_C21,0.191
CZE,CPA_Q86,CPA_C22,0.143
CZE,CPA_Q86,CPA_C23,0.279
CZE,CPA_Q86,CPA_C24,0.255
CZE,CPA_Q86,CPA_C25,0.395
CZE,CPA_Q86,CPA_C26,0.682
CZE,CPA_Q86,CPA_C27,0.620
CZE,CPA_Q86,CPA_C28,0.230
CZE,CPA_Q86,CPA_C29,1.768
CZE,CPA_Q86,CPA_C30,0.070
CZE,CPA_Q86,CPA_C31_32,0.147
CZE,CPA_Q86,CPA_C33,0.240
CZE,CPA_Q86,CPA_D35,0.258
CZE,CPA_Q86,CPA_E36,0.118
CZE,CPA_Q86,CPA_E37-39,1.613
CZE,CPA_Q86,CPA_F,1.609
CZE,CPA_Q86,CPA_G45,0.123
CZE,CPA_Q86,CPA_G46,2.165
CZE,CPA_Q86,CPA_G47,9.482
CZE,CPA_Q86,CPA_H49,8.469
CZE,CPA_Q86,CPA_H50,0.011
CZE,CPA_Q86,CPA_H51,0.058
CZE,CPA_Q86,CPA_H52,1.928
CZE,CPA_Q86,CPA_H53,0.009
CZE,CPA_Q86,CPA_I,9.447
CZE,CPA_Q86,CPA_J58,0.010
CZE,CPA_Q86,CPA_J59_60,1.394
CZE,CPA_Q86,CPA_J61,0.036
CZE,CPA_Q86,CPA_J62_63,4.030
CZE,CPA_Q86,CPA_K64,0.037
CZE,CPA_Q86,CPA_K65,0.000
CZE,CPA_Q86,CPA_K66,0.823
CZE,CPA_Q86,CPA_L,7.218
CZE,CPA_Q86,CPA_M69_70,1.401
CZE,CPA_Q86,CPA_M71,2.835
CZE,CPA_Q86,CPA_M72,9.721
CZE,CPA_Q86,CPA_M73,0.127
CZE,CPA_Q86,CPA_M74_75,0.148
CZE,CPA_Q86,CPA_N77,0.883
CZE,CPA_Q86,CPA_N78,0.320
CZE,CPA_Q86,CPA_N79,4.575
CZE,CPA_Q86,CPA_N80-82,1.092
CZE,CPA_Q86,CPA_O84,14.534
CZE,CPA_Q86,CPA_P85,9.613
CZE,CPA_Q86,CPA_Q86,883.250
CZE,CPA_Q86,CPA_Q87_88,44.650
CZE,CPA_Q86,CPA_R90-92,0.377
CZE,CPA_Q86,CPA_R93,1.954
CZE,CPA_Q86,CPA_S94,2.773
CZE,CPA_Q86,CPA_S95,0.049
CZE,CPA_Q86,CPA_S96,0.174
CZE,CPA_Q86,CPA_T,0.000
CZE,CPA_Q86,CPA_U,0.000
CZE,CPA_Q87_88,CPA_A01,0.047
CZE,CPA_Q87_88,CPA_A02,0.029
CZE,CPA_Q87_88,CPA_A03,0.010
CZE,CPA_Q87_88,CPA_B,0.027
CZE,CPA_Q87_88,CPA_C10-12,0.035
CZE,CPA_Q87_88,CPA_C13-15,0.081
CZE,CPA_Q87_88,CPA_C16,0.064
CZE,CPA_Q87_88,CPA_C17,0.045
CZE,CPA_Q87_88,CPA_C18,0.043
CZE,CPA_Q87_88,CPA_C19,0.057
CZE,CPA_Q87_88,CPA_C20,0.032
CZE,CPA_Q87_88,CPA_C21,0.025
CZE,CPA_Q87_88,CPA_C22,0.041
CZE,CPA_Q87_88,CPA_C23,0.046
CZE,CPA_Q87_88,CPA_C24,0.042
CZE,CPA_Q87_88,CPA_C25,0.041
CZE,CPA_Q87_88,CPA_C26,0.037
CZE,CPA_Q87_88,CPA_C27,0.036
CZE,CPA_Q87_88,CPA_C28,0.038
CZE,CPA_Q87_88,CPA_C29,0.041
CZE,CPA_Q87_88,CPA_C30,0.030
CZE,CPA_Q87_88,CPA_C31_32,0.089
CZE,CPA_Q87_88,CPA_C33,0.038
CZE,CPA_Q87_88,CPA_D35,0.049
CZE,CPA_Q87_88,CPA_E36,0.012
CZE,CPA_Q87_88,CPA_E37-39,0.087
CZE,CPA_Q87_88,CPA_F,0.054
CZE,CPA_Q87_88,CPA_G45,0.029
CZE,CPA_Q87_88,CPA_G46,0.293
CZE,CPA_Q87_88,CPA_G47,0.601
CZE,CPA_Q87_88,CPA_H49,0.041
CZE,CPA_Q87_88,CPA_H50,0.008
CZE,CPA_Q87_88,CPA_H51,0.032
CZE,CPA_Q87_88,CPA_H52,0.064
CZE,CPA_Q87_88,CPA_H53,0.024
CZE,CPA_Q87_88,CPA_I,3.750
CZE,CPA_Q87_88,CPA_J58,0.026
CZE,CPA_Q87_88,CPA_J59_60,0.047
CZE,CPA_Q87_88,CPA_J61,0.032
CZE,CPA_Q87_88,CPA_J62_63,0.197
CZE,CPA_Q87_88,CPA_K64,0.026
CZE,CPA_Q87_88,CPA_K65,0.030
CZE,CPA_Q87_88,CPA_K66,0.022
CZE,CPA_Q87_88,CPA_L,2.795
CZE,CPA_Q87_88,CPA_M69_70,0.034
CZE,CPA_Q87_88,CPA_M71,0.041
CZE,CPA_Q87_88,CPA_M72,0.216
CZE,CPA_Q87_88,CPA_M73,0.067
CZE,CPA_Q87_88,CPA_M74_75,0.032
CZE,CPA_Q87_88,CPA_N77,0.027
CZE,CPA_Q87_88,CPA_N78,0.032
CZE,CPA_Q87_88,CPA_N79,0.029
CZE,CPA_Q87_88,CPA_N80-82,0.066
CZE,CPA_Q87_88,CPA_O84,0.489
CZE,CPA_Q87_88,CPA_P85,0.245
CZE,CPA_Q87_88,CPA_Q86,43.138
CZE,CPA_Q87_88,CPA_Q87_88,139.392
CZE,CPA_Q87_88,CPA_R90-92,0.062
CZE,CPA_Q87_88,CPA_R93,0.164
CZE,CPA_Q87_88,CPA_S94,1.295
CZE,CPA_Q87_88,CPA_S95,0.023
CZE,CPA_Q87_88,CPA_S96,0.167
CZE,CPA_Q87_88,CPA_T,0.000
CZE,CPA_Q87_88,CPA_U,0.000
CZE,CPA_R90-92,CPA_A01,1.205
CZE,CPA_R90-92,CPA_A02,0.436
CZE,CPA_R90-92,CPA_A03,0.002
CZE,CPA_R90-92,CPA_B,0.048
CZE,CPA_R90-92,CPA_C10-12,0.108
CZE,CPA_R90-92,CPA_C13-15,0.128
CZE,CPA_R90-92,CPA_C16,0.023
CZE,CPA_R90-92,CPA_C17,0.007
CZE,CPA_R90-92,CPA_C18,0.193
CZE,CPA_R90-92,CPA_C19,0.017
CZE,CPA_R90-92,CPA_C20,0.070
CZE,CPA_R90-92,CPA_C21,0.012
CZE,CPA_R90-92,CPA_C22,0.039
CZE,CPA_R90-92,CPA_C23,2.654
CZE,CPA_R90-92,CPA_C24,0.049
CZE,CPA_R90-92,CPA_C25,0.027
CZE,CPA_R90-92,CPA_C26,0.091
CZE,CPA_R90-92,CPA_C27,0.008
CZE,CPA_R90-92,CPA_C28,0.030
CZE,CPA_R90-92,CPA_C29,0.135
CZE,CPA_R90-92,CPA_C30,0.004
CZE,CPA_R90-92,CPA_C31_32,0.022
CZE,CPA_R90-92,CPA_C33,0.034
CZE,CPA_R90-92,CPA_D35,0.019
CZE,CPA_R90-92,CPA_E36,0.000
CZE,CPA_R90-92,CPA_E37-39,0.156
CZE,CPA_R90-92,CPA_F,1.553
CZE,CPA_R90-92,CPA_G45,0.015
CZE,CPA_R90-92,CPA_G46,1.030
CZE,CPA_R90-92,CPA_G47,4.819
CZE,CPA_R90-92,CPA_H49,0.067
CZE,CPA_R90-92,CPA_H50,0.001
CZE,CPA_R90-92,CPA_H51,0.000
CZE,CPA_R90-92,CPA_H52,0.167
CZE,CPA_R90-92,CPA_H53,0.002
CZE,CPA_R90-92,CPA_I,23.651
CZE,CPA_R90-92,CPA_J58,6.949
CZE,CPA_R90-92,CPA_J59_60,189.586
CZE,CPA_R90-92,CPA_J61,4.595
CZE,CPA_R90-92,CPA_J62_63,8.347
CZE,CPA_R90-92,CPA_K64,0.792
CZE,CPA_R90-92,CPA_K65,0.000
CZE,CPA_R90-92,CPA_K66,0.006
CZE,CPA_R90-92,CPA_L,11.105
CZE,CPA_R90-92,CPA_M69_70,1.701
CZE,CPA_R90-92,CPA_M71,0.913
CZE,CPA_R90-92,CPA_M72,6.130
CZE,CPA_R90-92,CPA_M73,12.068
CZE,CPA_R90-92,CPA_M74_75,0.032
CZE,CPA_R90-92,CPA_N77,3.362
CZE,CPA_R90-92,CPA_N78,0.701
CZE,CPA_R90-92,CPA_N79,2.894
CZE,CPA_R90-92,CPA_N80-82,2.717
CZE,CPA_R90-92,CPA_O84,2.510
CZE,CPA_R90-92,CPA_P85,10.922
CZE,CPA_R90-92,CPA_Q86,7.141
CZE,CPA_R90-92,CPA_Q87_88,1.235
CZE,CPA_R90-92,CPA_R90-92,282.850
CZE,CPA_R90-92,CPA_R93,37.337
CZE,CPA_R90-92,CPA_S94,19.463
CZE,CPA_R90-92,CPA_S95,0.027
CZE,CPA_R90-92,CPA_S96,0.879
CZE,CPA_R90-92,CPA_T,0.000
CZE,CPA_R90-92,CPA_U,0.000
CZE,CPA_R93,CPA_A01,0.156
CZE,CPA_R93,CPA_A02,0.100
CZE,CPA_R93,CPA_A03,0.001
CZE,CPA_R93,CPA_B,0.104
CZE,CPA_R93,CPA_C10-12,0.041
CZE,CPA_R93,CPA_C13-15,0.050
CZE,CPA_R93,CPA_C16,0.011
CZE,CPA_R93,CPA_C17,0.006
CZE,CPA_R93,CPA_C18,0.044
CZE,CPA_R93,CPA_C19,0.026
CZE,CPA_R93,CPA_C20,0.017
CZE,CPA_R93,CPA_C21,0.003
CZE,CPA_R93,CPA_C22,0.231
CZE,CPA_R93,CPA_C23,0.024
CZE,CPA_R93,CPA_C24,0.212
CZE,CPA_R93,CPA_C25,0.205
CZE,CPA_R93,CPA_C26,0.121
CZE,CPA_R93,CPA_C27,0.210
CZE,CPA_R93,CPA_C28,0.121
CZE,CPA_R93,CPA_C29,0.508
CZE,CPA_R93,CPA_C30,0.035
CZE,CPA_R93,CPA_C31_32,0.012
CZE,CPA_R93,CPA_C33,0.035
CZE,CPA_R93,CPA_D35,0.317
CZE,CPA_R93,CPA_E36,0.333
CZE,CPA_R93,CPA_E37-39,1.463
CZE,CPA_R93,CPA_F,1.013
CZE,CPA_R93,CPA_G45,0.038
CZE,CPA_R93,CPA_G46,0.776
CZE,CPA_R93,CPA_G47,10.928
CZE,CPA_R93,CPA_H49,0.076
CZE,CPA_R93,CPA_H50,0.000
CZE,CPA_R93,CPA_H51,0.000
CZE,CPA_R93,CPA_H52,0.359
CZE,CPA_R93,CPA_H53,0.002
CZE,CPA_R93,CPA_I,27.691
CZE,CPA_R93,CPA_J58,1.265
CZE,CPA_R93,CPA_J59_60,0.025
CZE,CPA_R93,CPA_J61,0.180
CZE,CPA_R93,CPA_J62_63,3.705
CZE,CPA_R93,CPA_K64,0.066
CZE,CPA_R93,CPA_K65,0.000
CZE,CPA_R93,CPA_K66,0.005
CZE,CPA_R93,CPA_L,20.676
CZE,CPA_R93,CPA_M69_70,2.946
CZE,CPA_R93,CPA_M71,0.455
CZE,CPA_R93,CPA_M72,2.265
CZE,CPA_R93,CPA_M73,3.134
CZE,CPA_R93,CPA_M74_75,0.027
CZE,CPA_R93,CPA_N77,0.228
CZE,CPA_R93,CPA_N78,0.248
CZE,CPA_R93,CPA_N79,4.848
CZE,CPA_R93,CPA_N80-82,0.508
CZE,CPA_R93,CPA_O84,2.209
CZE,CPA_R93,CPA_P85,16.760
CZE,CPA_R93,CPA_Q86,7.690
CZE,CPA_R93,CPA_Q87_88,4.405
CZE,CPA_R93,CPA_R90-92,32.140
CZE,CPA_R93,CPA_R93,628.933
CZE,CPA_R93,CPA_S94,46.615
CZE,CPA_R93,CPA_S95,0.373
CZE,CPA_R93,CPA_S96,10.586
CZE,CPA_R93,CPA_T,0.000
CZE,CPA_R93,CPA_U,0.000
CZE,CPA_S94,CPA_A01,0.485
CZE,CPA_S94,CPA_A02,0.103
CZE,CPA_S94,CPA_A03,0.000
CZE,CPA_S94,CPA_B,0.004
CZE,CPA_S94,CPA_C10-12,0.430
CZE,CPA_S94,CPA_C13-15,10.650
CZE,CPA_S94,CPA_C16,5.096
CZE,CPA_S94,CPA_C17,1.581
CZE,CPA_S94,CPA_C18,0.092
CZE,CPA_S94,CPA_C19,0.281
CZE,CPA_S94,CPA_C20,0.428
CZE,CPA_S94,CPA_C21,0.051
CZE,CPA_S94,CPA_C22,0.797
CZE,CPA_S94,CPA_C23,0.209
CZE,CPA_S94,CPA_C24,3.606
CZE,CPA_S94,CPA_C25,39.777
CZE,CPA_S94,CPA_C26,0.658
CZE,CPA_S94,CPA_C27,0.695
CZE,CPA_S94,CPA_C28,15.459
CZE,CPA_S94,CPA_C29,2.373
CZE,CPA_S94,CPA_C30,0.535
CZE,CPA_S94,CPA_C31_32,1.667
CZE,CPA_S94,CPA_C33,10.119
CZE,CPA_S94,CPA_D35,0.097
CZE,CPA_S94,CPA_E36,0.002
CZE,CPA_S94,CPA_E37-39,0.453
CZE,CPA_S94,CPA_F,1.843
CZE,CPA_S94,CPA_G45,0.369
CZE,CPA_S94,CPA_G46,12.041
CZE,CPA_S94,CPA_G47,16.820
CZE,CPA_S94,CPA_H49,2.442
CZE,CPA_S94,CPA_H50,0.020
CZE,CPA_S94,CPA_H51,0.061
CZE,CPA_S94,CPA_H52,1.043
CZE,CPA_S94,CPA_H53,0.095
CZE,CPA_S94,CPA_I,5.144
CZE,CPA_S94,CPA_J58,0.189
CZE,CPA_S94,CPA_J59_60,0.079
CZE,CPA_S94,CPA_J61,0.158
CZE,CPA_S94,CPA_J62_63,0.551
CZE,CPA_S94,CPA_K64,0.025
CZE,CPA_S94,CPA_K65,0.081
CZE,CPA_S94,CPA_K66,0.076
CZE,CPA_S94,CPA_L,10.355
CZE,CPA_S94,CPA_M69_70,0.883
CZE,CPA_S94,CPA_M71,0.374
CZE,CPA_S94,CPA_M72,1.961
CZE,CPA_S94,CPA_M73,1.818
CZE,CPA_S94,CPA_M74_75,0.112
CZE,CPA_S94,CPA_N77,0.325
CZE,CPA_S94,CPA_N78,0.140
CZE,CPA_S94,CPA_N79,0.159
CZE,CPA_S94,CPA_N80-82,0.480
CZE,CPA_S94,CPA_O84,0.415
CZE,CPA_S94,CPA_P85,2.389
CZE,CPA_S94,CPA_Q86,6.121
CZE,CPA_S94,CPA_Q87_88,2.733
CZE,CPA_S94,CPA_R90-92,3.758
CZE,CPA_S94,CPA_R93,26.143
CZE,CPA_S94,CPA_S94,98.626
CZE,CPA_S94,CPA_S95,0.186
CZE,CPA_S94,CPA_S96,0.478
CZE,CPA_S94,CPA_T,0.000
CZE,CPA_S94,CPA_U,0.000
CZE,CPA_S95,CPA_A01,1.003
CZE,CPA_S95,CPA_A02,1.285
CZE,CPA_S95,CPA_A03,0.008
CZE,CPA_S95,CPA_B,0.855
CZE,CPA_S95,CPA_C10-12,8.730
CZE,CPA_S95,CPA_C13-15,2.154
CZE,CPA_S95,CPA_C16,0.341
CZE,CPA_S95,CPA_C17,2.993
CZE,CPA_S95,CPA_C18,0.397
CZE,CPA_S95,CPA_C19,0.368
CZE,CPA_S95,CPA_C20,1.354
CZE,CPA_S95,CPA_C21,0.956
CZE,CPA_S95,CPA_C22,1.659
CZE,CPA_S95,CPA_C23,27.183
CZE,CPA_S95,CPA_C24,1.792
CZE,CPA_S95,CPA_C25,2.870
CZE,CPA_S95,CPA_C26,5.682
CZE,CPA_S95,CPA_C27,2.033
CZE,CPA_S95,CPA_C28,52.649
CZE,CPA_S95,CPA_C29,8.691
CZE,CPA_S95,CPA_C30,0.373
CZE,CPA_S95,CPA_C31_32,1.218
CZE,CPA_S95,CPA_C33,14.103
CZE,CPA_S95,CPA_D35,0.666
CZE,CPA_S95,CPA_E36,0.343
CZE,CPA_S95,CPA_E37-39,17.984
CZE,CPA_S95,CPA_F,13.991
CZE,CPA_S95,CPA_G45,3.509
CZE,CPA_S95,CPA_G46,19.428
CZE,CPA_S95,CPA_G47,10.512
CZE,CPA_S95,CPA_H49,4.887
CZE,CPA_S95,CPA_H50,0.037
CZE,CPA_S95,CPA_H51,0.141
CZE,CPA_S95,CPA_H52,4.259
CZE,CPA_S95,CPA_H53,4.462
CZE,CPA_S95,CPA_I,10.164
CZE,CPA_S95,CPA_J58,0.367
CZE,CPA_S95,CPA_J59_60,0.812
CZE,CPA_S95,CPA_J61,2.852
CZE,CPA_S95,CPA_J62_63,8.966
CZE,CPA_S95,CPA_K64,12.663
CZE,CPA_S95,CPA_K65,12.080
CZE,CPA_S95,CPA_K66,0.438
CZE,CPA_S95,CPA_L,15.863
CZE,CPA_S95,CPA_M69_70,7.792
CZE,CPA_S95,CPA_M71,1.580
CZE,CPA_S95,CPA_M72,3.982
CZE,CPA_S95,CPA_M73,2.106
CZE,CPA_S95,CPA_M74_75,1.312
CZE,CPA_S95,CPA_N77,0.950
CZE,CPA_S95,CPA_N78,0.605
CZE,CPA_S95,CPA_N79,0.962
CZE,CPA_S95,CPA_N80-82,50.265
CZE,CPA_S95,CPA_O84,1.809
CZE,CPA_S95,CPA_P85,7.315
CZE,CPA_S95,CPA_Q86,13.616
CZE,CPA_S95,CPA_Q87_88,1.322
CZE,CPA_S95,CPA_R90-92,1.614
CZE,CPA_S95,CPA_R93,3.845
CZE,CPA_S95,CPA_S94,1.477
CZE,CPA_S95,CPA_S95,11.824
CZE,CPA_S95,CPA_S96,0.857
CZE,CPA_S95,CPA_T,0.000
CZE,CPA_S95,CPA_U,0.000
CZE,CPA_S96,CPA_A01,0.455
CZE,CPA_S96,CPA_A02,0.025
CZE,CPA_S96,CPA_A03,0.002
CZE,CPA_S96,CPA_B,1.098
CZE,CPA_S96,CPA_C10-12,20.915
CZE,CPA_S96,CPA_C13-15,2.443
CZE,CPA_S96,CPA_C16,0.036
CZE,CPA_S96,CPA_C17,0.031
CZE,CPA_S96,CPA_C18,0.039
CZE,CPA_S96,CPA_C19,1.767
CZE,CPA_S96,CPA_C20,3.370
CZE,CPA_S96,CPA_C21,0.350
CZE,CPA_S96,CPA_C22,1.167
CZE,CPA_S96,CPA_C23,9.808
CZE,CPA_S96,CPA_C24,0.417
CZE,CPA_S96,CPA_C25,1.674
CZE,CPA_S96,CPA_C26,0.412
CZE,CPA_S96,CPA_C27,0.699
CZE,CPA_S96,CPA_C28,0.389
CZE,CPA_S96,CPA_C29,0.188
CZE,CPA_S96,CPA_C30,0.018
CZE,CPA_S96,CPA_C31_32,0.192
CZE,CPA_S96,CPA_C33,0.549
CZE,CPA_S96,CPA_D35,2.267
CZE,CPA_S96,CPA_E36,0.282
CZE,CPA_S96,CPA_E37-39,10.620
CZE,CPA_S96,CPA_F,5.732
CZE,CPA_S96,CPA_G45,2.018
CZE,CPA_S96,CPA_G46,9.186
CZE,CPA_S96,CPA_G47,39.059
CZE,CPA_S96,CPA_H49,3.843
CZE,CPA_S96,CPA_H50,0.093
CZE,CPA_S96,CPA_H51,0.340
CZE,CPA_S96,CPA_H52,7.623
CZE,CPA_S96,CPA_H53,0.234
CZE,CPA_S96,CPA_I,44.218
CZE,CPA_S96,CPA_J58,0.092
CZE,CPA_S96,CPA_J59_60,4.269
CZE,CPA_S96,CPA_J61,0.471
CZE,CPA_S96,CPA_J62_63,1.274
CZE,CPA_S96,CPA_K64,0.106
CZE,CPA_S96,CPA_K65,0.000
CZE,CPA_S96,CPA_K66,0.052
CZE,CPA_S96,CPA_L,18.082
CZE,CPA_S96,CPA_M69_70,1.510
CZE,CPA_S96,CPA_M71,0.877
CZE,CPA_S96,CPA_M72,2.136
CZE,CPA_S96,CPA_M73,2.757
CZE,CPA_S96,CPA_M74_75,4.343
CZE,CPA_S96,CPA_N77,2.279
CZE,CPA_S96,CPA_N78,2.453
CZE,CPA_S96,CPA_N79,2.510
CZE,CPA_S96,CPA_N80-82,12.267
