iso3,sex,age,qx,lx
ALB,male,33,0.00088491,97854.094
ALB,male,34,0.00097892,97767.502
ALB,male,35,0.00108765,97671.796
ALB,male,36,0.00120566,97565.563
ALB,male,37,0.00132409,97447.933
ALB,male,38,0.00143648,97318.903
ALB,male,39,0.00154115,97179.106
ALB,male,40,0.00164236,97029.339
ALB,male,41,0.00175186,96869.982
ALB,male,42,0.00188161,96700.279
ALB,male,43,0.0020425,96518.327
ALB,male,44,0.00224147,96321.188
ALB,male,45,0.00247698,96105.287
ALB,male,46,0.00274329,95867.236
ALB,male,47,0.00302851,95604.244
ALB,male,48,0.0033212,95314.705
ALB,male,49,0.00361741,94998.146
ALB,male,50,0.00391906,94654.499
ALB,male,51,0.00423984,94283.542
ALB,male,52,0.0045955,93883.794
ALB,male,53,0.00499806,93452.351
ALB,male,54,0.00545494,92985.271
ALB,male,55,0.00595828,92478.042
ALB,male,56,0.00649387,91927.032
ALB,male,57,0.00704335,91330.07
ALB,male,58,0.00759028,90686.8
ALB,male,59,0.00813774,89998.462
ALB,male,60,0.00869977,89266.078
ALB,male,61,0.00930953,88489.484
ALB,male,62,0.01000694,87665.688
ALB,male,63,0.01082136,86788.423
ALB,male,64,0.01177762,85849.254
ALB,male,65,0.0128749,84838.154
ALB,male,66,0.01410077,83745.871
ALB,male,67,0.01544158,82564.99
ALB,male,68,0.01688513,81290.056
ALB,male,69,0.01845647,79917.463
ALB,male,70,0.02020646,78442.468
ALB,male,71,0.02222132,76857.424
ALB,male,72,0.02461609,75149.551
ALB,male,73,0.02748956,73299.663
ALB,male,74,0.0309355,71284.688
ALB,male,75,0.03499416,69079.46
ALB,male,76,0.0396558,66662.082
ALB,male,77,0.04488989,64018.544
ALB,male,78,0.050639,61144.759
ALB,male,79,0.05689521,58048.449
ALB,male,80,0.06370093,54745.771
ALB,male,81,0.07115582,51258.414
ALB,male,82,0.07941914,47611.079
ALB,male,83,0.08862483,43829.848
ALB,male,84,0.09887273,39945.436
ALB,male,85,0.11019412,35995.921
ALB,male,86,0.12253495,32029.383
ALB,male,87,0.13584665,28104.664
ALB,male,88,0.15010255,24286.74
ALB,male,89,0.16536539,20641.238
ALB,male,90,0.18182383,17227.892
ALB,male,91,0.19964746,14095.45
ALB,male,92,0.21894557,11281.33
ALB,male,93,0.23957441,8811.332
ALB,male,94,0.26099165,6700.363
ALB,male,95,0.28062952,4951.624
ALB,male,96,0.30205067,3562.052
ALB,male,97,0.32373575,2486.132
ALB,male,98,0.34550248,1681.282
ALB,male,99,0.36716583,1100.395
ALB,male,100,1,696.368
AND,female,0,0.00509919,100000
AND,female,1,0.00036574,99490.081
AND,female,2,0.00027846,99453.694
AND,female,3,0.00021328,99426
AND,female,4,0.0001654,99404.794
AND,female,5,0.00013084,99388.353
AND,female,6,0.00010646,99375.348
AND,female,7,0.00008974,99364.769
AND,female,8,0.00007875,99355.852
AND,female,9,0.00007216,99348.027
AND,female,10,0.00006909,99340.859
AND,female,11,0.00006905,99333.995
AND,female,12,0.00007177,99327.136
AND,female,13,0.00007714,99320.008
AND,female,14,0.00008503,99312.346
AND,female,15,0.00009517,99303.901
AND,female,16,0.00010699,99294.451
AND,female,17,0.00011962,99283.827
AND,female,18,0.00013218,99271.951
AND,female,19,0.00014379,99258.829
AND,female,20,0.00015416,99244.556
AND,female,21,0.00016327,99229.256
AND,female,22,0.00017144,99213.055
AND,female,23,0.00017909,99196.046
AND,female,24,0.00018649,99178.282
AND,female,25,0.00019388,99159.786
AND,female,26,0.00020134,99140.56
AND,female,27,0.00020892,99120.6
AND,female,28,0.00021678,99099.891
AND,female,29,0.00022512,99078.408
AND,female,30,0.00023426,99056.103
AND,female,31,0.00024459,99032.899
AND,female,32,0.00025645,99008.676
AND,female,33,0.00027015,98983.285
AND,female,34,0.0002858,98956.545
AND,female,35,0.0003034,98928.264
AND,female,36,0.00032289,98898.249
AND,female,37,0.00034415,98866.315
AND,female,38,0.0003674,98832.291
AND,female,39,0.00039308,98795.98
AND,female,40,0.00042213,98757.145
AND,female,41,0.00045583,98715.457
AND,female,42,0.0004954,98670.459
AND,female,43,0.00054199,98621.578
AND,female,44,0.00059596,98568.127
AND,female,45,0.00065695,98509.384
AND,female,46,0.00072381,98444.668
AND,female,47,0.0007947,98373.413
AND,female,48,0.00086851,98295.236
AND,female,49,0.00094492,98209.865
AND,female,50,0.00102542,98117.065
AND,female,51,0.00111313,98016.454
AND,female,52,0.00121132,97907.349
AND,female,53,0.00132332,97788.752
AND,female,54,0.00145062,97659.346
AND,female,55,0.0015927,97517.679
AND,female,56,0.0017478,97362.363
AND,female,57,0.00191284,97192.193
AND,female,58,0.0020875,97006.279
AND,female,59,0.00227495,96803.778
AND,female,60,0.00248363,96583.555
AND,female,61,0.00272834,96343.677
AND,female,62,0.00302566,96080.819
AND,female,63,0.00339439,95790.111
AND,female,64,0.00385102,95464.962
AND,female,65,0.00440706,95097.325
AND,female,66,0.00506964,94678.225
AND,female,67,0.00583762,94198.24
AND,female,68,0.00670813,93648.347
AND,female,69,0.007679,93020.141
AND,female,70,0.00875277,92305.839
AND,female,71,0.00994312,91497.908
AND,female,72,0.01127156,90588.133
AND,female,73,0.0127706,89567.063
AND,female,74,0.01448295,88423.238
AND,female,75,0.01646357,87142.609
AND,female,76,0.01877661,85707.931
AND,female,77,0.02149189,84098.627
AND,female,78,0.02467482,82291.188
AND,female,79,0.02836594,80260.668
AND,female,80,0.03257595,77983.999
AND,female,81,0.03725942,75443.596
AND,female,82,0.0423457,72632.611
AND,female,83,0.04777015,69556.933
AND,female,84,0.05349707,66234.188
AND,female,85,0.05958945,62690.853
AND,female,86,0.06616285,58955.14
AND,female,87,0.07339145,55054.499
AND,female,88,0.08145809,51013.97
AND,female,89,0.09047894,46858.469
AND,female,90,0.10052886,42618.765
AND,female,91,0.11157749,38334.349
AND,female,92,0.12355605,34057.099
AND,female,93,0.13640061,29849.138
AND,female,94,0.15005352,25777.697
AND,female,95,0.16453031,21909.663
AND,female,96,0.17986381,18304.859
AND,female,97,0.19609104,15012.478
AND,female,98,0.21322747,12068.665
AND,female,99,0.23120287,9495.294
AND,female,100,1,7299.955
AND,male,0,0.00544205,100000
AND,male,1,0.00020055,99455.795
AND,male,2,0.00018066,99435.849
AND,male,3,0.00016258,99417.886
AND,male,4,0.00014599,99401.723
AND,male,5,0.00013072,99387.211
AND,male,6,0.00011681,99374.219
AND,male,7,0.00010446,99362.612
AND,male,8,0.00009425,99352.232
AND,male,9,0.00008666,99342.869
AND,male,10,0.00008236,99334.259
AND,male,11,0.00008192,99326.078
AND,male,12,0.00008587,99317.941
AND,male,13,0.00009504,99309.413
AND,male,14,0.00010991,99299.975
AND,male,15,0.00013086,99289.061
AND,male,16,0.00015696,99276.067
AND,male,17,0.00018552,99260.485
AND,male,18,0.00021308,99242.07
AND,male,19,0.00023547,99220.924
AND,male,20,0.00025062,99197.56
AND,male,21,0.00025825,99172.699
AND,male,22,0.0002597,99147.087
AND,male,23,0.00025715,99121.339
AND,male,24,0.00025256,99095.85
AND,male,25,0.00024767,99070.822
AND,male,26,0.00024368,99046.285
AND,male,27,0.00024151,99022.15
AND,male,28,0.00024166,98998.234
AND,male,29,0.00024442,98974.311
AND,male,30,0.00024986,98950.12
AND,male,31,0.00025791,98925.397
AND,male,32,0.00026853,98899.883
AND,male,33,0.00028167,98873.325
AND,male,34,0.00029738,98845.476
AND,male,35,0.00031581,98816.082
AND,male,36,0.00033726,98784.875
AND,male,37,0.00036219,98751.559
AND,male,38,0.00039138,98715.792
AND,male,39,0.00042598,98677.156
AND,male,40,0.00046754,98635.121
AND,male,41,0.00051815,98589.005
AND,male,42,0.00058,98537.921
AND,male,43,0.00065517,98480.769
AND,male,44,0.00074512,98416.247
AND,male,45,0.00084971,98342.915
AND,male,46,0.00096777,98259.352
AND,male,47,0.00109689,98164.26
AND,male,48,0.00123502,98056.585
AND,male,49,0.00138292,97935.482
AND,male,50,0.0015439,97800.046
AND,male,51,0.00172632,97649.052
AND,male,52,0.00194031,97480.479
AND,male,53,0.00219506,97291.337
AND,male,54,0.00249813,97077.776
AND,male,55,0.00284826,96835.264
AND,male,56,0.00323884,96559.452
AND,male,57,0.00365774,96246.711
AND,male,58,0.0040911,95894.665
AND,male,59,0.00453665,95502.351
AND,male,60,0.00500023,95069.09
AND,male,61,0.00550492,94593.723
AND,male,62,0.00608288,94072.992
AND,male,63,0.00676446,93500.758
AND,male,64,0.00758155,92868.275
AND,male,65,0.00855083,92164.19
AND,male,66,0.00968146,91376.11
AND,male,67,0.01097317,90491.456
AND,male,68,0.01241712,89498.478
AND,male,69,0.01400945,88387.165
AND,male,70,0.01574746,87148.909
AND,male,71,0.01764109,85776.535
AND,male,72,0.01970996,84263.343
AND,male,73,0.02198573,82602.516
AND,male,74,0.02451295,80786.439
AND,male,75,0.02735174,78806.125
AND,male,76,0.03057913,76650.641
AND,male,77,0.03427532,74306.731
AND,male,78,0.03852583,71759.844
AND,male,79,0.04339543,68995.236
AND,male,80,0.04892606,66001.158
AND,male,81,0.0551337,62771.981
AND,male,82,0.06200295,59311.129
AND,male,83,0.06952567,55633.664
AND,male,84,0.07770448,51765.697
AND,male,85,0.08657528,47743.27
AND,male,86,0.09621632,43609.883
AND,male,87,0.10671518,39413.901
AND,male,88,0.11816615,35207.839
AND,male,89,0.13064213,31047.465
AND,male,90,0.14418059,26991.358
AND,male,91,0.15878824,23099.728
AND,male,92,0.17443032,19431.763
AND,male,93,0.19104461,16042.274
AND,male,94,0.20854135,12977.484
AND,male,95,0.22680798,10271.142
AND,male,96,0.2457152,7941.565
AND,male,97,0.26513034,5990.202
AND,male,98,0.28493617,4402.018
AND,male,99,0.30502521,3147.724
AND,male,100,1,2187.589
ARE,female,0,0.0042776,100000
ARE,female,1,0.00066302,99572.24
ARE,female,2,0.00021224,99506.221
ARE,female,3,0.00011939,99485.102
ARE,female,4,0.00009056,99473.224
ARE,female,5,0.00006881,99464.215
ARE,female,6,0.00005445,99457.371
ARE,female,7,0.00004643,99451.955
ARE,female,8,0.00004367,99447.338
ARE,female,9,0.00004511,99442.996
ARE,female,10,0.00004974,99438.509
ARE,female,11,0.00005845,99433.563
ARE,female,12,0.00006963,99427.751
ARE,female,13,0.00007998,99420.828
ARE,female,14,0.00008425,99412.876
ARE,female,15,0.00007789,99404.5
ARE,female,16,0.00006446,99396.758
ARE,female,17,0.00005056,99390.351
ARE,female,18,0.00003984,99385.325
ARE,female,19,0.0000334,99381.366
ARE,female,20,0.00003147,99378.047
ARE,female,21,0.00003355,99374.919
ARE,female,22,0.00003924,99371.586
ARE,female,23,0.00004883,99367.686
ARE,female,24,0.00006262,99362.835
ARE,female,25,0.00008027,99356.612
ARE,female,26,0.00010095,99348.637
ARE,female,27,0.00012375,99338.608
ARE,female,28,0.00014698,99326.315
ARE,female,29,0.00016816,99311.715
ARE,female,30,0.00018424,99295.016
ARE,female,31,0.00019386,99276.722
ARE,female,32,0.00019864,99257.476
ARE,female,33,0.00020112,99237.759
ARE,female,34,0.00020418,99217.8
ARE,female,35,0.00021089,99197.541
ARE,female,36,0.00022323,99176.622
ARE,female,37,0.00024099,99154.483
ARE,female,38,0.00026376,99130.588
ARE,female,39,0.0002909,99104.441
ARE,female,40,0.00032138,99075.612
ARE,female,41,0.00035405,99043.771
ARE,female,42,0.00038849,99008.705
ARE,female,43,0.00042428,98970.241
ARE,female,44,0.00046088,98928.249
ARE,female,45,0.00049758,98882.655
ARE,female,46,0.00053392,98833.453
ARE,female,47,0.00057057,98780.684
ARE,female,48,0.0006087,98724.323
ARE,female,49,0.00064984,98664.229
ARE,female,50,0.00069593,98600.113
ARE,female,51,0.000749,98531.494
ARE,female,52,0.00080981,98457.694
ARE,female,53,0.00087875,98377.962
ARE,female,54,0.00095612,98291.513
ARE,female,55,0.00104212,98197.534
ARE,female,56,0.00113793,98095.2
ARE,female,57,0.00125178,97983.575
ARE,female,58,0.0013976,97860.921
ARE,female,59,0.00159554,97724.151
ARE,female,60,0.00187641,97568.228
ARE,female,61,0.00228582,97385.15
ARE,female,62,0.00285974,97162.545
ARE,female,63,0.00362014,96884.685
ARE,female,64,0.00456847,96533.948
ARE,female,65,0.00566247,96092.936
ARE,female,66,0.00680065,95548.812
ARE,female,67,0.00791285,94899.018
ARE,female,68,0.00898882,94148.097
ARE,female,69,0.01004725,93301.816
ARE,female,70,0.01113643,92364.389
ARE,female,71,0.0123333,91335.78
ARE,female,72,0.01370633,90209.308
ARE,female,73,0.01531315,88972.87
ARE,female,74,0.01722942,87610.415
ARE,female,75,0.01955665,86100.939
ARE,female,76,0.02243104,84417.092
ARE,female,77,0.02599276,82523.529
ARE,female,78,0.03036885,80378.514
ARE,female,79,0.03569965,77937.512
ARE,female,80,0.04213506,75155.17
ARE,female,81,0.04982461,71988.502
ARE,female,82,0.05886977,68401.703
ARE,female,83,0.06926324,64374.911
ARE,female,84,0.08087139,59916.096
ARE,female,85,0.09339548,55070.598
ARE,female,86,0.10634355,49927.253
ARE,female,87,0.1192739,44617.811
ARE,female,88,0.13213265,39296.071
ARE,female,89,0.14501549,34103.777
ARE,female,90,0.15813872,29158.201
ARE,female,91,0.17184206,24547.161
ARE,female,92,0.18649031,20328.926
ARE,female,93,0.20230764,16537.778
ARE,female,94,0.21953448,13192.059
ARE,female,95,0.23941582,10295.947
ARE,female,96,0.25812884,7830.935
ARE,female,97,0.27735501,5809.545
ARE,female,98,0.29697225,4198.238
ARE,female,99,0.31684775,2951.478
ARE,female,100,1,2016.309
ARE,male,0,0.00542427,100000
ARE,male,1,0.00065999,99457.573
ARE,male,2,0.00021501,99391.932
ARE,male,3,0.00014299,99370.561
ARE,male,4,0.00012705,99356.353
ARE,male,5,0.00010541,99343.729
ARE,male,6,0.00008168,99333.257
ARE,male,7,0.00005905,99325.143
ARE,male,8,0.0000407,99319.278
ARE,male,9,0.0000298,99315.236
ARE,male,10,0.00002955,99312.276
ARE,male,11,0.00003451,99309.341
ARE,male,12,0.00004527,99305.913
ARE,male,13,0.00006359,99301.417
ARE,male,14,0.00009118,99295.103
ARE,male,15,0.00012758,99286.05
ARE,male,16,0.00017077,99273.383
ARE,male,17,0.00021761,99256.43
ARE,male,18,0.00026277,99234.83
ARE,male,19,0.00029929,99208.754
ARE,male,20,0.00032029,99179.061
ARE,male,21,0.0003245,99147.296
ARE,male,22,0.00031643,99115.122
ARE,male,23,0.00030197,99083.759
ARE,male,24,0.00028675,99053.839
ARE,male,25,0.00027542,99025.435
ARE,male,26,0.00026996,98998.162
ARE,male,27,0.00027042,98971.436
ARE,male,28,0.00027711,98944.672
ARE,male,29,0.00029082,98917.254
ARE,male,30,0.00031286,98888.487
ARE,male,31,0.00034383,98857.549
ARE,male,32,0.0003825,98823.558
ARE,male,33,0.00042663,98785.758
ARE,male,34,0.00047256,98743.613
ARE,male,35,0.0005149,98696.951
ARE,male,36,0.00054976,98646.132
ARE,male,37,0.00057847,98591.901
ARE,male,38,0.0006038,98534.868
ARE,male,39,0.00062933,98475.373
ARE,male,40,0.00065932,98413.4
ARE,male,41,0.00069747,98348.514
ARE,male,42,0.00074516,98279.919
ARE,male,43,0.00080363,98206.685
ARE,male,44,0.00087448,98127.763
ARE,male,45,0.00095971,98041.952
ARE,male,46,0.00106035,97947.86
ARE,male,47,0.0011727,97844.001
ARE,male,48,0.00128989,97729.259
ARE,male,49,0.00140198,97603.2
ARE,male,50,0.00149607,97466.362
ARE,male,51,0.00156163,97320.546
ARE,male,52,0.00160617,97168.566
ARE,male,53,0.00164421,97012.497
ARE,male,54,0.00169216,96852.988
ARE,male,55,0.00176851,96689.096
ARE,male,56,0.00189303,96518.1
ARE,male,57,0.00207579,96335.389
ARE,male,58,0.00232579,96135.418
ARE,male,59,0.00265585,95911.827
ARE,male,60,0.00308292,95657.099
ARE,male,61,0.00362682,95362.196
ARE,male,62,0.00429604,95016.334
ARE,male,63,0.00508272,94608.14
ARE,male,64,0.0059582,94127.273
ARE,male,65,0.00686497,93566.444
ARE,male,66,0.00772047,92924.113
ARE,male,67,0.00850815,92206.695
ARE,male,68,0.00928322,91422.187
ARE,male,69,0.01013326,90573.495
ARE,male,70,0.01118134,89655.691
ARE,male,71,0.01259421,88653.22
ARE,male,72,0.01449276,87536.703
ARE,male,73,0.01693682,86268.055
ARE,male,74,0.0199773,84806.948
ARE,male,75,0.02363714,83112.734
ARE,male,76,0.02788845,81148.186
ARE,male,77,0.03275107,78885.09
ARE,male,78,0.03836761,76301.518
ARE,male,79,0.04494398,73374.012
ARE,male,80,0.05276632,70076.292
ARE,male,81,0.06222618,66378.624
ARE,male,82,0.07365544,62248.136
ARE,male,83,0.08712255,57663.222
ARE,male,84,0.10250829,52639.455
ARE,male,85,0.11944171,47243.474
ARE,male,86,0.13723806,41600.633
ARE,male,87,0.15517671,35891.443
ARE,male,88,0.17291854,30321.927
ARE,male,89,0.19023123,25078.703
ARE,male,90,0.20696278,20307.951
ARE,male,91,0.22304815,16104.961
ARE,male,92,0.23858955,12512.779
ARE,male,93,0.25397859,9527.361
ARE,male,94,0.26976685,7107.615
ARE,male,95,0.29603092,5190.216
ARE,male,96,0.31640777,3653.752
ARE,male,97,0.33691224,2497.676
ARE,male,98,0.35738966,1656.179
ARE,male,99,0.37768617,1064.277
ARE,male,100,1,662.315
ARG,female,0,0.00825865,100000
ARG,female,1,0.00051069,99174.135
ARG,female,2,0.00037311,99123.488
ARG,female,3,0.00027629,99086.504
ARG,female,4,0.00021049,99059.128
ARG,female,5,0.00016766,99038.277
ARG,female,6,0.0001419,99021.672
ARG,female,7,0.00012922,99007.621
ARG,female,8,0.00012683,98994.828
ARG,female,9,0.00013371,98982.272
ARG,female,10,0.00014931,98969.037
ARG,female,11,0.00017371,98954.26
ARG,female,12,0.00020668,98937.071
ARG,female,13,0.00024702,98916.623
ARG,female,14,0.0002925,98892.188
ARG,female,15,0.00033917,98863.262
ARG,female,16,0.00038267,98829.731
ARG,female,17,0.00041848,98791.911
ARG,female,18,0.00044433,98750.569
ARG,female,19,0.00046003,98706.691
ARG,female,20,0.00046876,98661.283
ARG,female,21,0.00047496,98615.035
ARG,female,22,0.00048265,98568.196
ARG,female,23,0.0004953,98520.623
ARG,female,24,0.00051405,98471.825
ARG,female,25,0.00053913,98421.206
ARG,female,26,0.00056926,98368.144
ARG,female,27,0.0006025,98312.148
ARG,female,28,0.00063753,98252.914
ARG,female,29,0.00067327,98190.275
ARG,female,30,0.00070999,98124.167
ARG,female,31,0.00074863,98054.5
ARG,female,32,0.00079056,97981.094
ARG,female,33,0.0008374,97903.633
ARG,female,34,0.00089044,97821.649
ARG,female,35,0.00095087,97734.544
ARG,female,36,0.00101952,97641.612
ARG,female,37,0.00109705,97542.064
ARG,female,38,0.00118388,97435.056
ARG,female,39,0.00128025,97319.704
ARG,female,40,0.00138605,97195.111
ARG,female,41,0.00150092,97060.393
ARG,female,42,0.00162446,96914.713
ARG,female,43,0.00175626,96757.279
ARG,female,44,0.00189637,96587.349
ARG,female,45,0.00204529,96404.184
ARG,female,46,0.00220444,96207.009
ARG,female,47,0.00237616,95994.927
ARG,female,48,0.00256431,95766.827
ARG,female,49,0.00277436,95521.251
ARG,female,50,0.00301357,95256.241
ARG,female,51,0.00329127,94969.179
ARG,female,52,0.00361618,94656.61
ARG,female,53,0.00399627,94314.315
ARG,female,54,0.00443507,93937.409
ARG,female,55,0.00492997,93520.791
ARG,female,56,0.00547346,93059.736
ARG,female,57,0.00605198,92550.377
ARG,female,58,0.006654,91990.264
ARG,female,59,0.00727264,91378.161
ARG,female,60,0.00790939,90713.6
ARG,female,61,0.00857707,89996.111
ARG,female,62,0.00929195,89224.207
ARG,female,63,0.01007315,88395.14
ARG,female,64,0.01093754,87504.723
ARG,female,65,0.01189712,86547.636
ARG,female,66,0.01296069,85517.969
ARG,female,67,0.01413179,84409.597
ARG,female,68,0.01541194,83216.738
ARG,female,69,0.01680038,81934.206
ARG,female,70,0.01829613,80557.68
ARG,female,71,0.01989955,79083.787
ARG,female,72,0.02162024,77510.055
ARG,female,73,0.02348547,75834.269
ARG,female,74,0.02554485,74053.266
ARG,female,75,0.02788367,72161.586
ARG,female,76,0.0306047,70149.456
ARG,female,77,0.03382422,68002.553
ARG,female,78,0.03764973,65702.42
ARG,female,79,0.04213859,63228.741
ARG,female,80,0.047306,60564.371
ARG,female,81,0.05307943,57699.313
ARG,female,82,0.05935797,54636.667
ARG,female,83,0.06606897,51393.545
ARG,female,84,0.07318666,47998.026
ARG,female,85,0.08083734,44485.211
ARG,female,86,0.08920429,40889.145
ARG,female,87,0.09849988,37241.658
ARG,female,88,0.10889021,33573.359
ARG,female,89,0.120318,29917.549
ARG,female,90,0.13259589,26317.929
