iso3,age,male,female
SGP,92,1.304,2.68
SGP,93,1.026,2.269
SGP,94,0.783,1.882
SGP,95,0.573,1.488
SGP,96,0.408,1.111
SGP,97,0.28,0.786
SGP,98,0.187,0.551
SGP,99,0.124,0.398
SGP,100,0.235,0.882
SLB,0,10.927,10.241
SLB,1,10.803,10.13
SLB,2,10.67,10.008
SLB,3,10.538,9.884
SLB,4,10.576,9.906
SLB,5,10.63,9.957
SLB,6,10.572,9.926
SLB,7,10.517,9.887
SLB,8,10.434,9.82
SLB,9,10.316,9.712
SLB,10,10.155,9.553
SLB,11,9.949,9.341
SLB,12,9.697,9.075
SLB,13,9.396,8.757
SLB,14,9.091,8.438
SLB,15,8.825,8.177
SLB,16,8.595,7.976
SLB,17,8.406,7.838
SLB,18,8.271,7.774
SLB,19,8.132,7.715
SLB,20,7.941,7.601
SLB,21,7.731,7.463
SLB,22,7.508,7.308
SLB,23,7.271,7.133
SLB,24,7.023,6.936
SLB,25,6.765,6.708
SLB,26,6.497,6.448
SLB,27,6.22,6.157
SLB,28,5.939,5.845
SLB,29,5.685,5.556
SLB,30,5.49,5.345
SLB,31,5.363,5.223
SLB,32,5.306,5.194
SLB,33,5.309,5.247
SLB,34,5.328,5.316
SLB,35,5.318,5.338
SLB,36,5.263,5.292
SLB,37,5.163,5.176
SLB,38,5.022,4.997
SLB,39,4.864,4.792
SLB,40,4.712,4.596
SLB,41,4.574,4.42
SLB,42,4.449,4.265
SLB,43,4.338,4.13
SLB,44,4.232,4.006
SLB,45,4.128,3.884
SLB,46,4.02,3.761
SLB,47,3.91,3.636
SLB,48,3.795,3.509
SLB,49,3.67,3.377
SLB,50,3.525,3.239
SLB,51,3.357,3.092
SLB,52,3.168,2.938
SLB,53,2.961,2.776
SLB,54,2.752,2.614
SLB,55,2.562,2.459
SLB,56,2.396,2.313
SLB,57,2.253,2.177
SLB,58,2.131,2.05
SLB,59,2.021,1.928
SLB,60,1.909,1.807
SLB,61,1.792,1.686
SLB,62,1.67,1.565
SLB,63,1.544,1.446
SLB,64,1.424,1.337
SLB,65,1.317,1.246
SLB,66,1.226,1.176
SLB,67,1.15,1.123
SLB,68,1.088,1.089
SLB,69,1.03,1.056
SLB,70,0.965,1.01
SLB,71,0.891,0.948
SLB,72,0.808,0.87
SLB,73,0.721,0.78
SLB,74,0.635,0.688
SLB,75,0.559,0.605
SLB,76,0.494,0.535
SLB,77,0.441,0.477
SLB,78,0.399,0.431
SLB,79,0.362,0.39
SLB,80,0.329,0.352
SLB,81,0.298,0.316
SLB,82,0.27,0.282
SLB,83,0.244,0.25
SLB,84,0.218,0.219
SLB,85,0.19,0.189
SLB,86,0.161,0.16
SLB,87,0.13,0.133
SLB,88,0.101,0.107
SLB,89,0.076,0.084
SLB,90,0.056,0.065
SLB,91,0.04,0.049
SLB,92,0.028,0.035
SLB,93,0.02,0.025
SLB,94,0.013,0.017
SLB,95,0.009,0.012
SLB,96,0.006,0.008
SLB,97,0.004,0.005
SLB,98,0.003,0.003
SLB,99,0.002,0.002
SLB,100,0.002,0.002
SLE,0,123.825,121.016
SLE,1,118.877,116.609
SLE,2,116.484,114.421
SLE,3,114.811,112.871
SLE,4,113.33,111.49
SLE,5,111.544,109.847
SLE,6,109.475,107.956
SLE,7,107.397,106.057
SLE,8,106.192,104.968
SLE,9,105.757,104.576
SLE,10,105.485,104.305
SLE,11,104.732,103.552
SLE,12,103.07,101.891
SLE,13,101.329,100.128
SLE,14,99.618,98.368
SLE,15,97.45,96.157
SLE,16,95.191,93.885
SLE,17,92.749,91.493
SLE,18,90.285,89.133
SLE,19,88.82,87.773
SLE,20,87.609,86.445
SLE,21,85.606,84.15
SLE,22,83.106,81.791
SLE,23,80.486,79.673
SLE,24,77.834,77.359
SLE,25,75.207,74.852
SLE,26,72.428,72.353
SLE,27,69.46,69.821
SLE,28,67.108,67.415
SLE,29,65.333,65.232
SLE,30,63.233,62.928
SLE,31,60.951,60.627
SLE,32,58.799,58.496
SLE,33,56.761,56.468
SLE,34,54.938,54.649
SLE,35,53.283,52.995
SLE,36,51.514,51.229
SLE,37,49.642,49.382
SLE,38,47.854,47.634
SLE,39,46.072,45.91
SLE,40,44.288,44.203
SLE,41,42.551,42.569
SLE,42,40.844,40.992
SLE,43,39.228,39.527
SLE,44,37.699,38.155
SLE,45,36.136,36.742
SLE,46,34.575,35.311
SLE,47,33.145,33.988
SLE,48,31.808,32.746
SLE,49,30.374,31.399
SLE,50,28.936,30.047
SLE,51,27.66,28.857
SLE,52,26.445,27.722
SLE,53,25.253,26.613
SLE,54,24.11,25.544
SLE,55,23.046,24.552
SLE,56,21.961,23.541
SLE,57,20.84,22.49
SLE,58,19.781,21.502
SLE,59,18.733,20.523
SLE,60,17.643,19.496
SLE,61,16.578,18.488
SLE,62,15.538,17.492
SLE,63,14.496,16.485
SLE,64,13.498,15.511
SLE,65,12.547,14.575
SLE,66,11.63,13.661
SLE,67,10.729,12.749
SLE,68,9.85,11.844
SLE,69,8.979,10.928
SLE,70,8.172,10.073
SLE,71,7.455,9.306
SLE,72,6.784,8.585
SLE,73,5.931,7.561
SLE,74,5.196,6.726
SLE,75,4.99,6.498
SLE,76,4.671,6.061
SLE,77,4.114,5.399
SLE,78,3.605,4.796
SLE,79,3.087,4.16
SLE,80,2.591,3.54
SLE,81,2.152,2.982
SLE,82,1.771,2.49
SLE,83,1.443,2.062
SLE,84,1.162,1.688
SLE,85,0.917,1.359
SLE,86,0.703,1.065
SLE,87,0.524,0.815
SLE,88,0.384,0.614
SLE,89,0.277,0.457
SLE,90,0.196,0.334
SLE,91,0.136,0.24
SLE,92,0.092,0.169
SLE,93,0.061,0.116
SLE,94,0.039,0.078
SLE,95,0.025,0.051
SLE,96,0.015,0.033
SLE,97,0.009,0.02
SLE,98,0.005,0.012
SLE,99,0.003,0.007
SLE,100,0.003,0.008
SLV,0,50.361,48.132
SLV,1,50.489,48.262
SLV,2,50.7,48.465
SLV,3,50.934,48.678
SLV,4,51.099,48.825
SLV,5,51.642,49.297
SLV,6,53.009,50.495
SLV,7,55.035,52.225
SLV,8,56.774,53.655
SLV,9,57.427,54.081
SLV,10,57.707,54.146
SLV,11,58.038,54.295
SLV,12,58.13,54.272
SLV,13,58.07,54.117
SLV,14,58.13,54.188
SLV,15,58.663,54.76
SLV,16,58.233,54.45
SLV,17,57.133,53.678
SLV,18,57.453,54.214
SLV,19,58.536,55.349
SLV,20,60.182,56.988
SLV,21,62.512,59.306
SLV,22,64.656,61.54
SLV,23,66.018,63.053
SLV,24,66.532,63.711
SLV,25,66.04,63.444
SLV,26,64.918,62.727
SLV,27,63.636,61.894
SLV,28,62.028,60.601
SLV,29,59.922,58.745
SLV,30,57.206,56.389
SLV,31,54.081,53.873
SLV,32,50.914,51.605
SLV,33,47.709,49.521
SLV,34,44.516,47.58
SLV,35,41.309,45.695
SLV,36,38.199,43.853
SLV,37,35.604,42.358
SLV,38,33.699,41.414
SLV,39,32.487,41.093
SLV,40,31.851,41.312
SLV,41,31.607,41.84
SLV,42,31.472,42.285
SLV,43,31.247,42.465
SLV,44,30.957,42.488
SLV,45,30.32,42.048
SLV,46,29.328,41.148
SLV,47,28.314,40.1
SLV,48,27.314,38.938
SLV,49,26.628,38.039
SLV,50,26.3,37.45
SLV,51,25.898,36.727
SLV,52,25.293,35.785
SLV,53,24.61,34.816
SLV,54,24.026,34.029
SLV,55,23.396,33.295
SLV,56,22.567,32.422
SLV,57,21.62,31.401
SLV,58,20.549,30.176
SLV,59,19.59,28.989
SLV,60,18.85,27.983
SLV,61,18.095,26.91
SLV,62,17.304,25.721
SLV,63,16.564,24.552
SLV,64,15.969,23.535
SLV,65,15.405,22.588
SLV,66,14.715,21.602
SLV,67,13.975,20.628
SLV,68,13.203,19.639
SLV,69,12.543,18.779
SLV,70,12.085,18.113
SLV,71,11.627,17.418
SLV,72,11.041,16.533
SLV,73,10.399,15.513
SLV,74,9.814,14.536
SLV,75,9.2,13.584
SLV,76,8.499,12.652
SLV,77,7.749,11.78
SLV,78,6.936,10.869
SLV,79,6.21,10.031
SLV,80,5.648,9.325
SLV,81,5.111,8.598
SLV,82,4.518,7.763
SLV,83,3.885,6.843
SLV,84,3.289,5.931
SLV,85,2.741,5.059
