iso3,year,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49
CUB,1965,53.976,107.315,168.929,231.51,274.358,293.799,297.567,288.631,275.38,259.786,242.323,223.004,203.597,184.498,165.91,148.172,133.583,122.051,111.959,102.951,95.15,88.164,80.971,73.231,64.539,55.166,45.045,34.761,25.093,16.479,8.857,5.203,2.664,1.023,0.191
CUB,1966,53.921,106.768,167.603,229.18,271.064,289.661,292.753,283.326,269.764,254.033,236.597,217.448,198.271,179.443,161.144,143.688,129.311,117.913,107.952,99.081,91.432,84.56,77.505,69.937,61.465,52.287,42.58,32.819,23.712,15.659,8.725,5.285,2.862,1.242,0.359
CUB,1967,53.908,106.258,166.288,226.819,267.707,285.451,287.887,278.02,264.196,248.372,230.993,212.028,193.085,174.52,156.5,139.314,125.144,113.882,104.056,95.331,87.843,81.091,74.176,66.779,58.522,49.533,40.222,30.961,22.391,14.873,8.581,5.357,3.054,1.456,0.525
CUB,1968,53.911,105.796,165.043,224.535,264.417,281.287,283.07,272.788,258.74,242.86,225.568,206.804,188.099,169.789,152.034,135.099,121.123,109.993,100.3,91.722,84.394,77.765,70.994,63.768,55.722,46.92,37.986,29.198,21.131,14.114,8.402,5.396,3.214,1.643,0.671
CUB,1969,54.21,106.05,164.985,223.893,263.031,279.075,280.172,269.396,255.045,239.046,221.767,203.115,184.546,166.374,148.755,131.938,118.047,106.966,97.337,88.843,81.623,75.075,68.404,61.305,53.415,44.74,36.106,27.706,20.058,13.46,8.236,5.423,3.35,1.801,0.794
CUB,1970,53.925,105.072,162.844,220.194,257.794,272.475,272.626,261.351,246.824,230.923,213.934,195.71,177.579,159.827,142.607,126.147,112.541,101.668,92.246,83.971,76.987,70.647,64.216,57.395,49.831,41.465,33.332,25.525,18.489,12.482,7.893,5.363,3.453,1.956,0.923
CUB,1971,53.017,102.931,158.924,214.095,249.737,262.877,262.086,250.471,235.978,220.413,203.968,186.436,168.996,151.897,135.285,119.372,106.198,95.644,86.509,78.508,71.8,65.718,59.581,53.103,45.937,37.98,30.405,23.228,16.823,11.412,7.415,5.178,3.447,2.022,0.995
CUB,1972,52.021,100.84,155.182,208.244,241.854,253.238,251.306,239.198,224.673,209.464,193.633,176.897,160.235,143.85,127.877,112.514,99.753,89.483,80.591,72.815,66.343,60.501,54.655,48.53,41.788,34.279,27.302,20.798,15.062,10.281,6.902,4.979,3.44,2.094,1.072
CUB,1973,50.305,97.493,149.667,200.196,231.598,241.309,238.439,226.116,211.831,197.225,182.23,166.492,150.791,135.282,120.089,105.393,93.129,83.194,74.575,67.04,60.802,55.199,49.649,43.889,37.589,30.569,24.198,18.36,13.278,9.102,6.285,4.67,3.328,2.081,1.093
CUB,1974,47.853,92.828,142.3,189.896,218.972,227.166,223.573,211.257,197.401,183.551,169.53,154.928,140.329,125.84,111.565,97.672,85.995,76.448,68.138,60.866,54.87,49.508,44.259,38.878,33.052,26.565,20.858,15.745,11.379,7.868,5.664,4.379,3.251,2.111,1.15
CUB,1975,43.709,84.779,129.702,172.614,198.369,204.894,200.895,189.248,176.532,164.132,151.744,138.907,125.978,113.016,100.121,87.439,76.65,67.689,59.854,52.991,47.344,42.298,37.435,32.538,27.324,21.535,16.684,12.499,9.043,6.377,4.931,4.058,3.199,2.2,1.265
CUB,1976,39.467,76.705,117.124,155.353,177.738,182.523,178.159,167.335,155.917,145.098,134.441,123.434,112.261,100.937,89.531,78.159,68.392,60.183,53.002,46.72,41.536,36.82,32.301,27.793,23.024,17.689,13.441,9.923,7.126,5.073,4.163,3.608,2.968,2.105,1.24
CUB,1977,35.176,68.156,104.052,138.119,158.178,162.608,158.618,148.593,137.956,127.851,118.03,108.096,98.188,88.298,78.412,68.607,60.128,52.93,46.543,40.872,36.16,31.91,27.861,23.854,19.667,15.046,11.382,8.368,5.996,4.28,3.548,3.119,2.591,1.845,1.089
CUB,1978,34.01,65.249,98.006,127.684,143.27,143.645,136.977,125.786,115.074,105.834,97.557,89.691,81.837,73.853,65.673,57.376,50.025,43.607,37.711,32.321,27.873,24.107,20.674,17.421,14.151,10.686,7.979,5.82,4.178,3.056,2.682,2.55,2.207,1.564,0.909
CUB,1979,32.307,61.742,92.643,120.699,135.532,136.06,129.806,119.135,108.845,99.904,91.893,84.32,76.813,69.236,61.509,53.709,46.775,40.699,35.073,29.889,25.603,22.042,18.827,15.811,12.813,9.705,7.224,5.228,3.69,2.622,2.206,2.089,1.785,1.219,0.681
CUB,1980,31.379,59.712,88.856,114.629,127.377,126.295,119.377,108.988,99.453,91.577,84.693,78.203,71.562,64.612,57.335,49.838,43.118,37.192,31.708,26.673,22.541,19.183,16.218,13.499,10.832,8.11,5.939,4.21,2.917,2.063,1.731,1.66,1.42,0.953,0.521
CUB,1981,30.276,57.612,86.046,111.556,124.609,124.279,117.786,107.404,97.691,89.552,82.512,76.065,69.614,62.977,56.062,48.974,42.457,36.549,30.896,25.553,21.103,17.633,14.644,11.993,9.53,7.234,5.298,3.733,2.554,1.769,1.393,1.331,1.123,0.722,0.374
CUB,1982,31.528,60.723,91.971,120.998,137.088,138.939,133.457,122.96,112.641,103.573,95.389,87.636,79.884,71.985,63.845,55.574,47.967,41.073,34.547,28.445,23.343,19.296,15.798,12.701,9.841,7.168,4.999,3.306,2.114,1.406,1.104,1.052,0.901,0.603,0.329
CUB,1983,31.087,59.976,90.955,119.803,135.932,138.066,133.097,123.301,113.717,105.36,97.762,90.438,82.945,75.138,66.942,58.476,50.583,43.338,36.48,30.074,24.658,20.277,16.483,13.135,10.054,7.177,4.869,3.09,1.865,1.167,0.87,0.822,0.699,0.455,0.24
CUB,1984,29.445,56.76,86.348,114.264,130.411,133.484,129.62,120.921,112.252,104.603,97.555,90.669,83.525,75.989,67.996,59.677,51.777,44.396,37.338,30.693,25.004,20.408,16.447,12.991,9.874,7.078,4.782,3.005,1.766,1.042,0.695,0.648,0.541,0.329,0.158
CUB,1985,28.837,55.451,84.167,111.171,126.828,129.961,126.782,119.305,111.923,105.465,99.294,92.903,85.922,78.255,69.963,61.212,52.931,45.241,38.023,31.351,25.65,20.957,16.899,13.346,10.102,7.111,4.716,2.883,1.62,0.897,0.564,0.519,0.431,0.254,0.116
CUB,1986,28.523,54.506,82.386,108.488,123.671,126.89,124.418,118.184,112.095,106.819,101.504,95.573,88.715,80.872,72.239,63.015,54.317,46.281,38.872,32.148,26.414,21.603,17.425,13.755,10.368,7.16,4.659,2.767,1.486,0.776,0.467,0.424,0.354,0.209,0.096
CUB,1987,28.76,54.345,81.533,106.776,121.45,124.673,122.87,117.894,113.128,109.06,104.588,99.056,92.215,84.056,74.935,65.094,55.866,47.407,39.764,32.97,27.207,22.28,17.988,14.205,10.671,7.227,4.617,2.662,1.364,0.671,0.388,0.347,0.294,0.179,0.085
CUB,1988,29.611,55.65,82.909,107.8,121.96,124.71,123.177,119.242,115.786,113.084,109.636,104.623,97.777,89.126,79.239,68.428,58.356,49.211,41.107,34.062,28.144,23.053,18.631,14.742,11.077,7.437,4.72,2.696,1.356,0.643,0.358,0.316,0.268,0.163,0.078
CUB,1989,30.073,55.63,82.332,106.728,120.736,123.67,122.13,117.948,114.112,110.973,107.238,102.184,95.526,87.271,77.89,67.663,58.017,49.134,41.131,34.052,28.037,22.884,18.409,14.488,10.847,7.318,4.642,2.636,1.317,0.633,0.332,0.294,0.246,0.144,0.064
CUB,1990,30.77,55.222,79.91,101.675,113.719,115.752,114.633,112.11,110.353,109.428,107.626,104.066,98.255,90.211,80.664,69.994,59.754,50.197,41.557,33.921,27.443,22.059,17.493,13.617,10.153,7.015,4.519,2.622,1.36,0.69,0.317,0.286,0.234,0.128,0.052
CUB,1991,27.775,48.507,69.538,88.396,100,104.045,104.997,104.117,103.202,102.358,100.368,96.641,90.988,83.491,74.814,65.267,56.023,47.3,39.387,32.362,26.319,21.169,16.734,12.921,9.527,6.44,4.047,2.251,1.106,0.561,0.257,0.235,0.209,0.15,0.088
CUB,1992,25.415,45.506,66.349,85.414,96.904,100.353,100.477,98.609,96.858,95.424,93.191,89.578,84.347,77.53,69.615,60.863,52.376,44.349,37.03,30.494,24.854,20.011,15.828,12.219,8.975,5.965,3.681,1.986,0.928,0.449,0.233,0.212,0.194,0.149,0.094
CUB,1993,22.34,41.404,61.877,81.242,93.221,97.102,97.118,94.6,92.234,90.404,88.199,85.095,80.621,74.721,67.707,59.825,51.85,44.009,36.535,29.581,23.481,18.492,14.282,10.768,7.8,5.403,3.405,1.904,0.941,0.474,0.221,0.202,0.18,0.129,0.075
CUB,1994,21.349,40.569,61.156,80.447,91.891,94.791,93.905,90.682,87.995,86.265,84.563,82.318,78.827,73.946,67.83,60.688,53.185,45.562,38.097,30.978,24.621,19.388,14.963,11.275,8.175,5.718,3.633,2.06,1.034,0.514,0.228,0.206,0.174,0.105,0.05
CUB,1995,20.482,39.583,60.271,79.857,91.604,94.749,94.028,90.893,88.32,86.756,85.28,83.315,80.114,75.51,69.598,62.575,55.066,47.327,39.691,32.359,25.755,20.257,15.589,11.688,8.406,5.79,3.603,1.977,0.943,0.449,0.206,0.184,0.163,0.113,0.064
CUB,1996,18.794,36.491,55.954,74.721,86.445,90.34,90.551,88.377,86.618,85.693,84.726,83.182,80.363,76.112,70.502,63.714,56.312,48.56,40.887,33.502,26.775,21.061,16.172,12.065,8.599,5.787,3.504,1.83,0.805,0.367,0.185,0.165,0.152,0.116,0.072
CUB,1997,19.347,37.99,58.725,78.964,91.949,96.817,97.946,96.63,95.563,95.101,94.212,92.312,88.887,83.835,77.313,69.505,61.257,52.832,44.748,37.167,30.278,24.158,18.822,14.23,10.187,6.55,3.835,1.882,0.73,0.288,0.18,0.139,0.139,0.133,0.099
CUB,1998,18.161,35.725,55.708,75.744,89.399,95.752,98.515,98.771,98.85,99.023,98.257,96.018,92.096,86.48,79.418,71.097,62.527,53.96,45.971,38.668,32.031,25.884,20.425,15.627,11.262,7.051,4.08,1.962,0.721,0.252,0.206,0.126,0.126,0.121,0.09
CUB,1999,17.667,34.838,54.643,74.809,88.979,96.181,99.785,100.771,101.317,101.663,100.797,98.217,93.9,87.885,80.47,71.841,63.107,54.505,46.611,39.499,33.042,26.939,21.464,16.59,12.071,7.582,4.45,2.211,0.86,0.294,0.256,0.109,0.109,0.105,0.078
CUB,2000,16.111,31.902,50.586,70.12,84.474,92.593,97.016,98.567,99.411,99.832,98.994,96.496,92.372,86.668,79.634,71.452,63.066,54.718,46.953,39.859,33.362,27.284,21.835,16.993,12.538,8.264,5.119,2.818,1.299,0.49,0.245,0.128,0.12,0.098,0.064
CUB,2001,15.419,30.59,48.621,67.57,81.682,89.94,94.753,96.882,98.317,99.287,98.894,96.723,92.791,87.152,80.113,71.882,63.428,55.007,47.164,39.995,33.432,27.355,21.931,17.132,12.739,8.605,5.479,3.163,1.562,0.617,0.268,0.175,0.145,0.07,0.021
CUB,2002,15.181,30.256,48.388,67.656,82.195,90.909,95.924,98.005,99.403,100.439,100.339,98.726,95.467,90.553,84.143,76.42,68.112,59.505,51.22,43.413,36.133,29.445,23.493,18.268,13.575,9.332,6.022,3.544,1.803,0.746,0.3,0.206,0.158,0.065,0.009
CUB,2003,14.454,28.768,46.485,65.822,80.911,90.496,95.815,97.547,98.275,98.484,97.762,95.89,92.774,88.376,82.675,75.793,68.138,59.978,51.92,44.144,36.781,30.012,23.962,18.638,13.892,9.679,6.324,3.778,1.979,0.876,0.36,0.222,0.149,0.059,0.008
CUB,2004,14.031,27.833,44.912,63.544,78.039,87.165,92.027,93.287,93.529,93.265,92.196,90.153,87.064,82.892,77.57,71.195,64.1,56.524,49.013,41.735,34.831,28.477,22.784,17.76,13.272,9.277,6.088,3.66,1.937,0.876,0.37,0.233,0.156,0.062,0.008
CUB,2005,12.917,25.659,42.106,60.719,75.852,86.087,91.465,92.51,92.089,90.861,88.874,86.124,82.672,78.496,73.44,67.563,60.964,53.852,46.71,39.709,33.042,26.95,21.488,16.67,12.409,8.687,5.694,3.414,1.804,0.823,0.352,0.225,0.159,0.084,0.034
CUB,2006,12.184,24.169,39.7,57.345,71.8,81.718,87.083,88.344,88.054,86.798,84.62,81.532,77.777,73.382,68.25,62.429,56.148,49.578,43.149,36.973,31.114,25.608,20.608,16.122,12.045,8.283,5.377,3.187,1.648,0.717,0.332,0.22,0.17,0.097,0.044
CUB,2007,12.48,25.037,41.219,59.488,74.278,84.22,89.557,90.774,90.403,89.014,86.62,83.22,79.167,74.509,69.138,63.083,56.702,50.144,43.853,37.903,32.249,26.746,21.675,17.048,12.728,8.522,5.417,3.117,1.536,0.617,0.314,0.212,0.187,0.122,0.064
CUB,2008,14.128,28.63,46.972,67.314,83.347,93.624,99.032,100.177,99.718,98.213,95.516,91.554,86.765,81.227,74.9,67.828,60.622,53.434,46.718,40.515,34.684,28.911,23.556,18.622,13.925,9.182,5.772,3.265,1.569,0.611,0.347,0.206,0.188,0.14,0.085
CUB,2009,14.886,30.36,49.963,71.728,88.91,99.964,105.891,107.322,107.009,105.513,102.615,98.215,92.834,86.583,79.49,71.63,63.756,56.028,48.898,42.392,36.328,30.339,24.785,19.659,14.754,9.774,6.189,3.547,1.734,0.677,0.38,0.225,0.201,0.138,0.077
CUB,2010,15.436,31.296,51.037,72.629,89.374,99.819,105.381,106.75,106.576,105.36,102.723,98.492,93.097,86.647,79.275,71.105,62.985,55.093,47.83,41.229,35.154,29.315,23.958,19.058,14.402,9.773,6.339,3.774,1.947,0.806,0.41,0.277,0.219,0.104,0.029
CUB,2011,16.32,32.994,53.631,76.09,93.378,103.998,109.502,110.643,110.251,108.864,106.089,101.738,96.182,89.52,81.9,73.466,65.059,56.87,49.272,42.316,35.936,29.941,24.482,19.526,14.866,10.351,6.874,4.222,2.29,1.035,0.502,0.297,0.191,0.075,0.01
CUB,2012,15.525,31.09,50.51,71.824,88.47,98.985,104.461,105.584,105.183,103.831,101.269,97.367,92.401,86.439,79.549,71.86,63.987,56.127,48.665,41.689,35.224,29.235,23.811,18.931,14.426,10.211,6.865,4.277,2.377,1.132,0.518,0.296,0.175,0.067,0.009
CUB,2013,15.5,30.879,50.145,71.378,88.053,98.68,104.129,105.093,104.58,103.225,100.861,97.384,92.928,87.513,81.115,73.848,66.126,58.169,50.413,42.995,36.048,29.702,23.998,18.925,14.343,10.221,6.878,4.283,2.386,1.155,0.508,0.3,0.18,0.069,0.009
CUB,2014,15.13,29.955,48.574,69.16,85.46,96.031,101.614,102.856,102.622,101.519,99.389,96.139,91.923,86.758,80.603,73.556,66.01,58.182,50.543,43.23,36.342,29.97,24.22,19.086,14.429,10.191,6.802,4.19,2.3,1.092,0.493,0.298,0.186,0.073,0.011
CUB,2015,15.249,30.287,49.234,70.238,86.924,97.813,103.635,105.025,104.84,103.685,101.405,97.916,93.458,88.067,81.706,74.466,66.803,58.921,51.302,44.059,37.234,30.827,25.005,19.767,14.957,10.473,6.952,4.254,2.308,1.073,0.503,0.303,0.192,0.076,0.011
CUB,2016,15.251,30.007,47.948,67.237,82.05,91.213,96.298,97.971,98.438,98.086,96.476,93.408,89.165,83.816,77.445,70.158,62.7,55.258,48.296,41.868,35.846,29.995,24.609,19.68,15.002,10.388,6.876,4.198,2.265,1.031,0.508,0.3,0.191,0.075,0.01
CUB,2017,15.969,31.235,49.35,68.372,82.457,90.537,94.717,95.767,95.874,95.412,93.897,91.088,87.177,82.197,76.182,69.219,62.049,54.851,48.084,41.801,35.888,30.101,24.758,19.851,15.17,10.516,6.973,4.266,2.31,1.062,0.517,0.308,0.196,0.077,0.01
CUB,2018,17.131,33.47,52.307,71.499,85.019,91.924,95.199,95.76,95.695,95.316,93.982,91.364,87.608,82.729,76.742,69.715,62.535,55.37,48.709,42.582,36.801,30.977,25.548,20.511,15.614,10.568,6.867,4.089,2.12,0.904,0.462,0.316,0.236,0.096,0.013
CUB,2019,16.685,32.453,50.667,69.259,82.337,88.948,91.782,91.743,91.084,90.196,88.62,86.097,82.702,78.413,73.126,66.874,60.324,53.635,47.273,41.292,35.592,29.888,24.578,19.669,14.942,10.146,6.595,3.923,2.036,0.88,0.444,0.314,0.234,0.096,0.013
CUB,2020,16.536,32.186,49.995,67.881,80.13,85.903,88.259,88.129,87.538,86.806,85.383,82.97,79.661,75.444,70.243,64.09,57.757,51.386,45.421,39.888,34.621,29.239,24.187,19.469,14.849,10.037,6.52,3.878,2.009,0.859,0.44,0.303,0.225,0.092,0.012
CUB,2021,15.58,30.251,47.243,64.637,76.912,83.147,85.706,85.422,84.452,83.201,81.349,78.704,75.395,71.408,66.607,61.006,55.18,49.255,43.613,38.292,33.2,28.073,23.266,18.783,14.431,9.994,6.639,4.063,2.204,1.021,0.492,0.284,0.174,0.068,0.009
CUB,2022,15.473,29.986,46.789,63.985,76.125,82.301,84.838,84.56,83.6,82.357,80.519,77.896,74.618,70.671,65.92,60.38,54.614,48.749,43.162,37.891,32.846,27.769,23.011,18.575,14.269,9.884,6.565,4.017,2.177,1.007,0.479,0.274,0.167,0.065,0.009
CUB,2023,16.005,31.075,48.441,66.115,78.451,84.532,86.889,86.4,85.272,83.915,81.984,79.268,75.878,71.795,66.889,61.182,55.269,49.277,43.577,38.207,33.086,27.959,23.162,18.695,14.361,9.951,6.609,4.043,2.19,1.009,0.471,0.269,0.164,0.063,0.009
CUW,1950,14.536,32.602,62.424,102.819,145.066,185.56,217.041,238.53,252.881,261.127,264.866,265.1,263.464,260.192,254.57,246.629,235.974,223.04,208.861,193.653,177.025,159.775,142.461,125.278,108.208,91.771,74.432,57.204,41.762,28.622,17.134,10.314,5.851,3.398,1.818
CUW,1951,14.521,32.604,62.524,103.106,145.604,186.391,218.121,239.801,254.287,262.622,266.414,266.679,265.062,261.801,256.173,248.207,237.5,224.492,210.227,194.921,178.182,160.812,143.378,126.076,108.89,92.342,74.887,57.547,42.006,28.783,17.222,10.361,5.871,3.407,1.822
CUW,1952,14.471,32.524,62.511,103.278,146.068,187.23,219.289,241.226,255.9,264.357,268.227,268.539,266.958,263.722,258.099,250.117,239.357,226.261,211.894,196.472,179.596,162.075,144.489,127.04,109.708,93.021,75.427,57.952,42.294,28.973,17.327,10.417,5.898,3.42,1.828
CUW,1953,14.423,32.43,62.453,103.359,146.393,187.883,220.232,242.4,257.241,265.805,269.743,270.098,268.552,265.343,259.731,251.74,240.938,227.77,213.315,197.794,180.799,163.149,145.432,127.855,110.399,93.595,75.881,58.292,42.534,29.132,17.412,10.462,5.918,3.429,1.832
CUW,1954,14.417,32.428,62.566,103.713,147.095,189.007,221.717,244.159,259.195,267.882,271.895,272.291,270.773,267.582,261.965,253.947,243.077,229.805,215.228,199.57,182.417,164.596,146.709,128.964,111.344,94.385,76.513,58.769,42.875,29.359,17.538,10.532,5.952,3.445,1.84
CUW,1955,14.429,32.471,62.762,104.2,147.973,190.343,223.439,246.17,261.409,270.222,274.31,274.746,273.253,270.075,264.448,256.392,245.442,232.054,217.341,201.529,184.201,166.194,148.119,130.191,112.393,95.265,77.218,59.302,43.257,29.614,17.681,10.611,5.992,3.465,1.849
CUW,1956,14.362,32.32,62.566,104.02,147.893,190.439,223.699,246.563,261.899,270.775,274.905,275.375,273.914,270.767,265.164,257.124,246.168,232.752,217.999,202.139,184.751,166.677,148.537,130.546,112.689,95.509,77.408,59.441,43.352,29.674,17.706,10.62,5.992,3.462,1.846
CUW,1957,14.32,32.23,62.487,104.027,148.067,190.847,224.31,247.333,262.78,271.727,275.903,276.404,274.971,271.85,266.261,258.224,247.244,233.78,218.965,203.033,185.558,167.393,149.163,131.085,113.145,95.89,77.71,59.667,43.51,29.777,17.757,10.645,6,3.464,1.846
CUW,1958,14.186,31.928,61.984,103.326,147.279,190.109,223.729,246.99,262.663,271.799,276.128,276.754,275.437,272.428,266.939,258.988,248.086,234.693,219.939,204.053,186.589,168.402,150.131,131.994,113.972,96.623,78.31,60.115,43.806,29.927,17.735,10.572,5.901,3.364,1.769
CUW,1959,14.179,31.84,61.847,103.183,147.167,190.045,223.625,246.758,262.285,271.279,275.494,276.039,274.663,271.611,266.096,258.135,247.203,233.761,218.952,203.012,185.519,167.333,149.084,130.993,113.05,95.803,77.63,59.594,43.447,29.724,17.703,10.602,5.966,3.438,1.83
CUW,1960,14.113,31.597,61.386,102.484,146.256,188.946,222.302,245.176,260.468,269.267,273.339,273.797,272.363,269.282,263.77,255.84,244.937,231.518,216.735,200.83,183.403,165.317,147.192,129.247,111.482,94.432,76.501,58.728,42.837,29.35,17.573,10.576,6.002,3.496,1.884
CUW,1961,14.266,31.82,61.562,102.455,145.783,187.792,220.364,242.414,257.023,265.322,269.074,269.368,267.843,264.72,259.21,251.319,240.447,227.047,212.276,196.392,179.057,161.154,143.269,125.618,108.213,91.574,74.129,56.882,41.499,28.478,17.159,10.392,5.961,3.519,1.921
CUW,1962,14.532,32.258,62.118,103.006,145.998,187.3,218.875,239.727,253.288,260.769,263.948,263.889,262.104,258.786,253.148,245.187,234.223,220.708,205.818,189.84,172.541,154.834,137.25,119.998,103.118,87.094,70.41,54.001,39.441,27.183,16.64,10.232,6.019,3.663,2.061
CUW,1963,14.649,32.402,62.124,102.659,144.992,185.338,215.834,235.568,248.205,255.007,257.74,257.436,255.495,252.083,246.412,238.478,227.545,214.065,199.208,183.284,166.144,148.737,131.533,114.737,98.405,83.002,67.025,51.368,37.524,25.913,15.98,9.903,5.899,3.643,2.079
CUW,1964,14.788,32.58,62.157,102.299,143.876,183.106,212.331,230.739,242.276,248.264,250.446,249.816,247.64,244.057,238.29,230.333,219.396,205.925,191.091,175.227,158.284,141.242,124.505,108.268,92.606,77.958,62.853,48.128,35.173,24.368,15.205,9.536,5.789,3.653,2.126
CUW,1965,15.012,32.927,62.423,102.198,142.975,180.981,208.838,225.843,236.226,241.361,242.942,241.908,239.396,235.522,229.538,221.443,210.422,196.916,182.098,166.321,149.628,133.003,116.786,101.163,86.225,72.369,58.215,44.522,32.558,22.655,14.374,9.162,5.702,3.696,2.201
CUW,1966,15.112,32.963,61.994,100.838,140.239,176.513,202.732,218.31,227.609,232.006,233.089,231.721,228.918,224.778,218.61,210.422,199.43,186.067,171.485,156.044,139.85,123.857,108.353,93.51,79.422,66.442,53.312,40.706,29.768,20.784,13.371,8.641,5.489,3.633,2.201
CUW,1967,15.221,32.999,61.479,99.23,137.085,171.481,196.053,210.326,218.705,222.541,223.275,221.683,218.658,214.285,207.944,199.654,188.699,175.506,161.199,146.142,130.484,115.147,100.368,86.305,73.047,60.909,48.741,37.147,27.152,19.002,12.36,8.081,5.219,3.511,2.153
CUW,1968,15.361,33.049,60.82,97.17,133.088,165.187,187.83,200.685,208.15,211.526,212.053,210.387,207.255,202.719,196.244,187.869,176.963,163.949,149.932,135.279,120.196,105.569,91.584,78.379,66.039,54.838,43.737,33.26,24.307,17.079,11.287,7.503,4.957,3.405,2.12
CUW,1969,15.298,32.701,59.585,94.409,128.396,158.336,179.211,190.808,197.488,200.506,200.942,199.358,196.312,191.836,185.444,177.192,166.484,153.743,140.045,125.769,111.185,97.199,83.931,71.506,60.004,49.692,39.515,29.973,21.867,15.37,10.193,6.819,4.546,3.147,1.97
CUW,1970,15.118,32.125,58.024,91.257,123.327,151.201,170.432,180.907,186.933,189.715,190.177,188.792,185.94,181.623,175.392,167.318,156.825,144.338,130.92,116.962,102.803,89.378,76.751,65.035,54.306,44.828,35.515,26.847,19.536,13.726,9.118,6.135,4.122,2.873,1.808
CUW,1971,14.745,31.185,55.945,87.477,117.605,143.472,161.129,170.555,176,178.622,179.196,178.101,175.53,171.447,165.437,157.582,147.304,135.034,121.848,108.156,94.365,81.442,69.405,58.359,48.382,39.723,31.299,23.554,17.101,12.048,8.1,5.533,3.793,2.691,1.715
CUW,1972,14.203,30,53.626,83.564,111.974,136.157,152.542,161.165,166.164,168.647,169.288,168.409,166.084,162.254,156.518,148.965,139.023,127.122,114.309,101.003,87.65,75.256,63.792,53.357,44.02,36.043,28.28,21.178,15.289,10.707,7.107,4.824,3.284,2.319,1.474
