iso3,year,activity,status,value,source
COM,2021,H,2,0.202,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel
COM,2021,H,3,2.106,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel
COM,2021,H,TOTAL,9.885,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel
COM,2021,I,3,1.101,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel
COM,2021,I,TOTAL,2.799,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel
COM,2021,J,TOTAL,1.152,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel
COM,2021,K,3,0.518,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel
COM,2021,K,TOTAL,4.703,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel
COM,2021,L,3,0.255,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel
COM,2021,L,TOTAL,0.884,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel
COM,2021,M,TOTAL,0.671,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel
COM,2021,O,TOTAL,15.133,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel
COM,2021,P,3,0.511,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel
COM,2021,P,TOTAL,15.014,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel
COM,2021,Q,3,0.401,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel
COM,2021,Q,TOTAL,4.47,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel
COM,2021,R,3,0.311,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel
COM,2021,R,TOTAL,0.829,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel
COM,2021,S,2,0.904,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel
COM,2021,S,3,18.74,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel
COM,2021,S,TOTAL,33.612,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel
COM,2021,T,3,0.842,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel
COM,2021,T,TOTAL,5.406,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel
COM,2021,TOTAL,2,6.863,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel
COM,2021,TOTAL,3,121.51,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel
COM,2021,TOTAL,TOTAL,260.147,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel
COM,2021,U,TOTAL,1.342,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel
COM,2021,X,TOTAL,28.048,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel
CPV,2015,A,2,0.933,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,A,3,10.018,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,A,TOTAL,18.953,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,B,3,1.475,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,B,TOTAL,1.587,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,C,2,0.272,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,C,3,3.406,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,C,TOTAL,8.307,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,D,TOTAL,1.054,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,E,TOTAL,1.461,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,F,3,0.905,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,F,TOTAL,10.191,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,G,2,1.413,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,G,3,10.153,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,G,TOTAL,19.951,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,H,2,0.807,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,H,3,0.91,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,H,TOTAL,6.955,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,I,3,0.165,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,I,TOTAL,5.343,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,J,TOTAL,2.237,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,K,TOTAL,1.537,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,L,TOTAL,0.471,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,M,TOTAL,1.335,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,N,TOTAL,1.006,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,O,TOTAL,8.235,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,P,TOTAL,11.828,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,Q,TOTAL,4.249,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,R,3,0.609,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,R,TOTAL,1.061,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,S,3,1.469,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,S,TOTAL,6.048,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,T,TOTAL,7.884,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,TOTAL,2,4.383,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,TOTAL,3,30.148,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,TOTAL,TOTAL,120.247,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CPV,2015,U,TOTAL,0.556,LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics
CRI,2017,A,2,11.246,LFS - Encuesta Continua de Empleo
CRI,2017,A,3,148.001,LFS - Encuesta Continua de Empleo
CRI,2017,A,TOTAL,323.07,LFS - Encuesta Continua de Empleo
CRI,2017,B,3,0.342,LFS - Encuesta Continua de Empleo
CRI,2017,B,TOTAL,1.102,LFS - Encuesta Continua de Empleo
CRI,2017,C,2,9.161,LFS - Encuesta Continua de Empleo
CRI,2017,C,3,37.952,LFS - Encuesta Continua de Empleo
CRI,2017,C,TOTAL,207.986,LFS - Encuesta Continua de Empleo
CRI,2017,D,3,0.345,LFS - Encuesta Continua de Empleo
CRI,2017,D,TOTAL,26.132,LFS - Encuesta Continua de Empleo
CRI,2017,E,3,0.159,LFS - Encuesta Continua de Empleo
CRI,2017,E,TOTAL,8.577,LFS - Encuesta Continua de Empleo
CRI,2017,F,2,4.571,LFS - Encuesta Continua de Empleo
CRI,2017,F,3,36.005,LFS - Encuesta Continua de Empleo
CRI,2017,F,TOTAL,132.157,LFS - Encuesta Continua de Empleo
CRI,2017,G,2,22.554,LFS - Encuesta Continua de Empleo
CRI,2017,G,3,82.083,LFS - Encuesta Continua de Empleo
CRI,2017,G,TOTAL,384.011,LFS - Encuesta Continua de Empleo
CRI,2017,H,2,4.751,LFS - Encuesta Continua de Empleo
CRI,2017,H,3,34.649,LFS - Encuesta Continua de Empleo
CRI,2017,H,TOTAL,102.417,LFS - Encuesta Continua de Empleo
CRI,2017,I,2,7.322,LFS - Encuesta Continua de Empleo
CRI,2017,I,3,21.489,LFS - Encuesta Continua de Empleo
CRI,2017,I,TOTAL,130.955,LFS - Encuesta Continua de Empleo
CRI,2017,J,2,1.598,LFS - Encuesta Continua de Empleo
CRI,2017,J,3,2.471,LFS - Encuesta Continua de Empleo
CRI,2017,J,TOTAL,38.455,LFS - Encuesta Continua de Empleo
CRI,2017,K,3,0.688,LFS - Encuesta Continua de Empleo
CRI,2017,K,TOTAL,46.101,LFS - Encuesta Continua de Empleo
CRI,2017,L,2,1.265,LFS - Encuesta Continua de Empleo
CRI,2017,L,3,2.943,LFS - Encuesta Continua de Empleo
CRI,2017,L,TOTAL,22.12,LFS - Encuesta Continua de Empleo
CRI,2017,M,2,6.122,LFS - Encuesta Continua de Empleo
CRI,2017,M,3,19.788,LFS - Encuesta Continua de Empleo
CRI,2017,M,TOTAL,55.987,LFS - Encuesta Continua de Empleo
CRI,2017,N,2,3.348,LFS - Encuesta Continua de Empleo
CRI,2017,N,3,15.571,LFS - Encuesta Continua de Empleo
CRI,2017,N,TOTAL,73.625,LFS - Encuesta Continua de Empleo
CRI,2017,O,3,1.678,LFS - Encuesta Continua de Empleo
CRI,2017,O,TOTAL,93.151,LFS - Encuesta Continua de Empleo
CRI,2017,P,2,1.877,LFS - Encuesta Continua de Empleo
CRI,2017,P,3,6.958,LFS - Encuesta Continua de Empleo
CRI,2017,P,TOTAL,153.863,LFS - Encuesta Continua de Empleo
CRI,2017,Q,2,2.274,LFS - Encuesta Continua de Empleo
CRI,2017,Q,3,7.412,LFS - Encuesta Continua de Empleo
CRI,2017,Q,TOTAL,76.532,LFS - Encuesta Continua de Empleo
CRI,2017,R,2,1.045,LFS - Encuesta Continua de Empleo
CRI,2017,R,3,7.835,LFS - Encuesta Continua de Empleo
CRI,2017,R,TOTAL,21.888,LFS - Encuesta Continua de Empleo
CRI,2017,S,2,1.042,LFS - Encuesta Continua de Empleo
CRI,2017,S,3,49.942,LFS - Encuesta Continua de Empleo
CRI,2017,S,TOTAL,72.958,LFS - Encuesta Continua de Empleo
CRI,2017,T,3,3.415,LFS - Encuesta Continua de Empleo
CRI,2017,T,TOTAL,131.019,LFS - Encuesta Continua de Empleo
CRI,2017,TOTAL,2,79.288,LFS - Encuesta Continua de Empleo
CRI,2017,TOTAL,3,480.195,LFS - Encuesta Continua de Empleo
CRI,2017,TOTAL,TOTAL,2118.331,LFS - Encuesta Continua de Empleo
CRI,2017,U,TOTAL,1.012,LFS - Encuesta Continua de Empleo
CRI,2017,X,3,0.471,LFS - Encuesta Continua de Empleo
CRI,2017,X,TOTAL,15.218,LFS - Encuesta Continua de Empleo
CRI,2018,A,2,10.828,LFS - Encuesta Continua de Empleo
CRI,2018,A,3,159.054,LFS - Encuesta Continua de Empleo
CRI,2018,A,TOTAL,345.294,LFS - Encuesta Continua de Empleo
CRI,2018,B,2,0.129,LFS - Encuesta Continua de Empleo
CRI,2018,B,3,0.667,LFS - Encuesta Continua de Empleo
CRI,2018,B,TOTAL,2.151,LFS - Encuesta Continua de Empleo
CRI,2018,C,2,10.888,LFS - Encuesta Continua de Empleo
CRI,2018,C,3,43.399,LFS - Encuesta Continua de Empleo
CRI,2018,C,TOTAL,233.607,LFS - Encuesta Continua de Empleo
CRI,2018,D,3,0.737,LFS - Encuesta Continua de Empleo
CRI,2018,D,TOTAL,21.829,LFS - Encuesta Continua de Empleo
CRI,2018,E,2,1.174,LFS - Encuesta Continua de Empleo
CRI,2018,E,3,0.289,LFS - Encuesta Continua de Empleo
CRI,2018,E,TOTAL,10.863,LFS - Encuesta Continua de Empleo
CRI,2018,F,2,9.173,LFS - Encuesta Continua de Empleo
CRI,2018,F,3,44.014,LFS - Encuesta Continua de Empleo
CRI,2018,F,TOTAL,145.396,LFS - Encuesta Continua de Empleo
CRI,2018,G,2,18.593,LFS - Encuesta Continua de Empleo
CRI,2018,G,3,80.868,LFS - Encuesta Continua de Empleo
CRI,2018,G,TOTAL,373.648,LFS - Encuesta Continua de Empleo
CRI,2018,H,2,3.797,LFS - Encuesta Continua de Empleo
CRI,2018,H,3,39.86,LFS - Encuesta Continua de Empleo
CRI,2018,H,TOTAL,118.537,LFS - Encuesta Continua de Empleo
CRI,2018,I,2,10.062,LFS - Encuesta Continua de Empleo
CRI,2018,I,3,35.474,LFS - Encuesta Continua de Empleo
CRI,2018,I,TOTAL,133.96,LFS - Encuesta Continua de Empleo
CRI,2018,J,3,3.595,LFS - Encuesta Continua de Empleo
CRI,2018,J,TOTAL,35.706,LFS - Encuesta Continua de Empleo
CRI,2018,K,3,0.188,LFS - Encuesta Continua de Empleo
CRI,2018,K,TOTAL,53.978,LFS - Encuesta Continua de Empleo
CRI,2018,L,3,2.103,LFS - Encuesta Continua de Empleo
CRI,2018,L,TOTAL,24.092,LFS - Encuesta Continua de Empleo
CRI,2018,M,2,6.026,LFS - Encuesta Continua de Empleo
CRI,2018,M,3,22.979,LFS - Encuesta Continua de Empleo
CRI,2018,M,TOTAL,60.404,LFS - Encuesta Continua de Empleo
CRI,2018,N,2,2.4,LFS - Encuesta Continua de Empleo
CRI,2018,N,3,19.064,LFS - Encuesta Continua de Empleo
CRI,2018,N,TOTAL,72.272,LFS - Encuesta Continua de Empleo
CRI,2018,O,3,1.969,LFS - Encuesta Continua de Empleo
CRI,2018,O,TOTAL,82.365,LFS - Encuesta Continua de Empleo
CRI,2018,P,2,1.332,LFS - Encuesta Continua de Empleo
CRI,2018,P,3,10.01,LFS - Encuesta Continua de Empleo
CRI,2018,P,TOTAL,136.324,LFS - Encuesta Continua de Empleo
CRI,2018,Q,2,2.789,LFS - Encuesta Continua de Empleo
CRI,2018,Q,3,6.999,LFS - Encuesta Continua de Empleo
CRI,2018,Q,TOTAL,81.429,LFS - Encuesta Continua de Empleo
CRI,2018,R,2,1.041,LFS - Encuesta Continua de Empleo
CRI,2018,R,3,5.751,LFS - Encuesta Continua de Empleo
CRI,2018,R,TOTAL,22.726,LFS - Encuesta Continua de Empleo
CRI,2018,S,2,1.615,LFS - Encuesta Continua de Empleo
CRI,2018,S,3,58.169,LFS - Encuesta Continua de Empleo
CRI,2018,S,TOTAL,80.859,LFS - Encuesta Continua de Empleo
CRI,2018,T,3,5.445,LFS - Encuesta Continua de Empleo
CRI,2018,T,TOTAL,150.498,LFS - Encuesta Continua de Empleo
CRI,2018,TOTAL,2,81.336,LFS - Encuesta Continua de Empleo
CRI,2018,TOTAL,3,541.07,LFS - Encuesta Continua de Empleo
CRI,2018,TOTAL,TOTAL,2201.777,LFS - Encuesta Continua de Empleo
CRI,2018,U,TOTAL,1.764,LFS - Encuesta Continua de Empleo
CRI,2018,X,TOTAL,14.079,LFS - Encuesta Continua de Empleo
CRI,2019,A,2,8.676,LFS - Encuesta Continua de Empleo
CRI,2019,A,3,165.859,LFS - Encuesta Continua de Empleo
CRI,2019,A,TOTAL,344.636,LFS - Encuesta Continua de Empleo
CRI,2019,B,2,0.155,LFS - Encuesta Continua de Empleo
CRI,2019,B,3,0.462,LFS - Encuesta Continua de Empleo
CRI,2019,B,TOTAL,1.534,LFS - Encuesta Continua de Empleo
CRI,2019,C,2,6.901,LFS - Encuesta Continua de Empleo
CRI,2019,C,3,47.773,LFS - Encuesta Continua de Empleo
CRI,2019,C,TOTAL,227.4,LFS - Encuesta Continua de Empleo
CRI,2019,D,3,0.611,LFS - Encuesta Continua de Empleo
CRI,2019,D,TOTAL,23.005,LFS - Encuesta Continua de Empleo
CRI,2019,E,3,0.479,LFS - Encuesta Continua de Empleo
CRI,2019,E,TOTAL,8.671,LFS - Encuesta Continua de Empleo
CRI,2019,F,2,7.287,LFS - Encuesta Continua de Empleo
CRI,2019,F,3,51.584,LFS - Encuesta Continua de Empleo
CRI,2019,F,TOTAL,146.706,LFS - Encuesta Continua de Empleo
CRI,2019,G,2,17.961,LFS - Encuesta Continua de Empleo
CRI,2019,G,3,81.183,LFS - Encuesta Continua de Empleo
CRI,2019,G,TOTAL,356.742,LFS - Encuesta Continua de Empleo
CRI,2019,H,2,4.353,LFS - Encuesta Continua de Empleo
CRI,2019,H,3,47.979,LFS - Encuesta Continua de Empleo
CRI,2019,H,TOTAL,123.829,LFS - Encuesta Continua de Empleo
CRI,2019,I,2,9.444,LFS - Encuesta Continua de Empleo
CRI,2019,I,3,37.798,LFS - Encuesta Continua de Empleo
CRI,2019,I,TOTAL,141.102,LFS - Encuesta Continua de Empleo
CRI,2019,J,2,1.193,LFS - Encuesta Continua de Empleo
CRI,2019,J,3,4.279,LFS - Encuesta Continua de Empleo
CRI,2019,J,TOTAL,43.855,LFS - Encuesta Continua de Empleo
CRI,2019,K,2,1.113,LFS - Encuesta Continua de Empleo
CRI,2019,K,3,0.677,LFS - Encuesta Continua de Empleo
CRI,2019,K,TOTAL,51.724,LFS - Encuesta Continua de Empleo
CRI,2019,L,2,0.552,LFS - Encuesta Continua de Empleo
CRI,2019,L,3,5.321,LFS - Encuesta Continua de Empleo
CRI,2019,L,TOTAL,28.688,LFS - Encuesta Continua de Empleo
CRI,2019,M,2,4.502,LFS - Encuesta Continua de Empleo
CRI,2019,M,3,36.757,LFS - Encuesta Continua de Empleo
CRI,2019,M,TOTAL,75.464,LFS - Encuesta Continua de Empleo
CRI,2019,N,2,0.853,LFS - Encuesta Continua de Empleo
CRI,2019,N,3,20.742,LFS - Encuesta Continua de Empleo
CRI,2019,N,TOTAL,70.252,LFS - Encuesta Continua de Empleo
CRI,2019,O,3,1.688,LFS - Encuesta Continua de Empleo
CRI,2019,O,TOTAL,98.951,LFS - Encuesta Continua de Empleo
CRI,2019,P,2,1.181,LFS - Encuesta Continua de Empleo
CRI,2019,P,3,12.325,LFS - Encuesta Continua de Empleo
CRI,2019,P,TOTAL,142.689,LFS - Encuesta Continua de Empleo
CRI,2019,Q,2,1.485,LFS - Encuesta Continua de Empleo
CRI,2019,Q,3,10.352,LFS - Encuesta Continua de Empleo
CRI,2019,Q,TOTAL,97.775,LFS - Encuesta Continua de Empleo
CRI,2019,R,2,0.765,LFS - Encuesta Continua de Empleo
CRI,2019,R,3,9.898,LFS - Encuesta Continua de Empleo
CRI,2019,R,TOTAL,27.85,LFS - Encuesta Continua de Empleo
CRI,2019,S,2,1.275,LFS - Encuesta Continua de Empleo
CRI,2019,S,3,58.646,LFS - Encuesta Continua de Empleo
CRI,2019,S,TOTAL,81.077,LFS - Encuesta Continua de Empleo
CRI,2019,T,3,6.038,LFS - Encuesta Continua de Empleo
CRI,2019,T,TOTAL,157.18,LFS - Encuesta Continua de Empleo
CRI,2019,TOTAL,2,67.711,LFS - Encuesta Continua de Empleo
CRI,2019,TOTAL,3,600.626,LFS - Encuesta Continua de Empleo
CRI,2019,TOTAL,TOTAL,2260.413,LFS - Encuesta Continua de Empleo
CRI,2019,U,TOTAL,2.196,LFS - Encuesta Continua de Empleo
CRI,2019,X,TOTAL,9.091,LFS - Encuesta Continua de Empleo
CRI,2020,A,2,8.875,LFS - Encuesta Continua de Empleo
CRI,2020,A,3,163.603,LFS - Encuesta Continua de Empleo
CRI,2020,A,TOTAL,333.543,LFS - Encuesta Continua de Empleo
CRI,2020,B,3,0.559,LFS - Encuesta Continua de Empleo
CRI,2020,B,TOTAL,2.065,LFS - Encuesta Continua de Empleo
CRI,2020,C,2,5.369,LFS - Encuesta Continua de Empleo
CRI,2020,C,3,45.723,LFS - Encuesta Continua de Empleo
CRI,2020,C,TOTAL,205.371,LFS - Encuesta Continua de Empleo
CRI,2020,D,3,0.883,LFS - Encuesta Continua de Empleo
CRI,2020,D,TOTAL,23.417,LFS - Encuesta Continua de Empleo
CRI,2020,E,3,1.005,LFS - Encuesta Continua de Empleo
CRI,2020,E,TOTAL,6.732,LFS - Encuesta Continua de Empleo
CRI,2020,F,2,4.919,LFS - Encuesta Continua de Empleo
CRI,2020,F,3,46.95,LFS - Encuesta Continua de Empleo
CRI,2020,F,TOTAL,126.84,LFS - Encuesta Continua de Empleo
CRI,2020,G,2,16.36,LFS - Encuesta Continua de Empleo
CRI,2020,G,3,71.975,LFS - Encuesta Continua de Empleo
CRI,2020,G,TOTAL,316.676,LFS - Encuesta Continua de Empleo
CRI,2020,H,2,2.01,LFS - Encuesta Continua de Empleo
CRI,2020,H,3,46.738,LFS - Encuesta Continua de Empleo
CRI,2020,H,TOTAL,108.132,LFS - Encuesta Continua de Empleo
CRI,2020,I,2,8.28,LFS - Encuesta Continua de Empleo
CRI,2020,I,3,37.793,LFS - Encuesta Continua de Empleo
CRI,2020,I,TOTAL,111.347,LFS - Encuesta Continua de Empleo
CRI,2020,J,2,1.578,LFS - Encuesta Continua de Empleo
CRI,2020,J,3,3.068,LFS - Encuesta Continua de Empleo
CRI,2020,J,TOTAL,37.27,LFS - Encuesta Continua de Empleo
CRI,2020,K,3,1.236,LFS - Encuesta Continua de Empleo
CRI,2020,K,TOTAL,47.352,LFS - Encuesta Continua de Empleo
CRI,2020,L,2,0.963,LFS - Encuesta Continua de Empleo
CRI,2020,L,3,3.759,LFS - Encuesta Continua de Empleo
CRI,2020,L,TOTAL,31.507,LFS - Encuesta Continua de Empleo
CRI,2020,M,2,5.049,LFS - Encuesta Continua de Empleo
CRI,2020,M,3,21.5,LFS - Encuesta Continua de Empleo
CRI,2020,M,TOTAL,61.056,LFS - Encuesta Continua de Empleo
CRI,2020,N,2,1.319,LFS - Encuesta Continua de Empleo
CRI,2020,N,3,18.49,LFS - Encuesta Continua de Empleo
CRI,2020,N,TOTAL,68.13,LFS - Encuesta Continua de Empleo
CRI,2020,O,3,1.474,LFS - Encuesta Continua de Empleo
CRI,2020,O,TOTAL,90.091,LFS - Encuesta Continua de Empleo
CRI,2020,P,3,10.597,LFS - Encuesta Continua de Empleo
CRI,2020,P,TOTAL,148.686,LFS - Encuesta Continua de Empleo
CRI,2020,Q,2,1.137,LFS - Encuesta Continua de Empleo
CRI,2020,Q,3,11.37,LFS - Encuesta Continua de Empleo
CRI,2020,Q,TOTAL,88.734,LFS - Encuesta Continua de Empleo
CRI,2020,R,2,0.367,LFS - Encuesta Continua de Empleo
CRI,2020,R,3,4.562,LFS - Encuesta Continua de Empleo
CRI,2020,R,TOTAL,17.561,LFS - Encuesta Continua de Empleo
CRI,2020,S,2,1.129,LFS - Encuesta Continua de Empleo
CRI,2020,S,3,63.497,LFS - Encuesta Continua de Empleo
CRI,2020,S,TOTAL,83.042,LFS - Encuesta Continua de Empleo
CRI,2020,T,3,3.412,LFS - Encuesta Continua de Empleo
CRI,2020,T,TOTAL,107.423,LFS - Encuesta Continua de Empleo
CRI,2020,TOTAL,2,57.645,LFS - Encuesta Continua de Empleo
CRI,2020,TOTAL,3,558.238,LFS - Encuesta Continua de Empleo
CRI,2020,TOTAL,TOTAL,2024.586,LFS - Encuesta Continua de Empleo
CRI,2020,U,TOTAL,1.063,LFS - Encuesta Continua de Empleo
CRI,2020,X,TOTAL,8.551,LFS - Encuesta Continua de Empleo
CRI,2021,A,2,7.998,LFS - Encuesta Continua de Empleo
CRI,2021,A,3,154.027,LFS - Encuesta Continua de Empleo
CRI,2021,A,TOTAL,320.427,LFS - Encuesta Continua de Empleo
CRI,2021,B,3,0.332,LFS - Encuesta Continua de Empleo
CRI,2021,B,TOTAL,1.887,LFS - Encuesta Continua de Empleo
CRI,2021,C,2,7.619,LFS - Encuesta Continua de Empleo
CRI,2021,C,3,45.008,LFS - Encuesta Continua de Empleo
CRI,2021,C,TOTAL,213.191,LFS - Encuesta Continua de Empleo
CRI,2021,D,3,0.347,LFS - Encuesta Continua de Empleo
CRI,2021,D,TOTAL,17.944,LFS - Encuesta Continua de Empleo
CRI,2021,E,3,0.359,LFS - Encuesta Continua de Empleo
CRI,2021,E,TOTAL,9.262,LFS - Encuesta Continua de Empleo
CRI,2021,F,2,5.122,LFS - Encuesta Continua de Empleo
CRI,2021,F,3,45.125,LFS - Encuesta Continua de Empleo
CRI,2021,F,TOTAL,128.237,LFS - Encuesta Continua de Empleo
CRI,2021,G,2,13.133,LFS - Encuesta Continua de Empleo
CRI,2021,G,3,89.887,LFS - Encuesta Continua de Empleo
CRI,2021,G,TOTAL,347.752,LFS - Encuesta Continua de Empleo
CRI,2021,H,2,2.575,LFS - Encuesta Continua de Empleo
CRI,2021,H,3,46.918,LFS - Encuesta Continua de Empleo
CRI,2021,H,TOTAL,108.982,LFS - Encuesta Continua de Empleo
CRI,2021,I,2,6.159,LFS - Encuesta Continua de Empleo
CRI,2021,I,3,41.297,LFS - Encuesta Continua de Empleo
CRI,2021,I,TOTAL,127.3,LFS - Encuesta Continua de Empleo
CRI,2021,J,2,0.851,LFS - Encuesta Continua de Empleo
CRI,2021,J,3,4.4,LFS - Encuesta Continua de Empleo
CRI,2021,J,TOTAL,43.138,LFS - Encuesta Continua de Empleo
CRI,2021,K,3,0.556,LFS - Encuesta Continua de Empleo
CRI,2021,K,TOTAL,53.636,LFS - Encuesta Continua de Empleo
CRI,2021,L,2,0.645,LFS - Encuesta Continua de Empleo
CRI,2021,L,3,2.301,LFS - Encuesta Continua de Empleo
CRI,2021,L,TOTAL,23.543,LFS - Encuesta Continua de Empleo
