iso3,year,activity,occupation,value,source
ARG,2020,K,TOTAL,254.045,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,K,X,59.163,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,L,1,2.379,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,L,3,13.607,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,L,4,11.925,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,L,5,7.854,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,L,7,1.257,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,L,9,18.026,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,L,TOTAL,71.786,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,L,X,16.573,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,M,1,26.386,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,M,2,164.992,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,M,3,39.282,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,M,4,48.526,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,M,5,5.436,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,M,6,0.72,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,M,7,5.255,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,M,8,2.339,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,M,9,3.992,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,M,TOTAL,400.64,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,M,X,103.713,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,N,1,7.233,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,N,2,3.923,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,N,3,24.752,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,N,4,45.478,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,N,5,136.853,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,N,7,3.641,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,N,8,10.013,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,N,9,113.735,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,N,TOTAL,457.364,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,N,X,111.64,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,O,0,15.399,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,O,1,16.465,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,O,2,107.012,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,O,3,124.599,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,O,4,249.758,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,O,5,120.465,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,O,6,2.5,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,O,7,26.842,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,O,8,23.852,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,O,9,55.439,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,O,TOTAL,993.942,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,O,X,251.613,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,P,1,33.106,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,P,2,419.118,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,P,3,17.194,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,P,4,39.925,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,P,5,49.107,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,P,7,7.282,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,P,8,0.955,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,P,9,67.14,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,P,TOTAL,871.344,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,P,X,237.188,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,Q,1,17.461,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,Q,2,151.066,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,Q,3,204.795,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,Q,4,93.816,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,Q,5,61.914,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,Q,7,5.532,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,Q,8,5.086,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,Q,9,27.016,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,Q,TOTAL,761.631,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,Q,X,194.735,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,R,1,4.119,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,R,2,22.419,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,R,3,30.402,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,R,4,12.938,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,R,5,22.111,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,R,7,6.502,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,R,9,11.077,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,R,TOTAL,149.937,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,R,X,40.124,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,S,1,7.51,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,S,2,12.06,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,S,3,39.394,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,S,4,27.697,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,S,5,147.517,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,S,7,55.228,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,S,8,12.823,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,S,9,40.986,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,S,TOTAL,459.026,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,S,X,115.761,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,T,3,4.753,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,T,5,126.472,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,T,7,0.586,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,T,9,422.45,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,T,TOTAL,726.765,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,T,X,172.383,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,TOTAL,0,15.714,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,TOTAL,1,352.041,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,TOTAL,2,1107.614,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,TOTAL,3,812.954,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,TOTAL,4,935.574,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,TOTAL,5,1872.038,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,TOTAL,6,13.529,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,TOTAL,7,1083.953,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,TOTAL,8,700.166,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,TOTAL,9,1257.121,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,TOTAL,TOTAL,10936.539,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,TOTAL,X,2785.837,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,U,TOTAL,4.493,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,X,1,12.043,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,X,2,71.4,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,X,3,12.922,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,X,4,25.178,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,X,5,16.994,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,X,7,12.578,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,X,8,22.19,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,X,9,12.843,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,X,TOTAL,270.112,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,X,X,83.666,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,A,1,7.257,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,A,2,1.168,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,A,3,3.934,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,A,4,3.51,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,A,5,7.479,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,A,6,16.19,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,A,7,2.789,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,A,8,6.929,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,A,9,13.484,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,A,TOTAL,67.57,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,A,X,4.83,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,B,1,3.871,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,B,2,7.162,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,B,3,12.003,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,B,4,9.119,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,B,5,1.692,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,B,7,5.008,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,B,8,11.241,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,B,9,2.188,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,B,TOTAL,52.84,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,B,X,0.555,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,C,1,80.954,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,C,2,43.144,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,C,3,103.108,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,C,4,85.453,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,C,5,131.324,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,C,6,0.447,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,C,7,447.613,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,C,8,334.311,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,C,9,115.108,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,C,TOTAL,1372.697,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,C,X,31.236,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,D,1,0.916,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,D,2,5.561,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,D,3,14.376,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,D,4,11.532,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,D,5,1.374,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,D,7,17.369,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,D,8,2.012,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,D,9,1.19,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,D,TOTAL,54.836,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,D,X,0.506,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,E,1,3.358,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,E,2,2.35,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,E,3,11.187,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,E,4,8.287,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,E,5,11.473,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,E,7,12.071,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,E,8,16.843,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,E,9,26.639,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,E,TOTAL,92.317,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,F,1,58.497,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,F,2,19.972,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,F,3,44.384,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,F,4,22.039,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,F,5,10.67,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,F,7,639.326,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,F,8,32.573,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,F,9,207.27,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,F,TOTAL,1040.353,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,F,X,5.622,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,G,1,154.417,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,G,2,23.673,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,G,3,96.096,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,G,4,201.3,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,G,5,1200.91,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,G,6,1.298,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,G,7,221.462,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,G,8,81.171,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,G,9,206.363,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,G,TOTAL,2204.701,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,G,X,18.011,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,H,1,30.286,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,H,2,7.977,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,H,3,33.013,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,H,4,82.093,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,H,5,22.283,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,H,7,19.381,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,H,8,392.296,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,H,9,41.337,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,H,TOTAL,642.013,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,H,X,13.273,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,I,1,26.328,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,I,2,2.379,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,I,3,14.496,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,I,4,19.483,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,I,5,250.611,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,I,7,20.985,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,I,8,27.262,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,I,9,28.583,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,I,TOTAL,391.527,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,I,X,1.401,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,J,1,28.485,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,J,2,70.254,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,J,3,115.924,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,J,4,39.945,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,J,5,9.434,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,J,7,6.017,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,J,8,5.785,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,J,9,6.599,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,J,TOTAL,293.729,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,J,X,11.286,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,K,1,16.194,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,K,2,43.669,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,K,3,42.089,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,K,4,116.619,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,K,5,41.174,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,K,8,1.786,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,K,9,2.693,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,K,TOTAL,269.281,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,K,X,4.926,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,L,1,3.964,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,L,2,1.228,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,L,3,21.636,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,L,4,19.948,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,L,5,3.74,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,L,7,2.82,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,L,9,15.11,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,L,TOTAL,68.495,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,M,1,39.436,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,M,2,266.685,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,M,3,55.5,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,M,4,82.051,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,M,5,14.008,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,M,6,0.791,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,M,7,10.974,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,M,8,2.949,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,M,9,6.022,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,M,TOTAL,493.755,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,M,X,15.339,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,N,1,18.311,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,N,2,14.293,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,N,3,41.704,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,N,4,64.74,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,N,5,214.37,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,N,6,0.178,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,N,7,18.973,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,N,8,10.184,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,N,9,128.814,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,N,TOTAL,518.289,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,N,X,6.722,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,O,0,21.534,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,O,1,26.855,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,O,2,174.912,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,O,3,169.792,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,O,4,405.466,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,O,5,183.595,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,O,6,6.14,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,O,7,45.906,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,O,8,32.475,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,O,9,72.615,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,O,TOTAL,1166.134,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,O,X,26.846,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,P,1,33.641,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,P,2,573.923,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,P,3,25.902,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,P,4,60.131,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,P,5,66.61,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,P,7,5.221,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,P,8,1.565,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,P,9,92.754,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,P,TOTAL,862.346,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,P,X,2.51,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,Q,0,0.356,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,Q,1,16.515,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,Q,2,247.653,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,Q,3,257.749,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,Q,4,126.775,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,Q,5,95.988,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,Q,7,8.806,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,Q,8,10.271,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,Q,9,43.042,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,Q,TOTAL,814.605,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,Q,X,7.259,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,R,1,7.231,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,R,2,26.829,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,R,3,64.729,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,R,4,22.796,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,R,5,29.081,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,R,7,4.481,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,R,8,2.023,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,R,9,16.775,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,R,TOTAL,182.055,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,R,X,7.848,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,S,1,16.273,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,S,2,14.825,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,S,3,45.497,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,S,4,38.52,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,S,5,236.155,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,S,7,94.865,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,S,8,10.855,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,S,9,74.38,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,S,TOTAL,542.185,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,S,X,8.648,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,T,3,3.431,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,T,5,187.103,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,T,9,507.561,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,T,TOTAL,703.721,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,T,X,5.111,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,TOTAL,0,21.964,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,TOTAL,1,593.373,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,TOTAL,2,1676.741,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,TOTAL,3,1215.725,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,TOTAL,4,1496.305,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,TOTAL,5,2759.861,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,TOTAL,6,28.727,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,TOTAL,7,1607.276,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,TOTAL,8,1006.775,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,TOTAL,9,1628.292,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,TOTAL,TOTAL,12241.621,"LFS - Encuesta Permanente de Hogares, Urbano"
