iso3,year,activity,occupation,value,source
TUR,2022,H,7,44.31,LFS - Household Labour Force Survey
TUR,2022,H,8,46.85,LFS - Household Labour Force Survey
TUR,2022,H,9,44.84,LFS - Household Labour Force Survey
TUR,2022,H,TOTAL,45.61,LFS - Household Labour Force Survey
TUR,2022,I,1,56.16,LFS - Household Labour Force Survey
TUR,2022,I,2,41.59,LFS - Household Labour Force Survey
TUR,2022,I,3,48.74,LFS - Household Labour Force Survey
TUR,2022,I,4,47.3,LFS - Household Labour Force Survey
TUR,2022,I,5,48.9,LFS - Household Labour Force Survey
TUR,2022,I,6,51.28,LFS - Household Labour Force Survey
TUR,2022,I,7,47.85,LFS - Household Labour Force Survey
TUR,2022,I,8,49.45,LFS - Household Labour Force Survey
TUR,2022,I,9,48.77,LFS - Household Labour Force Survey
TUR,2022,I,TOTAL,49.74,LFS - Household Labour Force Survey
TUR,2022,J,1,45.26,LFS - Household Labour Force Survey
TUR,2022,J,2,41.96,LFS - Household Labour Force Survey
TUR,2022,J,3,43.4,LFS - Household Labour Force Survey
TUR,2022,J,4,43.34,LFS - Household Labour Force Survey
TUR,2022,J,5,50.11,LFS - Household Labour Force Survey
TUR,2022,J,7,45.84,LFS - Household Labour Force Survey
TUR,2022,J,8,56.32,LFS - Household Labour Force Survey
TUR,2022,J,9,44.78,LFS - Household Labour Force Survey
TUR,2022,J,TOTAL,43.61,LFS - Household Labour Force Survey
TUR,2022,K,1,41.32,LFS - Household Labour Force Survey
TUR,2022,K,2,40.97,LFS - Household Labour Force Survey
TUR,2022,K,3,43.84,LFS - Household Labour Force Survey
TUR,2022,K,4,40.25,LFS - Household Labour Force Survey
TUR,2022,K,5,45.37,LFS - Household Labour Force Survey
TUR,2022,K,7,49.43,LFS - Household Labour Force Survey
TUR,2022,K,8,44.04,LFS - Household Labour Force Survey
TUR,2022,K,9,40.54,LFS - Household Labour Force Survey
TUR,2022,K,TOTAL,41.59,LFS - Household Labour Force Survey
TUR,2022,L,1,45.17,LFS - Household Labour Force Survey
TUR,2022,L,2,42.18,LFS - Household Labour Force Survey
TUR,2022,L,3,46.5,LFS - Household Labour Force Survey
TUR,2022,L,4,44.33,LFS - Household Labour Force Survey
TUR,2022,L,5,46.5,LFS - Household Labour Force Survey
TUR,2022,L,6,45.14,LFS - Household Labour Force Survey
TUR,2022,L,7,50.67,LFS - Household Labour Force Survey
TUR,2022,L,8,50.44,LFS - Household Labour Force Survey
TUR,2022,L,9,44.01,LFS - Household Labour Force Survey
TUR,2022,L,TOTAL,46.12,LFS - Household Labour Force Survey
TUR,2022,M,1,42.19,LFS - Household Labour Force Survey
TUR,2022,M,2,42.08,LFS - Household Labour Force Survey
TUR,2022,M,3,41.94,LFS - Household Labour Force Survey
TUR,2022,M,4,41.05,LFS - Household Labour Force Survey
TUR,2022,M,5,43.63,LFS - Household Labour Force Survey
TUR,2022,M,6,41.37,LFS - Household Labour Force Survey
TUR,2022,M,7,42.29,LFS - Household Labour Force Survey
TUR,2022,M,8,45.69,LFS - Household Labour Force Survey
TUR,2022,M,9,40.56,LFS - Household Labour Force Survey
TUR,2022,M,TOTAL,41.92,LFS - Household Labour Force Survey
TUR,2022,N,1,46.16,LFS - Household Labour Force Survey
TUR,2022,N,2,39.81,LFS - Household Labour Force Survey
TUR,2022,N,3,43.59,LFS - Household Labour Force Survey
TUR,2022,N,4,44.31,LFS - Household Labour Force Survey
TUR,2022,N,5,42.85,LFS - Household Labour Force Survey
TUR,2022,N,6,41.35,LFS - Household Labour Force Survey
TUR,2022,N,7,44.52,LFS - Household Labour Force Survey
TUR,2022,N,8,45.99,LFS - Household Labour Force Survey
TUR,2022,N,9,35.43,LFS - Household Labour Force Survey
TUR,2022,N,TOTAL,41.04,LFS - Household Labour Force Survey
TUR,2022,O,1,41.18,LFS - Household Labour Force Survey
TUR,2022,O,2,41.51,LFS - Household Labour Force Survey
TUR,2022,O,3,39.78,LFS - Household Labour Force Survey
TUR,2022,O,4,38.86,LFS - Household Labour Force Survey
TUR,2022,O,5,46.68,LFS - Household Labour Force Survey
TUR,2022,O,6,39.4,LFS - Household Labour Force Survey
TUR,2022,O,7,41.09,LFS - Household Labour Force Survey
TUR,2022,O,8,42.62,LFS - Household Labour Force Survey
TUR,2022,O,9,41.82,LFS - Household Labour Force Survey
TUR,2022,O,TOTAL,42.29,LFS - Household Labour Force Survey
TUR,2022,P,1,40.45,LFS - Household Labour Force Survey
TUR,2022,P,2,32.67,LFS - Household Labour Force Survey
TUR,2022,P,3,36.47,LFS - Household Labour Force Survey
TUR,2022,P,4,38.59,LFS - Household Labour Force Survey
TUR,2022,P,5,38.33,LFS - Household Labour Force Survey
TUR,2022,P,6,42.13,LFS - Household Labour Force Survey
TUR,2022,P,7,37.98,LFS - Household Labour Force Survey
TUR,2022,P,8,42.22,LFS - Household Labour Force Survey
TUR,2022,P,9,41.09,LFS - Household Labour Force Survey
TUR,2022,P,TOTAL,34.83,LFS - Household Labour Force Survey
TUR,2022,Q,1,42.71,LFS - Household Labour Force Survey
TUR,2022,Q,2,42.51,LFS - Household Labour Force Survey
TUR,2022,Q,3,42.87,LFS - Household Labour Force Survey
TUR,2022,Q,4,42.25,LFS - Household Labour Force Survey
TUR,2022,Q,5,56.99,LFS - Household Labour Force Survey
TUR,2022,Q,6,44.47,LFS - Household Labour Force Survey
TUR,2022,Q,7,42.22,LFS - Household Labour Force Survey
TUR,2022,Q,8,43.17,LFS - Household Labour Force Survey
TUR,2022,Q,9,43.63,LFS - Household Labour Force Survey
TUR,2022,Q,TOTAL,48.29,LFS - Household Labour Force Survey
TUR,2022,R,1,50.78,LFS - Household Labour Force Survey
TUR,2022,R,2,29.95,LFS - Household Labour Force Survey
TUR,2022,R,3,37.28,LFS - Household Labour Force Survey
TUR,2022,R,4,45.01,LFS - Household Labour Force Survey
TUR,2022,R,5,42.57,LFS - Household Labour Force Survey
TUR,2022,R,6,47.63,LFS - Household Labour Force Survey
TUR,2022,R,7,45.08,LFS - Household Labour Force Survey
TUR,2022,R,8,38.38,LFS - Household Labour Force Survey
TUR,2022,R,9,43.16,LFS - Household Labour Force Survey
TUR,2022,R,TOTAL,38.95,LFS - Household Labour Force Survey
TUR,2022,S,1,46.07,LFS - Household Labour Force Survey
TUR,2022,S,2,39.22,LFS - Household Labour Force Survey
TUR,2022,S,3,41.15,LFS - Household Labour Force Survey
TUR,2022,S,4,41.67,LFS - Household Labour Force Survey
TUR,2022,S,5,51.09,LFS - Household Labour Force Survey
TUR,2022,S,7,45.53,LFS - Household Labour Force Survey
TUR,2022,S,8,44.79,LFS - Household Labour Force Survey
TUR,2022,S,9,38.48,LFS - Household Labour Force Survey
TUR,2022,S,TOTAL,45.33,LFS - Household Labour Force Survey
TUR,2022,T,3,47.96,LFS - Household Labour Force Survey
TUR,2022,T,5,41.07,LFS - Household Labour Force Survey
TUR,2022,T,6,47.35,LFS - Household Labour Force Survey
TUR,2022,T,8,49.34,LFS - Household Labour Force Survey
TUR,2022,T,9,36.5,LFS - Household Labour Force Survey
TUR,2022,T,TOTAL,40.16,LFS - Household Labour Force Survey
TUR,2022,TOTAL,1,47.31,LFS - Household Labour Force Survey
TUR,2022,TOTAL,2,38.95,LFS - Household Labour Force Survey
TUR,2022,TOTAL,3,43.85,LFS - Household Labour Force Survey
TUR,2022,TOTAL,4,42.75,LFS - Household Labour Force Survey
TUR,2022,TOTAL,5,48.38,LFS - Household Labour Force Survey
TUR,2022,TOTAL,6,39.2,LFS - Household Labour Force Survey
TUR,2022,TOTAL,7,45.24,LFS - Household Labour Force Survey
TUR,2022,TOTAL,8,46.7,LFS - Household Labour Force Survey
TUR,2022,TOTAL,9,41.63,LFS - Household Labour Force Survey
TUR,2022,TOTAL,TOTAL,43.87,LFS - Household Labour Force Survey
TUR,2022,U,2,40.35,LFS - Household Labour Force Survey
TUR,2022,U,4,35.5,LFS - Household Labour Force Survey
TUR,2022,U,9,32.16,LFS - Household Labour Force Survey
TUR,2022,U,TOTAL,39,LFS - Household Labour Force Survey
TUR,2023,A,1,45.47,LFS - Household Labour Force Survey
TUR,2023,A,2,43.64,LFS - Household Labour Force Survey
TUR,2023,A,3,42.51,LFS - Household Labour Force Survey
TUR,2023,A,4,43.85,LFS - Household Labour Force Survey
TUR,2023,A,5,45.33,LFS - Household Labour Force Survey
TUR,2023,A,6,39.32,LFS - Household Labour Force Survey
TUR,2023,A,7,45.65,LFS - Household Labour Force Survey
TUR,2023,A,8,44.45,LFS - Household Labour Force Survey
TUR,2023,A,9,37.1,LFS - Household Labour Force Survey
TUR,2023,A,TOTAL,38.82,LFS - Household Labour Force Survey
TUR,2023,B,1,46.37,LFS - Household Labour Force Survey
TUR,2023,B,2,43.02,LFS - Household Labour Force Survey
TUR,2023,B,3,44.07,LFS - Household Labour Force Survey
TUR,2023,B,4,42.81,LFS - Household Labour Force Survey
TUR,2023,B,5,49.77,LFS - Household Labour Force Survey
TUR,2023,B,7,45.42,LFS - Household Labour Force Survey
TUR,2023,B,8,47.38,LFS - Household Labour Force Survey
TUR,2023,B,9,44.65,LFS - Household Labour Force Survey
TUR,2023,B,TOTAL,45.79,LFS - Household Labour Force Survey
TUR,2023,C,1,45.86,LFS - Household Labour Force Survey
TUR,2023,C,2,43.18,LFS - Household Labour Force Survey
TUR,2023,C,3,45.37,LFS - Household Labour Force Survey
TUR,2023,C,4,43.69,LFS - Household Labour Force Survey
TUR,2023,C,5,46.85,LFS - Household Labour Force Survey
TUR,2023,C,6,43.9,LFS - Household Labour Force Survey
TUR,2023,C,7,44.54,LFS - Household Labour Force Survey
TUR,2023,C,8,46.54,LFS - Household Labour Force Survey
TUR,2023,C,9,44.81,LFS - Household Labour Force Survey
TUR,2023,C,TOTAL,45.16,LFS - Household Labour Force Survey
TUR,2023,D,1,44.75,LFS - Household Labour Force Survey
TUR,2023,D,2,42.88,LFS - Household Labour Force Survey
TUR,2023,D,3,44.43,LFS - Household Labour Force Survey
TUR,2023,D,4,38.03,LFS - Household Labour Force Survey
TUR,2023,D,5,47.45,LFS - Household Labour Force Survey
TUR,2023,D,7,46.06,LFS - Household Labour Force Survey
TUR,2023,D,8,46.19,LFS - Household Labour Force Survey
TUR,2023,D,9,46.12,LFS - Household Labour Force Survey
TUR,2023,D,TOTAL,44.51,LFS - Household Labour Force Survey
TUR,2023,E,1,44.56,LFS - Household Labour Force Survey
TUR,2023,E,2,40.07,LFS - Household Labour Force Survey
TUR,2023,E,3,41.59,LFS - Household Labour Force Survey
TUR,2023,E,4,43.74,LFS - Household Labour Force Survey
TUR,2023,E,5,49.07,LFS - Household Labour Force Survey
TUR,2023,E,6,53.24,LFS - Household Labour Force Survey
TUR,2023,E,7,44.83,LFS - Household Labour Force Survey
TUR,2023,E,8,47.01,LFS - Household Labour Force Survey
TUR,2023,E,9,44.92,LFS - Household Labour Force Survey
TUR,2023,E,TOTAL,44.95,LFS - Household Labour Force Survey
TUR,2023,F,1,45.46,LFS - Household Labour Force Survey
TUR,2023,F,2,44.79,LFS - Household Labour Force Survey
TUR,2023,F,3,46.27,LFS - Household Labour Force Survey
TUR,2023,F,4,43.3,LFS - Household Labour Force Survey
TUR,2023,F,5,52.2,LFS - Household Labour Force Survey
TUR,2023,F,6,36.89,LFS - Household Labour Force Survey
TUR,2023,F,7,43.29,LFS - Household Labour Force Survey
TUR,2023,F,8,46.94,LFS - Household Labour Force Survey
TUR,2023,F,9,43.12,LFS - Household Labour Force Survey
TUR,2023,F,TOTAL,44.2,LFS - Household Labour Force Survey
TUR,2023,G,1,48.86,LFS - Household Labour Force Survey
TUR,2023,G,2,44.21,LFS - Household Labour Force Survey
TUR,2023,G,3,45.41,LFS - Household Labour Force Survey
TUR,2023,G,4,44.86,LFS - Household Labour Force Survey
TUR,2023,G,5,47.2,LFS - Household Labour Force Survey
TUR,2023,G,6,48.98,LFS - Household Labour Force Survey
TUR,2023,G,7,48.25,LFS - Household Labour Force Survey
TUR,2023,G,8,48.55,LFS - Household Labour Force Survey
TUR,2023,G,9,44.34,LFS - Household Labour Force Survey
TUR,2023,G,TOTAL,46.96,LFS - Household Labour Force Survey
TUR,2023,H,1,43.89,LFS - Household Labour Force Survey
TUR,2023,H,2,40.36,LFS - Household Labour Force Survey
TUR,2023,H,3,44.81,LFS - Household Labour Force Survey
TUR,2023,H,4,43.94,LFS - Household Labour Force Survey
TUR,2023,H,5,41.1,LFS - Household Labour Force Survey
TUR,2023,H,6,50.37,LFS - Household Labour Force Survey
TUR,2023,H,7,44.47,LFS - Household Labour Force Survey
TUR,2023,H,8,46.14,LFS - Household Labour Force Survey
TUR,2023,H,9,44.29,LFS - Household Labour Force Survey
TUR,2023,H,TOTAL,45.02,LFS - Household Labour Force Survey
TUR,2023,I,1,55.37,LFS - Household Labour Force Survey
TUR,2023,I,2,36.97,LFS - Household Labour Force Survey
TUR,2023,I,3,49.16,LFS - Household Labour Force Survey
TUR,2023,I,4,45.99,LFS - Household Labour Force Survey
TUR,2023,I,5,48.17,LFS - Household Labour Force Survey
TUR,2023,I,6,44.89,LFS - Household Labour Force Survey
TUR,2023,I,7,46.44,LFS - Household Labour Force Survey
TUR,2023,I,8,51.32,LFS - Household Labour Force Survey
TUR,2023,I,9,48.82,LFS - Household Labour Force Survey
TUR,2023,I,TOTAL,49.12,LFS - Household Labour Force Survey
TUR,2023,J,1,43.05,LFS - Household Labour Force Survey
TUR,2023,J,2,41.68,LFS - Household Labour Force Survey
TUR,2023,J,3,42.01,LFS - Household Labour Force Survey
TUR,2023,J,4,40.54,LFS - Household Labour Force Survey
TUR,2023,J,5,46.95,LFS - Household Labour Force Survey
TUR,2023,J,7,43.85,LFS - Household Labour Force Survey
TUR,2023,J,8,39.32,LFS - Household Labour Force Survey
TUR,2023,J,9,41.94,LFS - Household Labour Force Survey
TUR,2023,J,TOTAL,42.1,LFS - Household Labour Force Survey
TUR,2023,K,1,40.96,LFS - Household Labour Force Survey
TUR,2023,K,2,40.95,LFS - Household Labour Force Survey
TUR,2023,K,3,43.03,LFS - Household Labour Force Survey
TUR,2023,K,4,40.66,LFS - Household Labour Force Survey
TUR,2023,K,5,43.13,LFS - Household Labour Force Survey
TUR,2023,K,8,43.91,LFS - Household Labour Force Survey
TUR,2023,K,9,38.91,LFS - Household Labour Force Survey
TUR,2023,K,TOTAL,41.38,LFS - Household Labour Force Survey
TUR,2023,L,1,46.43,LFS - Household Labour Force Survey
TUR,2023,L,2,45.15,LFS - Household Labour Force Survey
TUR,2023,L,3,44.79,LFS - Household Labour Force Survey
TUR,2023,L,4,43.4,LFS - Household Labour Force Survey
TUR,2023,L,5,46.22,LFS - Household Labour Force Survey
TUR,2023,L,6,45.87,LFS - Household Labour Force Survey
TUR,2023,L,7,46.87,LFS - Household Labour Force Survey
TUR,2023,L,8,59.95,LFS - Household Labour Force Survey
TUR,2023,L,9,42.59,LFS - Household Labour Force Survey
TUR,2023,L,TOTAL,45.28,LFS - Household Labour Force Survey
TUR,2023,M,1,42.17,LFS - Household Labour Force Survey
TUR,2023,M,2,41.56,LFS - Household Labour Force Survey
TUR,2023,M,3,42.21,LFS - Household Labour Force Survey
TUR,2023,M,4,40.54,LFS - Household Labour Force Survey
TUR,2023,M,5,43.31,LFS - Household Labour Force Survey
TUR,2023,M,6,49.28,LFS - Household Labour Force Survey
TUR,2023,M,7,45.27,LFS - Household Labour Force Survey
TUR,2023,M,8,43.43,LFS - Household Labour Force Survey
TUR,2023,M,9,40.43,LFS - Household Labour Force Survey
TUR,2023,M,TOTAL,41.65,LFS - Household Labour Force Survey
TUR,2023,N,1,43.64,LFS - Household Labour Force Survey
TUR,2023,N,2,41.8,LFS - Household Labour Force Survey
TUR,2023,N,3,44.14,LFS - Household Labour Force Survey
TUR,2023,N,4,44.95,LFS - Household Labour Force Survey
TUR,2023,N,5,43.18,LFS - Household Labour Force Survey
TUR,2023,N,6,41.82,LFS - Household Labour Force Survey
TUR,2023,N,7,43.7,LFS - Household Labour Force Survey
TUR,2023,N,8,46.2,LFS - Household Labour Force Survey
TUR,2023,N,9,36.81,LFS - Household Labour Force Survey
TUR,2023,N,TOTAL,41.67,LFS - Household Labour Force Survey
TUR,2023,O,1,41.54,LFS - Household Labour Force Survey
TUR,2023,O,2,42.62,LFS - Household Labour Force Survey
TUR,2023,O,3,40.51,LFS - Household Labour Force Survey
TUR,2023,O,4,38.95,LFS - Household Labour Force Survey
TUR,2023,O,5,47.64,LFS - Household Labour Force Survey
TUR,2023,O,6,44.69,LFS - Household Labour Force Survey
TUR,2023,O,7,40.83,LFS - Household Labour Force Survey
TUR,2023,O,8,43.55,LFS - Household Labour Force Survey
TUR,2023,O,9,41.28,LFS - Household Labour Force Survey
TUR,2023,O,TOTAL,42.98,LFS - Household Labour Force Survey
TUR,2023,P,1,41.18,LFS - Household Labour Force Survey
TUR,2023,P,2,32.43,LFS - Household Labour Force Survey
TUR,2023,P,3,34.71,LFS - Household Labour Force Survey
TUR,2023,P,4,39.15,LFS - Household Labour Force Survey
TUR,2023,P,5,37.47,LFS - Household Labour Force Survey
TUR,2023,P,6,36.9,LFS - Household Labour Force Survey
TUR,2023,P,7,37.95,LFS - Household Labour Force Survey
TUR,2023,P,8,40.14,LFS - Household Labour Force Survey
TUR,2023,P,9,41.74,LFS - Household Labour Force Survey
TUR,2023,P,TOTAL,34.84,LFS - Household Labour Force Survey
TUR,2023,Q,1,42.67,LFS - Household Labour Force Survey
TUR,2023,Q,2,42.96,LFS - Household Labour Force Survey
TUR,2023,Q,3,42.4,LFS - Household Labour Force Survey
TUR,2023,Q,4,41.81,LFS - Household Labour Force Survey
TUR,2023,Q,5,56.98,LFS - Household Labour Force Survey
TUR,2023,Q,6,42.16,LFS - Household Labour Force Survey
TUR,2023,Q,7,39.78,LFS - Household Labour Force Survey
TUR,2023,Q,8,42.45,LFS - Household Labour Force Survey
TUR,2023,Q,9,44.43,LFS - Household Labour Force Survey
TUR,2023,Q,TOTAL,48.3,LFS - Household Labour Force Survey
TUR,2023,R,1,50.78,LFS - Household Labour Force Survey
TUR,2023,R,2,31.16,LFS - Household Labour Force Survey
TUR,2023,R,3,38.29,LFS - Household Labour Force Survey
TUR,2023,R,4,44.78,LFS - Household Labour Force Survey
TUR,2023,R,5,40.33,LFS - Household Labour Force Survey
TUR,2023,R,7,44.33,LFS - Household Labour Force Survey
TUR,2023,R,8,44.04,LFS - Household Labour Force Survey
TUR,2023,R,9,43.82,LFS - Household Labour Force Survey
TUR,2023,R,TOTAL,39.3,LFS - Household Labour Force Survey
TUR,2023,S,1,46.14,LFS - Household Labour Force Survey
TUR,2023,S,2,39.07,LFS - Household Labour Force Survey
TUR,2023,S,3,39.47,LFS - Household Labour Force Survey
TUR,2023,S,4,41.37,LFS - Household Labour Force Survey
TUR,2023,S,5,50.09,LFS - Household Labour Force Survey
TUR,2023,S,7,45.82,LFS - Household Labour Force Survey
TUR,2023,S,8,44.9,LFS - Household Labour Force Survey
TUR,2023,S,9,39.21,LFS - Household Labour Force Survey
TUR,2023,S,TOTAL,45.19,LFS - Household Labour Force Survey
TUR,2023,T,3,59.97,LFS - Household Labour Force Survey
TUR,2023,T,5,41.39,LFS - Household Labour Force Survey
TUR,2023,T,6,38.78,LFS - Household Labour Force Survey
TUR,2023,T,8,46.3,LFS - Household Labour Force Survey
TUR,2023,T,9,34.77,LFS - Household Labour Force Survey
TUR,2023,T,TOTAL,39.51,LFS - Household Labour Force Survey
TUR,2023,TOTAL,1,46.59,LFS - Household Labour Force Survey
TUR,2023,TOTAL,2,39.24,LFS - Household Labour Force Survey
TUR,2023,TOTAL,3,43.54,LFS - Household Labour Force Survey
TUR,2023,TOTAL,4,42.6,LFS - Household Labour Force Survey
TUR,2023,TOTAL,5,48.07,LFS - Household Labour Force Survey
TUR,2023,TOTAL,6,39.41,LFS - Household Labour Force Survey
TUR,2023,TOTAL,7,44.7,LFS - Household Labour Force Survey
TUR,2023,TOTAL,8,46.47,LFS - Household Labour Force Survey
TUR,2023,TOTAL,9,41.81,LFS - Household Labour Force Survey
TUR,2023,TOTAL,TOTAL,43.78,LFS - Household Labour Force Survey
TUR,2023,U,2,40.17,LFS - Household Labour Force Survey
TUR,2023,U,4,38.94,LFS - Household Labour Force Survey
TUR,2023,U,8,34.59,LFS - Household Labour Force Survey
TUR,2023,U,TOTAL,38.21,LFS - Household Labour Force Survey
TUR,2024,A,1,44.36,LFS - Household Labour Force Survey
TUR,2024,A,2,44.23,LFS - Household Labour Force Survey
TUR,2024,A,3,41.96,LFS - Household Labour Force Survey
TUR,2024,A,4,42.89,LFS - Household Labour Force Survey
TUR,2024,A,5,51.84,LFS - Household Labour Force Survey
TUR,2024,A,6,38.08,LFS - Household Labour Force Survey
TUR,2024,A,7,46.74,LFS - Household Labour Force Survey
TUR,2024,A,8,43.2,LFS - Household Labour Force Survey
TUR,2024,A,9,35.04,LFS - Household Labour Force Survey
TUR,2024,A,TOTAL,37.41,LFS - Household Labour Force Survey
TUR,2024,B,1,43.83,LFS - Household Labour Force Survey
TUR,2024,B,2,42.11,LFS - Household Labour Force Survey
TUR,2024,B,3,44.44,LFS - Household Labour Force Survey
TUR,2024,B,4,43.49,LFS - Household Labour Force Survey
TUR,2024,B,5,51.3,LFS - Household Labour Force Survey
TUR,2024,B,7,43.82,LFS - Household Labour Force Survey
TUR,2024,B,8,46.54,LFS - Household Labour Force Survey
TUR,2024,B,9,41.69,LFS - Household Labour Force Survey
TUR,2024,B,TOTAL,44.84,LFS - Household Labour Force Survey
TUR,2024,C,1,44.7,LFS - Household Labour Force Survey
TUR,2024,C,2,42.74,LFS - Household Labour Force Survey
TUR,2024,C,3,44.75,LFS - Household Labour Force Survey
TUR,2024,C,4,42.68,LFS - Household Labour Force Survey
TUR,2024,C,5,45.95,LFS - Household Labour Force Survey
TUR,2024,C,6,41.15,LFS - Household Labour Force Survey
TUR,2024,C,7,43.1,LFS - Household Labour Force Survey
TUR,2024,C,8,45.66,LFS - Household Labour Force Survey
TUR,2024,C,9,44.12,LFS - Household Labour Force Survey
TUR,2024,C,TOTAL,44.11,LFS - Household Labour Force Survey
TUR,2024,D,1,42.75,LFS - Household Labour Force Survey
TUR,2024,D,2,41.62,LFS - Household Labour Force Survey
TUR,2024,D,3,44.51,LFS - Household Labour Force Survey
TUR,2024,D,4,39.99,LFS - Household Labour Force Survey
TUR,2024,D,5,47.72,LFS - Household Labour Force Survey
TUR,2024,D,7,45.12,LFS - Household Labour Force Survey
TUR,2024,D,8,46.36,LFS - Household Labour Force Survey
TUR,2024,D,9,44.14,LFS - Household Labour Force Survey
TUR,2024,D,TOTAL,44.07,LFS - Household Labour Force Survey
TUR,2024,E,1,40.11,LFS - Household Labour Force Survey
TUR,2024,E,2,40.57,LFS - Household Labour Force Survey
TUR,2024,E,3,44.12,LFS - Household Labour Force Survey
TUR,2024,E,4,39.63,LFS - Household Labour Force Survey
TUR,2024,E,5,46.63,LFS - Household Labour Force Survey
TUR,2024,E,6,42.78,LFS - Household Labour Force Survey
TUR,2024,E,7,47.77,LFS - Household Labour Force Survey
TUR,2024,E,8,45.43,LFS - Household Labour Force Survey
TUR,2024,E,9,42.55,LFS - Household Labour Force Survey
TUR,2024,E,TOTAL,43.15,LFS - Household Labour Force Survey
TUR,2024,F,1,45.67,LFS - Household Labour Force Survey
TUR,2024,F,2,44.56,LFS - Household Labour Force Survey
TUR,2024,F,3,44.48,LFS - Household Labour Force Survey
TUR,2024,F,4,40.89,LFS - Household Labour Force Survey
TUR,2024,F,5,52.45,LFS - Household Labour Force Survey
TUR,2024,F,7,41.72,LFS - Household Labour Force Survey
TUR,2024,F,8,46.14,LFS - Household Labour Force Survey
TUR,2024,F,9,42.07,LFS - Household Labour Force Survey
TUR,2024,F,TOTAL,42.99,LFS - Household Labour Force Survey
TUR,2024,G,1,46.94,LFS - Household Labour Force Survey
TUR,2024,G,2,43.71,LFS - Household Labour Force Survey
TUR,2024,G,3,44.87,LFS - Household Labour Force Survey
TUR,2024,G,4,44.11,LFS - Household Labour Force Survey
TUR,2024,G,5,45.96,LFS - Household Labour Force Survey
TUR,2024,G,6,45.81,LFS - Household Labour Force Survey
TUR,2024,G,7,47.85,LFS - Household Labour Force Survey
TUR,2024,G,8,46.96,LFS - Household Labour Force Survey
TUR,2024,G,9,42.06,LFS - Household Labour Force Survey
TUR,2024,G,TOTAL,45.77,LFS - Household Labour Force Survey
TUR,2024,H,1,42.85,LFS - Household Labour Force Survey
TUR,2024,H,2,40.33,LFS - Household Labour Force Survey
TUR,2024,H,3,41.59,LFS - Household Labour Force Survey
TUR,2024,H,4,42.63,LFS - Household Labour Force Survey
TUR,2024,H,5,40.8,LFS - Household Labour Force Survey
TUR,2024,H,7,44.54,LFS - Household Labour Force Survey
TUR,2024,H,8,44.57,LFS - Household Labour Force Survey
TUR,2024,H,9,41.9,LFS - Household Labour Force Survey
TUR,2024,H,TOTAL,43.48,LFS - Household Labour Force Survey
TUR,2024,I,1,53.97,LFS - Household Labour Force Survey
TUR,2024,I,2,39.06,LFS - Household Labour Force Survey
TUR,2024,I,3,50.13,LFS - Household Labour Force Survey
TUR,2024,I,4,46.47,LFS - Household Labour Force Survey
TUR,2024,I,5,47.35,LFS - Household Labour Force Survey
TUR,2024,I,6,45.18,LFS - Household Labour Force Survey
TUR,2024,I,7,45.57,LFS - Household Labour Force Survey
TUR,2024,I,8,49.62,LFS - Household Labour Force Survey
TUR,2024,I,9,47.37,LFS - Household Labour Force Survey
TUR,2024,I,TOTAL,48.16,LFS - Household Labour Force Survey
TUR,2024,J,1,44.73,LFS - Household Labour Force Survey
TUR,2024,J,2,39.99,LFS - Household Labour Force Survey
TUR,2024,J,3,41.53,LFS - Household Labour Force Survey
TUR,2024,J,4,40.65,LFS - Household Labour Force Survey
TUR,2024,J,5,47.07,LFS - Household Labour Force Survey
TUR,2024,J,7,43,LFS - Household Labour Force Survey
TUR,2024,J,8,48.15,LFS - Household Labour Force Survey
TUR,2024,J,9,38.11,LFS - Household Labour Force Survey
TUR,2024,J,TOTAL,41.42,LFS - Household Labour Force Survey
TUR,2024,K,1,39.91,LFS - Household Labour Force Survey
TUR,2024,K,2,38.84,LFS - Household Labour Force Survey
TUR,2024,K,3,39.98,LFS - Household Labour Force Survey
TUR,2024,K,4,40.76,LFS - Household Labour Force Survey
TUR,2024,K,5,41.99,LFS - Household Labour Force Survey
TUR,2024,K,7,44.52,LFS - Household Labour Force Survey
TUR,2024,K,8,44.75,LFS - Household Labour Force Survey
TUR,2024,K,9,40.52,LFS - Household Labour Force Survey
TUR,2024,K,TOTAL,40.27,LFS - Household Labour Force Survey
TUR,2024,L,1,44.87,LFS - Household Labour Force Survey
TUR,2024,L,2,46.19,LFS - Household Labour Force Survey
TUR,2024,L,3,40.51,LFS - Household Labour Force Survey
TUR,2024,L,4,43.1,LFS - Household Labour Force Survey
TUR,2024,L,5,44.63,LFS - Household Labour Force Survey
TUR,2024,L,6,43.12,LFS - Household Labour Force Survey
TUR,2024,L,7,45.38,LFS - Household Labour Force Survey
TUR,2024,L,8,54,LFS - Household Labour Force Survey
TUR,2024,L,9,42.03,LFS - Household Labour Force Survey
TUR,2024,L,TOTAL,42.71,LFS - Household Labour Force Survey
TUR,2024,M,1,42.2,LFS - Household Labour Force Survey
TUR,2024,M,2,41.53,LFS - Household Labour Force Survey
TUR,2024,M,3,40.47,LFS - Household Labour Force Survey
TUR,2024,M,4,39.59,LFS - Household Labour Force Survey
TUR,2024,M,5,43.44,LFS - Household Labour Force Survey
TUR,2024,M,6,44.96,LFS - Household Labour Force Survey
TUR,2024,M,7,44.06,LFS - Household Labour Force Survey
TUR,2024,M,8,44.4,LFS - Household Labour Force Survey
