iso3,year,sex,age,disabled,total,source
FRA,2023,M,GE65,1191.583,6451.768,HIES - EU Statistics on Income and Living Conditions
FRA,2024,F,15-24,91.539,3475.26,HIES - EU Statistics on Income and Living Conditions
FRA,2024,F,25-54,890.873,12287.124,HIES - EU Statistics on Income and Living Conditions
FRA,2024,F,55-64,623.045,4683.287,HIES - EU Statistics on Income and Living Conditions
FRA,2024,F,GE65,1496.817,7880.404,HIES - EU Statistics on Income and Living Conditions
FRA,2024,M,15-24,89.765,3574.508,HIES - EU Statistics on Income and Living Conditions
FRA,2024,M,25-54,600.196,11770.633,HIES - EU Statistics on Income and Living Conditions
FRA,2024,M,55-64,510.301,4300.878,HIES - EU Statistics on Income and Living Conditions
FRA,2024,M,GE65,1126.443,6213.305,HIES - EU Statistics on Income and Living Conditions
FRA,2025,F,15-24,94.365,3514.281,HIES - EU Statistics on Income and Living Conditions
FRA,2025,F,25-54,818.195,12236.764,HIES - EU Statistics on Income and Living Conditions
FRA,2025,F,55-64,670.021,4765.578,HIES - EU Statistics on Income and Living Conditions
FRA,2025,F,GE65,1424.493,8032.386,HIES - EU Statistics on Income and Living Conditions
FRA,2025,M,15-24,71.28,3627.169,HIES - EU Statistics on Income and Living Conditions
FRA,2025,M,25-54,596.85,11777.464,HIES - EU Statistics on Income and Living Conditions
FRA,2025,M,55-64,488.049,4439.748,HIES - EU Statistics on Income and Living Conditions
FRA,2025,M,GE65,1111.439,6354.333,HIES - EU Statistics on Income and Living Conditions
GAB,2024,F,15-24,17.595,189.261,LFS - Enquête Nationale sur l'Emploi et le Chômage
GAB,2024,F,25-54,65.841,373.82,LFS - Enquête Nationale sur l'Emploi et le Chômage
GAB,2024,F,55-64,22.974,54.232,LFS - Enquête Nationale sur l'Emploi et le Chômage
GAB,2024,F,GE65,32.559,47.186,LFS - Enquête Nationale sur l'Emploi et le Chômage
GAB,2024,M,15-24,8.225,175.549,LFS - Enquête Nationale sur l'Emploi et le Chômage
GAB,2024,M,25-54,41.5,338.483,LFS - Enquête Nationale sur l'Emploi et le Chômage
GAB,2024,M,55-64,15.731,52.161,LFS - Enquête Nationale sur l'Emploi et le Chômage
GAB,2024,M,GE65,17.147,30.434,LFS - Enquête Nationale sur l'Emploi et le Chômage
GBR,2010,F,15-24,387.119,4014.432,LFS - Labour Force Survey
GBR,2010,F,25-54,2681.474,12976.178,LFS - Labour Force Survey
GBR,2010,F,55-64,1412.665,3726.727,LFS - Labour Force Survey
GBR,2010,F,GE65,2547.403,5472.897,LFS - Labour Force Survey
GBR,2010,M,15-24,388.049,4045.142,LFS - Labour Force Survey
GBR,2010,M,25-54,2201.857,12694.029,LFS - Labour Force Survey
GBR,2010,M,55-64,1386.958,3602.574,LFS - Labour Force Survey
GBR,2010,M,GE65,1999.851,4425.592,LFS - Labour Force Survey
GBR,2011,F,15-24,389.711,4025.012,LFS - Labour Force Survey
GBR,2011,F,25-54,2697.255,13048.287,LFS - Labour Force Survey
GBR,2011,F,55-64,1477.418,3737.628,LFS - Labour Force Survey
GBR,2011,F,GE65,2521.722,5576.007,LFS - Labour Force Survey
GBR,2011,M,15-24,382.641,4082.189,LFS - Labour Force Survey
GBR,2011,M,25-54,2212.533,12761.051,LFS - Labour Force Survey
GBR,2011,M,55-64,1396.259,3611.639,LFS - Labour Force Survey
GBR,2011,M,GE65,2033.41,4548.729,LFS - Labour Force Survey
GBR,2012,F,15-24,401.034,4011.676,LFS - Labour Force Survey
GBR,2012,F,25-54,2668.929,13095.976,LFS - Labour Force Survey
GBR,2012,F,55-64,1457.604,3698.993,LFS - Labour Force Survey
GBR,2012,F,GE65,2648.97,5737.725,LFS - Labour Force Survey
GBR,2012,M,15-24,396.286,4101.543,LFS - Labour Force Survey
GBR,2012,M,25-54,2201.143,12789.945,LFS - Labour Force Survey
GBR,2012,M,55-64,1326.938,3570.577,LFS - Labour Force Survey
GBR,2012,M,GE65,2055.748,4730.938,LFS - Labour Force Survey
GBR,2013,F,15-24,105.748,3331.828,HIES - EU Statistics on Income and Living Conditions
GBR,2013,F,25-54,838.504,13210.4,HIES - EU Statistics on Income and Living Conditions
GBR,2013,F,55-64,504.346,3685.594,HIES - EU Statistics on Income and Living Conditions
GBR,2013,F,GE65,1480.052,6016.22,HIES - EU Statistics on Income and Living Conditions
GBR,2013,M,15-24,129.294,3449.293,HIES - EU Statistics on Income and Living Conditions
GBR,2013,M,25-54,725.109,12814.709,HIES - EU Statistics on Income and Living Conditions
GBR,2013,M,55-64,431.004,3594.562,HIES - EU Statistics on Income and Living Conditions
GBR,2013,M,GE65,1007.041,5066.596,HIES - EU Statistics on Income and Living Conditions
GBR,2014,F,15-24,121.922,3274.713,HIES - EU Statistics on Income and Living Conditions
GBR,2014,F,25-54,820.029,13140.037,HIES - EU Statistics on Income and Living Conditions
GBR,2014,F,55-64,484.842,3793.628,HIES - EU Statistics on Income and Living Conditions
GBR,2014,F,GE65,1409.692,6239.141,HIES - EU Statistics on Income and Living Conditions
GBR,2014,M,15-24,128.22,3411.234,HIES - EU Statistics on Income and Living Conditions
GBR,2014,M,25-54,771.534,12906.852,HIES - EU Statistics on Income and Living Conditions
GBR,2014,M,55-64,505.295,3624.195,HIES - EU Statistics on Income and Living Conditions
GBR,2014,M,GE65,1140.375,5230.841,HIES - EU Statistics on Income and Living Conditions
GBR,2015,F,15-24,421.496,3918.94,LFS - Labour Force Survey
GBR,2015,F,25-54,2337.117,13211.014,LFS - Labour Force Survey
GBR,2015,F,55-64,1152.264,3764.024,LFS - Labour Force Survey
GBR,2015,F,GE65,2762.955,6095.569,LFS - Labour Force Survey
GBR,2015,M,15-24,379.972,4045.254,LFS - Labour Force Survey
GBR,2015,M,25-54,1772.777,12938.755,LFS - Labour Force Survey
GBR,2015,M,55-64,957.261,3629.757,LFS - Labour Force Survey
GBR,2015,M,GE65,2155.896,5141.066,LFS - Labour Force Survey
GBR,2016,F,15-24,469.076,3866.167,LFS - Labour Force Survey
GBR,2016,F,25-54,2370.67,13272.969,LFS - Labour Force Survey
GBR,2016,F,55-64,1174.574,3842.474,LFS - Labour Force Survey
GBR,2016,F,GE65,2830.942,6183.194,LFS - Labour Force Survey
GBR,2016,M,15-24,384.829,4019.751,LFS - Labour Force Survey
GBR,2016,M,25-54,1779.069,13007.832,LFS - Labour Force Survey
GBR,2016,M,55-64,961.716,3704.601,LFS - Labour Force Survey
GBR,2016,M,GE65,2193.816,5246.9,LFS - Labour Force Survey
GBR,2017,F,15-24,472.902,3799.298,LFS - Labour Force Survey
GBR,2017,F,25-54,2446.244,13287.017,LFS - Labour Force Survey
GBR,2017,F,55-64,1159.034,3931.726,LFS - Labour Force Survey
GBR,2017,F,GE65,2889.46,6277.176,LFS - Labour Force Survey
GBR,2017,M,15-24,424.543,3983.951,LFS - Labour Force Survey
GBR,2017,M,25-54,1797.062,13036.946,LFS - Labour Force Survey
GBR,2017,M,55-64,992.726,3789.134,LFS - Labour Force Survey
GBR,2017,M,GE65,2189.393,5353.439,LFS - Labour Force Survey
GBR,2018,F,15-24,458.773,3763.44,LFS - Labour Force Survey
GBR,2018,F,25-54,2522.02,13278.947,LFS - Labour Force Survey
GBR,2018,F,55-64,1219.584,4028.715,LFS - Labour Force Survey
GBR,2018,F,GE65,2923.586,6367.368,LFS - Labour Force Survey
GBR,2018,M,15-24,408.878,3931.602,LFS - Labour Force Survey
GBR,2018,M,25-54,1852.366,13053.996,LFS - Labour Force Survey
GBR,2018,M,55-64,1023.309,3878.239,LFS - Labour Force Survey
GBR,2018,M,GE65,2265.284,5455.359,LFS - Labour Force Survey
GBR,2019,F,15-24,518.889,3737.187,LFS - Labour Force Survey
GBR,2019,F,25-54,2606.455,13254.733,LFS - Labour Force Survey
GBR,2019,F,55-64,1274.031,4137.362,LFS - Labour Force Survey
GBR,2019,F,GE65,2950.414,6438.999,LFS - Labour Force Survey
GBR,2019,M,15-24,454.048,3909.01,LFS - Labour Force Survey
GBR,2019,M,25-54,1927.788,13054.688,LFS - Labour Force Survey
GBR,2019,M,55-64,1011.584,3979.851,LFS - Labour Force Survey
GBR,2019,M,GE65,2297.037,5535.026,LFS - Labour Force Survey
GBR,2020,F,15-24,612.638,3721.728,LFS - Labour Force Survey
GBR,2020,F,25-54,2767.349,13209.609,LFS - Labour Force Survey
GBR,2020,F,55-64,1335.134,4242.521,LFS - Labour Force Survey
GBR,2020,F,GE65,2931.812,6528.506,LFS - Labour Force Survey
GBR,2020,M,15-24,486.75,3916.211,LFS - Labour Force Survey
GBR,2020,M,25-54,1942.812,13039.147,LFS - Labour Force Survey
GBR,2020,M,55-64,1045.06,4074.66,LFS - Labour Force Survey
GBR,2020,M,GE65,2319.407,5633.413,LFS - Labour Force Survey
GBR,2021,F,15-24,607.032,3712.042,LFS - Labour Force Survey
GBR,2021,F,25-54,2807.268,13130.635,LFS - Labour Force Survey
GBR,2021,F,55-64,1378.963,4285.624,LFS - Labour Force Survey
GBR,2021,F,GE65,2882.534,6563.327,LFS - Labour Force Survey
GBR,2021,M,15-24,503.33,3898.059,LFS - Labour Force Survey
GBR,2021,M,25-54,2006.589,12980.549,LFS - Labour Force Survey
GBR,2021,M,55-64,1043.813,4111.721,LFS - Labour Force Survey
GBR,2021,M,GE65,2274.853,5676.777,LFS - Labour Force Survey
GBR,2022,F,15-24,679.076,3723.974,LFS - Labour Force Survey
GBR,2022,F,25-54,3142.104,13168.399,LFS - Labour Force Survey
GBR,2022,F,55-64,1465.6,4333.763,LFS - Labour Force Survey
GBR,2022,F,GE65,3155.12,6622.499,LFS - Labour Force Survey
GBR,2022,M,15-24,521.614,3863.27,LFS - Labour Force Survey
GBR,2022,M,25-54,2244.4,13028.398,LFS - Labour Force Survey
GBR,2022,M,55-64,1162.003,4155.463,LFS - Labour Force Survey
GBR,2022,M,GE65,2455.322,5734.955,LFS - Labour Force Survey
GBR,2023,F,15-24,701.642,3832.571,LFS - Labour Force Survey
GBR,2023,F,25-54,3374.052,13368.192,LFS - Labour Force Survey
GBR,2023,F,55-64,1568.636,4412.507,LFS - Labour Force Survey
GBR,2023,F,GE65,3241.224,6692.995,LFS - Labour Force Survey
GBR,2023,M,15-24,570.333,3972.97,LFS - Labour Force Survey
GBR,2023,M,25-54,2400.011,12977.81,LFS - Labour Force Survey
GBR,2023,M,55-64,1214.037,4226.331,LFS - Labour Force Survey
GBR,2023,M,GE65,2588.397,5795.562,LFS - Labour Force Survey
GBR,2024,F,15-24,738.487,3952.31,LFS - Labour Force Survey
GBR,2024,F,25-54,3569.673,13630.454,LFS - Labour Force Survey
GBR,2024,F,55-64,1671.589,4527.403,LFS - Labour Force Survey
GBR,2024,F,GE65,3367.401,6823.849,LFS - Labour Force Survey
GBR,2024,M,15-24,661.276,4096.74,LFS - Labour Force Survey
GBR,2024,M,25-54,2468.439,12988.148,LFS - Labour Force Survey
GBR,2024,M,55-64,1326.578,4326.939,LFS - Labour Force Survey
GBR,2024,M,GE65,2636.92,5921.773,LFS - Labour Force Survey
GBR,2025,F,15-24,763.558,4037.299,LFS - Labour Force Survey
GBR,2025,F,25-54,3591.826,13782.338,LFS - Labour Force Survey
GBR,2025,F,55-64,1647.084,4574.237,LFS - Labour Force Survey
GBR,2025,F,GE65,3364.395,6938.56,LFS - Labour Force Survey
GBR,2025,M,15-24,658.9,4216.316,LFS - Labour Force Survey
GBR,2025,M,25-54,2377.622,13138.33,LFS - Labour Force Survey
GBR,2025,M,55-64,1285.674,4362.624,LFS - Labour Force Survey
GBR,2025,M,GE65,2653.338,6040.999,LFS - Labour Force Survey
GHA,2010,F,15-24,51.29,2519.49,PC - Population Census
GHA,2010,F,25-54,138.15,4284.97,PC - Population Census
GHA,2010,F,55-64,37.89,511.35,PC - Population Census
GHA,2010,F,GE65,95.02,666.14,PC - Population Census
GHA,2010,M,15-24,47.53,2417.42,PC - Population Census
GHA,2010,M,25-54,128.94,3835.92,PC - Population Census
GHA,2010,M,55-64,34.63,487.66,PC - Population Census
GHA,2010,M,GE65,67.27,499.43,PC - Population Census
GHA,2013,F,15-24,26.946,2653.654,HIES - Living Standards Measurement Survey
GHA,2013,F,25-54,76.859,4683.589,HIES - Living Standards Measurement Survey
GHA,2013,F,55-64,22.244,638.573,HIES - Living Standards Measurement Survey
GHA,2013,F,GE65,63.729,717.905,HIES - Living Standards Measurement Survey
GHA,2013,M,15-24,30.902,2431.805,HIES - Living Standards Measurement Survey
GHA,2013,M,25-54,64.297,3898.016,HIES - Living Standards Measurement Survey
GHA,2013,M,55-64,28.455,575.765,HIES - Living Standards Measurement Survey
GHA,2013,M,GE65,62.215,564.252,HIES - Living Standards Measurement Survey
GHA,2015,F,15-24,18.006,1800.019,LFS - Labour Force Survey
GHA,2015,F,25-54,50.278,4618.6,LFS - Labour Force Survey
GHA,2015,F,55-64,42.464,632.662,LFS - Labour Force Survey
GHA,2015,F,GE65,126.89,661.187,LFS - Labour Force Survey
GHA,2015,M,15-24,15.39,1471.934,LFS - Labour Force Survey
GHA,2015,M,25-54,60.118,3468.791,LFS - Labour Force Survey
GHA,2015,M,55-64,39.209,507.425,LFS - Labour Force Survey
GHA,2015,M,GE65,109.855,552.014,LFS - Labour Force Survey
GHA,2017,F,15-24,14.326,2732.641,HIES - Living Standards Measurement Survey
GHA,2017,F,25-54,58.859,5007.266,HIES - Living Standards Measurement Survey
GHA,2017,F,55-64,20.001,770.861,HIES - Living Standards Measurement Survey
GHA,2017,F,GE65,45.46,838.031,HIES - Living Standards Measurement Survey
GHA,2017,M,15-24,20.311,2754.808,HIES - Living Standards Measurement Survey
GHA,2017,M,25-54,65.89,4221.673,HIES - Living Standards Measurement Survey
GHA,2017,M,55-64,23.076,672.349,HIES - Living Standards Measurement Survey
GHA,2017,M,GE65,52.264,564.028,HIES - Living Standards Measurement Survey
GHA,2021,F,15-24,19.21,3149.24,PC - Population Census
GHA,2021,F,25-54,73.88,5581.46,PC - Population Census
GHA,2021,F,55-64,40.6,760.37,PC - Population Census
GHA,2021,F,GE65,125.88,767.7,PC - Population Census
GHA,2021,M,15-24,20.56,3108.16,PC - Population Census
GHA,2021,M,25-54,67.96,5360.72,PC - Population Census
GHA,2021,M,55-64,28.92,668.77,PC - Population Census
GHA,2021,M,GE65,72.41,550.57,PC - Population Census
GHA,2022,F,15-24,12.437,3211.478,HIES - Household Income and Expenditure Survey
GHA,2022,F,25-54,59.784,5525.228,HIES - Household Income and Expenditure Survey
GHA,2022,F,55-64,47.661,855.553,HIES - Household Income and Expenditure Survey
GHA,2022,F,GE65,128.845,879.923,HIES - Household Income and Expenditure Survey
GHA,2022,M,15-24,14.3,2989.666,HIES - Household Income and Expenditure Survey
GHA,2022,M,25-54,50.86,4184.865,HIES - Household Income and Expenditure Survey
GHA,2022,M,55-64,23.213,666.853,HIES - Household Income and Expenditure Survey
GHA,2022,M,GE65,89.432,592.169,HIES - Household Income and Expenditure Survey
GHA,2023,F,15-24,8.139,3272.557,HIES - Household Income and Expenditure Survey
GHA,2023,F,25-54,47.296,5549.537,HIES - Household Income and Expenditure Survey
GHA,2023,F,55-64,31.084,904.898,HIES - Household Income and Expenditure Survey
GHA,2023,F,GE65,127.787,945.443,HIES - Household Income and Expenditure Survey
GHA,2023,M,15-24,13.73,3148.558,HIES - Household Income and Expenditure Survey
GHA,2023,M,25-54,43.089,4133.208,HIES - Household Income and Expenditure Survey
GHA,2023,M,55-64,19.226,719.403,HIES - Household Income and Expenditure Survey
GHA,2023,M,GE65,72.43,607.223,HIES - Household Income and Expenditure Survey
GHA,2024,F,15-24,9.391,3372.635,HIES - Household Income and Expenditure Survey
GHA,2024,F,25-54,37.725,5818.648,HIES - Household Income and Expenditure Survey
GHA,2024,F,55-64,29.895,1002.587,HIES - Household Income and Expenditure Survey
GHA,2024,F,GE65,116.01,1042.563,HIES - Household Income and Expenditure Survey
GHA,2024,M,15-24,10.966,3323.947,HIES - Household Income and Expenditure Survey
GHA,2024,M,25-54,44.554,4224.823,HIES - Household Income and Expenditure Survey
GHA,2024,M,55-64,18.357,799.465,HIES - Household Income and Expenditure Survey
GHA,2024,M,GE65,73.116,678.11,HIES - Household Income and Expenditure Survey
GHA,2025,F,15-24,13.004,3207.076,LFS - Labour Force Survey
GHA,2025,F,25-54,76.469,5903.929,LFS - Labour Force Survey
GHA,2025,F,55-64,53.286,1155.563,LFS - Labour Force Survey
GHA,2025,F,GE65,189.633,1227.697,LFS - Labour Force Survey
GHA,2025,M,15-24,24.175,3014.38,LFS - Labour Force Survey
GHA,2025,M,25-54,68.778,4167.187,LFS - Labour Force Survey
GHA,2025,M,55-64,34.488,932.699,LFS - Labour Force Survey
GHA,2025,M,GE65,116.955,845.655,LFS - Labour Force Survey
GIN,2014,F,15-24,12.94,1088.59,PC - Recensement Général de la Population et de l'Habitation
GIN,2014,F,25-54,22.94,1632.92,PC - Recensement Général de la Population et de l'Habitation
GIN,2014,F,55-64,5.32,193.77,PC - Recensement Général de la Population et de l'Habitation
GIN,2014,F,GE65,9.57,196.98,PC - Recensement Général de la Population et de l'Habitation
GIN,2014,M,15-24,13.07,922.68,PC - Recensement Général de la Population et de l'Habitation
GIN,2014,M,25-54,26.15,1337.5,PC - Recensement Général de la Population et de l'Habitation
GIN,2014,M,55-64,6.45,217.15,PC - Recensement Général de la Population et de l'Habitation
GIN,2014,M,GE65,12.25,205.46,PC - Recensement Général de la Population et de l'Habitation
GMB,2012,F,15-24,3.742,195.38,LFS - Labour Force Survey
GMB,2012,F,25-54,10.065,294.563,LFS - Labour Force Survey
GMB,2012,F,55-64,2.709,27.758,LFS - Labour Force Survey
GMB,2012,F,GE65,6.039,24.512,LFS - Labour Force Survey
GMB,2012,M,15-24,2.473,165.428,LFS - Labour Force Survey
GMB,2012,M,25-54,10.127,247.914,LFS - Labour Force Survey
GMB,2012,M,55-64,4.24,31.857,LFS - Labour Force Survey
GMB,2012,M,GE65,6.052,31.806,LFS - Labour Force Survey
GMB,2018,F,15-24,1.568,256.148,LFS - Labour Force Survey
GMB,2018,F,25-54,4.569,368.902,LFS - Labour Force Survey
GMB,2018,F,55-64,1.956,36.016,LFS - Labour Force Survey
GMB,2018,M,15-24,2.993,235.145,LFS - Labour Force Survey
GMB,2018,M,25-54,5.981,320.133,LFS - Labour Force Survey
GMB,2018,M,55-64,1.5,40.515,LFS - Labour Force Survey
