iso3,year,function,sex,share,source
VEN,2019,pension,F,1.0000,ILO - Social Security Inquiry Database
VEN,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
VEN,2019,pension,T,1.0000,ILO - Social Security Inquiry Database
VGB,2022,disab,T,0.2550,ILO - Social Security Inquiry Database
VGB,2022,pension,T,0.5930,ILO - Social Security Inquiry Database
VIR,2018,pension,T,0.9920,ILO - Social Security Inquiry Database
VIR,2019,disab,T,0.4440,ILO - Social Security Inquiry Database
VIR,2021,disab,T,0.4780,ILO - Social Security Inquiry Database
VIR,2021,pension,T,0.9500,ILO - Social Security Inquiry Database
VNM,2015,pension,T,0.3990,ILO - Social Security Inquiry Database
VNM,2019,disab,T,0.8350,ILO - Social Security Inquiry Database
VNM,2019,pension,T,0.4090,ILO - Social Security Inquiry Database
VNM,2021,disab,T,0.8510,ILO - Social Security Inquiry Database
VUT,2011,pension,T,0.0350,ILO - Social Security Inquiry Database
VUT,2019,pension,T,0.0410,ILO - Social Security Inquiry Database
VUT,2022,disab,F,0.0000,ILO - Social Security Inquiry Database
VUT,2022,disab,M,0.0000,ILO - Social Security Inquiry Database
VUT,2022,disab,T,0.0000,ILO - Social Security Inquiry Database
WSM,2011,pension,T,0.4950,ILO - Social Security Inquiry Database
WSM,2019,pension,T,0.9140,ILO - Social Security Inquiry Database
WSM,2022,disab,T,0.3030,ILO - Social Security Inquiry Database
WSM,2023,pension,T,0.9390,ILO - Social Security Inquiry Database
YEM,2011,pension,T,0.0850,ILO - Social Security Inquiry Database
YEM,2022,pension,F,0.0390,ILO - Social Security Inquiry Database
YEM,2022,pension,M,0.4330,ILO - Social Security Inquiry Database
YEM,2022,pension,T,0.1780,ILO - Social Security Inquiry Database
ZAF,2015,disab,T,0.5680,ILO - Social Security Inquiry Database
ZAF,2016,pension,F,0.8040,ILO - Social Security Inquiry Database
ZAF,2016,pension,M,0.8330,ILO - Social Security Inquiry Database
ZAF,2016,pension,T,0.8140,ILO - Social Security Inquiry Database
ZAF,2020,pension,F,0.8050,ILO - Social Security Inquiry Database
ZAF,2020,pension,M,0.8340,ILO - Social Security Inquiry Database
ZAF,2020,pension,T,0.8150,ILO - Social Security Inquiry Database
ZMB,2015,pension,T,0.0880,ILO - Social Security Inquiry Database
ZMB,2019,pension,T,0.0780,ILO - Social Security Inquiry Database
ZMB,2022,disab,T,0.2090,ILO - Social Security Inquiry Database
ZMB,2022,pension,T,0.2580,ILO - Social Security Inquiry Database
ZWE,2018,pension,T,0.2080,ILO - Social Security Inquiry Database
ZWE,2019,disab,T,0.0130,ILO - Social Security Inquiry Database
ZWE,2019,pension,T,0.2200,ILO - Social Security Inquiry Database
ZWE,2021,disab,T,0.0090,ILO - Social Security Inquiry Database
ZWE,2021,pension,T,0.1960,ILO - Social Security Inquiry Database
